head,relation,tail
神舟十二号,crew member(s),陈冬
神舟十二号,crew member(s),张陆
九台区,located in the administrative territorial entity,长春
庙香山温泉滑雪度假区,located in the administrative territorial entity,九台区
国家林业和草原局,field of work,农业
粮食,subclass of,农产品
蔬菜,subclass of,农产品
浙江省,shares border with,福建省
福建省,shares border with,浙江省
杨 羽文,employer,文化和旅游部
商务部,industry,电商
顺义,located in the administrative territorial entity,北京
中国贸促会,headquarters location,北京
巴基斯坦,diplomatic relation,菲律宾
巴基斯坦,diplomatic relation,孟加拉国
巴基斯坦,diplomatic relation,印度
巴基斯坦,diplomatic relation,印度尼西亚
巴基斯坦,diplomatic relation,越南
菲律宾,diplomatic relation,巴基斯坦
菲律宾,diplomatic relation,孟加拉国
菲律宾,diplomatic relation,印度
孟加拉国,diplomatic relation,巴基斯坦
孟加拉国,diplomatic relation,菲律宾
孟加拉国,diplomatic relation,印度
印度,diplomatic relation,巴基斯坦
印度,diplomatic relation,菲律宾
印度,diplomatic relation,孟加拉国
印度,diplomatic relation,越南
印度尼西亚,diplomatic relation,巴基斯坦
印度尼西亚,diplomatic relation,菲律宾
中国海油,headquarters location,盐城
雷神电混8848,manufacturer,吉利汽车集团
雨城区,located in the administrative territorial entity,雅安市
草坝镇,located in the administrative territorial entity,雨城区
郭城驿镇,located in the administrative territorial entity,会宁县
王小云,award received,北京市科学技术奖
赵晋荣,award received,北京市科学技术奖
杨玉超,award received,北京市科学技术奖
曹云龙,award received,北京市科学技术奖
陶飞,award received,北京市科学技术奖
邵薇薇,award received,北京市科学技术奖
周恒,award received,北京市科学技术奖
高立宁,award received,北京市科学技术奖
李腾,award received,北京市科学技术奖
刘保献,award received,北京市科学技术奖
李飞强,award received,北京市科学技术奖
奥森·史蒂芬,award received,北京市科学技术奖
金鍾昇,award received,北京市科学技术奖
亚历山大·杰西·穆勒·桑切斯,award received,北京市科学技术奖
阿尔瓦罗·希门尼斯·卡涅特,award,北京市科学技术奖
共建“一带一路”倡议,participant,习近平总书记
习近平经济思想,part of,习近平新时代中国特色社会主义思想
百年未有之大变局,facet of,全球治理
黑龙江,head of state,习近平同志
贵州,shares border with,贵州
乌鲁木齐市税务局,applies to jurisdiction,乌鲁木齐市
澧县,located in the administrative territorial entity,常德市
澧西街道,located in the administrative territorial entity,澧县
山东中医药大学,located in the administrative territorial entity,济南市
网络文学,subclass of,文艺
迄今最亮伽马射线暴,discoverer or inventor,高海拔宇宙线观测站
迄今最亮伽马射线暴,time of discovery or invention,2022年10月9日
中国科学院高能物理研究所,item operated,高海拔宇宙线观测站
迄今最亮伽马暴,discoverer or inventor,高海拔宇宙线观测站
迄今最亮伽马暴,time of discovery or invention,2022年10月9日
迄今最亮伽马暴,discover,高海拔宇宙线观测站
阿勒泰吉木乃通天洞遗址,located in the administrative territorial entity,乌鲁木齐
协海尔古城,located in the administrative territorial entity,乌鲁木齐
新疆文物考古研究所,located in the administrative territorial entity,乌鲁木齐
保利发展,instance of,央企
高密市,located in the administrative territorial entity,山东省
智能化种植,subclass of,农业
当阳,located in the administrative territorial entity,湖北
当阳市,located in the administrative territorial entity,湖北
国家医保局,headquarters location,北京
北白象镇,located in the administrative territorial entity,乐清市
天成街道,located in the administrative territorial entity,乐清市
2023上海马拉松,point in time,2023
武隆区,located in the administrative territorial entity,重庆市
水利部,subsidiary,全国节约用水办公室
银杏,taxon rank,种
贵州省,executive body,省政府
省政府,applies to jurisdiction,贵州省
贵州省防汛抗旱指挥部,applies to jurisdiction,贵州省
芬特集团,country,德国
清水寺,country,日本
京都府,located in the administrative territorial entity,日本
京都府,capital,清水寺
国网青岛供电公司,headquarters location,青岛
如皋市,located in the administrative territorial entity,江苏
如皋港区,located in the administrative territorial entity,如皋市
亚历山德鲁波利斯,country,希腊
格拉玛提卡奇风电场,country,希腊
国华投资欧洲新能源公司,country,希腊
色雷斯风电,country,希腊
共建“一带一路”合作谅解备忘录,country,希腊
国家发展改革委,office held by head of the organization,国家发展改革委有关负责同志
国家发展改革委有关负责同志,part of,国家发展改革委
化工,instance of,产业
炼油,instance of,产业
聚酯,instance of,产业
瓶片,instance of,产业
研发,instance of,产业
北京市市场监管局,applies to jurisdiction,北京市
北京市,executive body,北京市市场监管局
商务部,subsidiary,商务部
新华社记者 万 象,different from,新华社记者 万 象
广州知识城综合保税区,located in the administrative territorial entity,广州市
包头赛道,located in the administrative territorial entity,内蒙古
塔拉城,located in the administrative territorial entity,包头赛道
焦作,located in the administrative territorial entity,河南
青海湖国际公路自行车赛,located in the administrative territorial entity,青海
文化和旅游部,field of work,文化体育
太行山,located in the administrative territorial entity,山西省
徐水,located in the administrative territorial entity,河北
义勇军进行曲,instance of,国歌
义勇军进行曲,composer,聂耳
聂耳,notable work,义勇军进行曲
衡阳,located in the administrative territorial entity,湖南
草鱼,subclass of,鱼
<unk>鱼,subclass of,鱼
鲫鱼,subclass of,鱼
青藏高原,instance of,光伏
普京,position held,国家副主席
季托夫,position held,国家副主席
新海客运综合枢纽站,part of,新海港交通综合枢纽及配套设施建设工程
中国国际供应链促进博览会,instance of,国家级展会
刘明,employer,国家发展改革委
吴丹,educated at,教育部
国家市场监督管理总局,subsidiary,国家标准技术审评中心
汉堡,located in the administrative territorial entity,德国
共建“一带一路”,participant,中欧班列
国道109新线高速公路,located in the administrative territorial entity,北京市
安家庄特大桥,located in the administrative territorial entity,北京市
安家庄特大桥,carries,国道109新线高速公路
安家庄特大桥,crosses,永定河
安家庄转体桥,located in the administrative territorial entity,王平镇
安家庄转体桥,carries,国道109新线高速公路
安家庄转体桥,crosses,永定河
冰墩墩,location,国家体育场金色大厅
链博会,instance of,展会
北卡罗来纳大学教堂山分校,country,美国
临时停火协议,facet of,巴以冲突
莫桑比克解放阵线,chairperson,席尔瓦
席尔瓦,member of political party,莫桑比克解放阵线
帕德玛大桥铁路连接线,terminus,达卡
马查,member of political party,坦桑尼亚革命党
共建“一带一路”,participant,徐 澜
封山,located in the administrative territorial entity,河北省
郑州,located in the administrative territorial entity,省
国家金融监督管理总局,industry,金融服务
户用分布式光伏,subclass of,可再生能源
青铜峡市,located in the administrative territorial entity,宁夏回族自治区
瞿靖镇,located in the administrative territorial entity,青铜峡市
筑良田,instance of,农田建设
岳阳县,located in the administrative territorial entity,湖南省
岳阳花鼓戏,instance of,戏曲
米林市,located in the administrative territorial entity,西藏自治区
派镇,located in the administrative territorial entity,米林市
雅鲁藏布江,located in the administrative territorial entity,西藏自治区
曹妃甸区,located in the administrative territorial entity,唐山市
唐海镇,located in the administrative territorial entity,曹妃甸区
人工智能,instance of,技术
数字经济,subclass of,科技
人社学,studies,技能
站前区,located in the administrative territorial entity,营口市
跃进街道,located in the administrative territorial entity,站前区
东营经济技术开发区,located in or next to body of water,黄河
吴秋瑾,award received,全国五一巾帼标兵
国家中医药管理局,field of work,中医药
鄂温克族自治旗,located in the administrative territorial entity,呼伦贝尔市
巴彦塔拉达斡尔民族乡,located in the administrative territorial entity,鄂温克族自治旗
泗县,located in the administrative territorial entity,宿州市
灵璧县,located in the administrative territorial entity,宿州市
龚某,convicted of,家庭暴力
龚某,con,家庭暴力
皖,located in the administrative territorial entity,安徽省
施秉县,located in the administrative territorial entity,黔东南苗族侗族自治州
白垛乡,located in the administrative territorial entity,施秉县
莱山区,located in the administrative territorial entity,烟台市
开江县,located in the administrative territorial entity,达州市
新宁镇,located in the administrative territorial entity,开江县
开江县纪委监委,located in the administrative territorial entity,开江县
澄溪镇,located in the administrative territorial entity,垫江县
楚雄彝族自治州,located in the administrative territorial entity,云南
马街镇,located in the administrative territorial entity,南华县
半山,located in the administrative territorial entity,杭州
武林路,located in the administrative territorial entity,杭州
全民健身,subclass of,运动健身
周跃龙,country of citizenship,中国
罗伯逊,country of citizenship,澳大利亚
丁俊晖,country of citizenship,中国
张安达,country of citizenship,中国
2023年世界羽联世界巡回赛,instance of,世界羽联世界巡回赛
2023年世界羽联世界巡回赛,number of participants,63
安赛龙,ranking,63
安洗莹,ranking,63
陈雨菲,ranking,63
郑思维,ranking,63
黄雅琼,ranking,63
梁伟铿,ranking,63
王昶,ranking,63
北京冬奥会,participant,苏翊鸣
北京冬奥会,participant,刘梦婷
老挝人民革命党中央总书记,appointed by,国家主席
塞塔尼县,located in the administrative territorial entity,万象市
塔吉克斯坦农业部,country,塔吉克斯坦
澳大利亚联邦汽车工业商会,country,澳大利亚
比亚迪ATTO 3,country,澳大利亚
比亚迪ATTO 3,manufacturer,澳大利亚联邦汽车工业商会
克纳莫斯,country of citizenship,澳大利亚
克纳莫斯,employer,澳大利亚联邦汽车工业商会
丹尼斯·弗朗西斯,position held,联大主席
加沙的临时停火,location,加沙
波兰,diplomatic relation,卢森堡
波兰,diplomatic relation,荷兰
波兰,diplomatic relation,法国
卢森堡,diplomatic relation,波兰
荷兰,diplomatic relation,波兰
法国,diplomatic relation,波兰
新能源汽车,subclass of,绿色能源
国际展览局,country,法国
国际展览局,headquarters location,巴黎
沙特阿拉伯,head of state,穆罕默德
凯尔肯泽斯,country of citizenship,沙特阿拉伯
穆罕默德,country of citizenship,沙特阿拉伯
延安,located in the administrative territorial entity,江西
延安革命纪念馆,located in the administrative territorial entity,延安
甘宁边区,located in the administrative territorial entity,延安
参议会旧址,located in the administrative territorial entity,延安
钟承林,position held,全国人大代表
王永澄,position held,全国人大代表
普格县,located in the administrative territorial entity,凉山彝族自治州
大槽乡,located in the administrative territorial entity,普格县
习近平总书记,notable work,马克思主义基本原理
马克思主义基本原理,author,习近平总书记
万桥飞架——山水间的人类奇迹,genre,纪录片
永仁县,located in the administrative territorial entity,楚雄彝族自治州
石景山,located in the administrative territorial entity,北京市
长三角一体化发展战略,facet of,长三角一体化发展
国家发展改革委,subsidiary,区域协调发展司
区域协调发展司,part of,国家发展改革委
亨利·基辛格,country of citizenship,美国
亨利·基辛格,position held,国务卿
穆罕默德·阿卢什,member of political party,巴勒斯坦人民斗争阵线
习近平主席,position held,联合国秘书长
巴西,diplomatic relation,巴勒斯坦
巴西,diplomatic relation,卡塔尔
巴西,diplomatic relation,约旦
巴西,diplomatic relation,沙特阿拉伯
巴西,diplomatic relation,埃及
巴西,diplomatic relation,印度尼西亚
巴西,diplomatic relation,土耳其
巴西,diplomatic relation,斯洛文尼亚
巴西,diplomatic relation,马来西亚
卡塔尔,diplomatic relation,巴西
约旦,diplomatic relation,巴西
中国关于解决巴以冲突的立场文件,author,外交部
巴勒斯坦问题,has cause,巴以冲突
联合国安理会,different from,联合国大会
联合国大会,different from,联合国安理会
安理会,different from,联合国大会
陈流光,position held,越南副总理
布林肯,country of citizenship,美国
布林肯,position held,国务卿
夏宝龙,position held,中方主席
季托夫,position held,中方主席
世博城,country,阿联酋
世博城,located in the administrative territorial entity,迪拜
蓝区,country,阿联酋
蓝区,located in the administrative territorial entity,迪拜
中国生态环境部,office held by head of the organization,中国气候变化事务特使
黄润秋,member of,中国生态环境部
黄润秋,position held,中国气候变化事务特使
解振华,member of,中国生态环境部
解振华,position held,中国气候变化事务特使
澳工党,country,澳大利亚
黄英贤,member of political party,澳工党
法雷尔,member of political party,澳工党
达顿,member of political party,澳工党
利特普朗,member of political party,澳工党
基廷,member of political party,澳工党
悉尼科技大学,country,澳大利亚
联合国工业发展组织,part of,联合国工发组织
傅利叶智能科技有限公司,headquarters location,上海
傅利叶智能科技,headquarters location,上海
大唐不夜城,located in the administrative territorial entity,西安
胶州湾第二海底隧道,crosses,胶州湾
越西县,located in the administrative territorial entity,凉山州
宝塔消防救援站,located in the administrative territorial entity,宝塔区
国务院就业促进和劳动保护工作领导小组,chairperson,谌贻琴
保障农民工工资支付条例,signatory,谌贻琴
杨进,member of,联合国教科文组织
爱尔康公司,country,美国
农业科学,subclass of,社会科学
植物学,subclass of,社会科学
动物学,subclass of,社会科学
生态与环境科学,subclass of,社会科学
化学与材料科学,subclass of,社会科学
经济学,subclass of,社会科学
心理学,subclass of,社会科学
最高人民法院,instance of,法律
最高人民检察院,instance of,法律
公安部,instance of,法律
5G轻量化,subclass of,5G
5G轻量化,sub,5G
水利部,item operated,国家水网
微信公众号,instance of,公众号
黄河,located in the administrative territorial entity,山东省
海口城市,located in the administrative territorial entity,山东省
胜利油田,located in the administrative territorial entity,山东省
联合汽车电子,headquarters location,苏州
房山,located in the administrative territorial entity,北京市
交通运输部,country,中华人民共和国
农业农村部,country,中华人民共和国
应急管理部,country,中华人民共和国
中国人民银行,country,中华人民共和国
国家税务总局,country,中华人民共和国
中国证券监督管理委员会,country,中华人民共和国
中国民用航空局,country,中华人民共和国
内蒙古自治区,located in the administrative territorial entity,中华人民共和国
吉林省,located in the administrative territorial entity,中华人民共和国
