head,relation,tail
航天科技集团,item operated,天都二号
科尔沁工业园区,located in the administrative territorial entity,通辽市
上海市商务委,located in the administrative territorial entity,上海
黄骅港—雄安新区内陆港,located in the administrative territorial entity,沧州
余德林,employer,南方电网
琼州海峡,located in the administrative territorial entity,海口
红树林国家级自然保护区,located in the administrative territorial entity,湛江
金牛岛,located in the administrative territorial entity,湛江
红树林,part of,红树林国家级自然保护区
红树林,part,红树林国家级自然保护区
红树林,subclass of,森林
程 晨,spouse,陈 娟
寿光市,located in the administrative territorial entity,潍坊
稻田镇,located in the administrative territorial entity,寿光市
文化和旅游部,part of,国务院
文物主管部门,part of,国务院
烟,subclass of,农产品
酒,subclass of,农产品
中国自行车协会,chairperson,郭文玉
应城300兆瓦级压缩空气储能电站示范工程,owned by,中国能建数科集团
广东省商务厅,applies to jurisdiction,广东省
芗城区,located in the administrative territorial entity,漳州市
马头镇,located in the administrative territorial entity,淮安市
2023年,follows,2022年
两岸同胞,part of,中华民族
两岸同胞,instance of,民族
5G,follows,4G
巴西劳工党,chairperson,霍夫曼
霍夫曼,member of political party,巴西劳工党
密克罗尼西亚联邦,head of state,韦斯利·西米纳
奥斯曼,continent,非洲
王瑞杰,position held,新加坡副总理兼经济政策统筹部长
昌德利卡佩尔萨德·单多吉,member of political party,进步改革党
进步改革党,country,苏里南共和国
西米纳,position held,密克罗尼西亚联邦总统
马可·波罗,place of death,威尼斯
罗照辉,position held,中国国家国际发展合作署署长
瑞姆岛7号,country,阿联酋
瑞姆岛7号,located in the administrative territorial entity,阿布扎比
8号跨海桥,country,阿联酋
8号跨海桥,located in the administrative territorial entity,阿布扎比
瑞姆岛,country,阿联酋
瑞姆岛,located in the administrative territorial entity,阿布扎比
阿联酋E12高速公路,country,阿联酋
安杰拉·普雷托留斯,country of citizenship,纳米比亚
第比利斯消息,country,第比利斯
格鲁吉亚,diplomatic relation,中华人民共和国
中华人民共和国,diplomatic relation,格鲁吉亚
科尔尼,instance of,管理咨询公司
周乃翔,position held,山东省委副书记、省长
天津机场站,connecting line,京滨城际铁路
天津机场站,connecting line,京滨铁路
国务院政策例行吹风会,organizer,国务院办公厅
国务院政策例行吹风会,organizer,国务院新闻办
国家发展改革委,affiliation,国务院新闻办
习近平同志,notable work,摆脱贫困
摆脱贫困,author,习近平同志
魏营镇,located in the administrative territorial entity,泗洪县
善<unk>镇,located in the administrative territorial entity,南浔区
昌化江水,located in the administrative territorial entity,海南省
海南省发展改革委,applies to jurisdiction,海南省
望仙谷,located in the administrative territorial entity,上饶市
谷子,subclass of,稻
政府工作报告,main subject,国潮
政府工作报告,main,国潮
穆棱市,located in the administrative territorial entity,黑龙江省
沈世钊,educated at,哈尔滨工业大学
北京工业大学,located in the administrative territorial entity,北京
余健兵,country of citizenship,中国
2024年全民国家安全教育日,instance of,全民国家安全教育日
凤阳县,located in the administrative territorial entity,滁州
中国证监会,headquarters location,北京
宁东能源化工基地,significant event,国能曙光第一100兆瓦/200兆瓦时储能电站并网运行成功
国能曙光第一100兆瓦/200兆瓦时储能电站并网运行成功,location,宁东能源化工基地
贵州省人民政府,applies to jurisdiction,贵州
贵州省,executive body,贵州省人民政府
绿色发展,sub,高质量发展
高质量发展,has cause,习近平总书记
海南离岛免税,location,三亚国际免税城
张北辰,country of citizenship,中国
长城站,country,中国
中山站,country,中国
昆山站,country,中国
高新区,located in the administrative territorial entity,抚州
新乡市,located in the administrative territorial entity,长垣市
芦岗乡,located in the administrative territorial entity,新乡市
芦岗乡,located in the administrative territorial entity,长垣市
个人信息权益,subclass of,人格权益
上海市人民检察院,located in the administrative territorial entity,上海
上海市检察机关,applies to jurisdiction,上海
检察机关,applies to jurisdiction,上海
影像中国,director,刘明
威远县,located in the administrative territorial entity,内江市
新店镇,located in the administrative territorial entity,威远县
故宫博物院文华殿展厅,part of,故宫博物院
紫禁城,heritage designation,世界文化遗产
紫禁城,heritage designation,世界遗产名录
凡尔赛宫,heritage designation,世界文化遗产
凡尔赛宫,heritage designation,世界遗产名录
故宫博物院,heritage designation,世界文化遗产
故宫博物院,heritage designation,世界遗产名录
广西壮族自治区人民政府,capital,南宁市
杜乐丽宫,country,法国
圣克卢宫,country,法国
默东宫,country,法国
万里,country,法国
法国风情,country,法国
张岗乡,located in the administrative territorial entity,雄县
七间房乡,located in the administrative territorial entity,雄县
蜱虫叮咬,has cause,蜱虫
福建省人大常委会,applies to jurisdiction,福州
福建省人大常委会,applies to jurisdiction,福建
神沙河铁路大桥,located in the administrative territorial entity,宝鸡市
五湖四海,country,中华人民共和国
中华人民共和国,located in or next to body of water,五湖四海
生态保护补偿,country,中华人民共和国
三百山,located in the administrative territorial entity,赣州市
东江,mouth of the watercourse,珠江
新疆,shares border with,甘肃
内蒙古,shares border with,新疆
内蒙古,shares border with,甘肃
甘肃,shares border with,新疆
甘肃,shares border with,内蒙古
生态环境部,item operated,中共中央办公厅 国务院办公厅关于加强生态环境分区管控的意见
中共中央办公厅 国务院办公厅关于加强生态环境分区管控的意见,publication date,4月10日
南四湖,located in the administrative territorial entity,河南
南四湖,located in the administrative territorial entity,安徽
南四湖,located in the administrative territorial entity,江苏
南四湖,located in the administrative territorial entity,山东
2024年世界泳联花样游泳世界杯,organizer,世界泳联
2024年世界泳联花样游泳世界杯,sports season of league or competition,花样游泳世界杯
2024年世界泳联花样游泳世界杯,location,国家游泳中心
2024年世界泳联花样游泳世界杯,sport,花样游泳
花样游泳世界杯,organizer,世界泳联
花样游泳世界杯,sport,花样游泳
花样游泳,authority,世界泳联
巴黎奥运会,sport,花样游泳
多哈游泳世锦赛,sport,花样游泳
石柱土家族自治县,located in the administrative territorial entity,重庆
三河小学,located in the administrative territorial entity,石柱土家族自治县
吴兴美妆小镇,located in the administrative territorial entity,浙江
好莱客,headquarters location,广州
第六十一届博洛尼亚国际童书展,part of the series,博洛尼亚国际童书展
第六十一届博洛尼亚国际童书展,country,意大利
第六十一届博洛尼亚国际童书展,location,博洛尼亚展览中心
博洛尼亚国际童书展,country,意大利
博洛尼亚国际童书展,location,博洛尼亚展览中心
博洛尼亚展览中心,country,意大利
维尔德哈伦出版社,country,荷兰
国际民航组织,subsidiary,智慧货运中心
甘肃省,located in the administrative territorial entity,中华人民共和国
孙东明,position held,全国人大代表
岑溪市,located in the administrative territorial entity,梧州
南渡镇,located in the administrative territorial entity,岑溪市
崔洪霞,position held,人大代表
安泽县,located in the administrative territorial entity,临汾
检察院,subclass of,法院
中华人民共和国消费者权益保护法,app,中华人民共和国
天方夜谭,instance of,交响乐
仲夏夜之梦,instance of,交响乐
李光地,place of birth,安溪县
江河之上,instance of,电视剧
马英九,position held,中共中央总书记
李亮颐,educated at,阳明交通大学
杨祝晖,position held,自然资源部耕地保护监督司副司长
桐乡市,located in the administrative territorial entity,浙江省
嘉黎县,located in the administrative territorial entity,那曲市
刘小明,place of birth,海南省
海南高质量发展,subclass of,高质量发展
海南高质量发展,高质量发展,subclass of
海南高质量发展,subclass of,subclass of
市场监管总局,part of,国务院
龙腾,member of,科学技术部
空调,subclass of,家电
冰箱,subclass of,家电
洗衣机,subclass of,家电
南方电网,located in the administrative territorial entity,广东
南方电网,located in the administrative territorial entity,广西
南方电网,located in the administrative territorial entity,云南
南方电网,located in the administrative territorial entity,贵州
南方电网,located in the administrative territorial entity,海南
太仓市,located in the administrative territorial entity,江苏省
太仓,located in the administrative territorial entity,江苏省
林肯中学,country,美国
斯特拉孔中学,country,美国
赞国家发展联合党,chairperson,希奇莱马
希奇莱马,member of political party,赞国家发展联合党
伊门达,member of political party,赞国家发展联合党
尼日利亚,diplomatic relation,埃塞俄比亚
尼日利亚,member of,非洲联盟
埃及,member of,非洲联盟
塞拉利昂,member of,非洲联盟
纳米比亚,member of,非洲联盟
阿马西纳港,country,马达加斯加
李淑铮同志,date of death,2024年2月27日
李淑铮同志,member of political party,中国共产党
史克信,member of political party,中国共产党
史克信,military rank,中将
史克信,award received,中国人民解放军胜利功勋荣誉章
沈椿年,member of political party,中国共产党
沈椿年,military rank,少将
沈椿年,military rank,中将
刘本仁,date of birth,1942年11月
刘本仁,member of political party,中国共产党
任传俊,date of birth,1944年10月
任传俊,member of political party,中国共产党
国家市场监管总局,subsidiary,市场监管局
巍巍珠穆朗玛,located on terrain feature,青藏高原
巍巍珠穆朗玛,located on terrain feature,珠峰
气象部门,field of work,气象
春茶,subclass of,茶叶
财政部,country,中国
国防科工局,country,中国
中国航天,country,中国
民营企业,country,中国
奥帆基地码头,located in the administrative territorial entity,青岛
谷仓集市,located in the administrative territorial entity,海南省
睦百瑞,country of citizenship,爱尔兰
秦岭站,instance of,南极考察站
碧洲镇,located in the administrative territorial entity,遂川县
刘录祥,educated at,中国农业科学院
公办学校,subclass of,义务教育
民办学校,subclass of,义务教育
快慢班,subclass of,义务教育
南外滩金融中心,located in the administrative territorial entity,上海
改革开放,facet of,改革开放
科技创新,has cause,科技创新
未来产业,subclass of,产业
超级计算机,subclass of,计算机
云计算,subclass of,计算能力
超级计算,subclass of,计算机
长江母亲河,mouth of the watercourse,长江
增值电信业务,subclass of,电信
<unk>城县,located in the administrative territorial entity,菏泽市
阎什镇,located in the administrative territorial entity,<unk>城县
国家市场监督管理总局,headquarters location,上海
早稻,subclass of,水稻
晚稻,subclass of,水稻
布依族苗族自治州,located in the administrative territorial entity,黔西南
兴义市,located in the administrative territorial entity,布依族苗族自治州
峰林布依景区,located in the administrative territorial entity,兴义市
随车人员验放厅,located in the administrative territorial entity,澳门
荷花园街道,located in the administrative territorial entity,芙蓉区
全民国家安全教育日,point in time,4月15日
秋收起义修水纪念馆,located in the administrative territorial entity,修水县
陕西省,shares border with,江苏
岚皋县,located in the administrative territorial entity,陕西省
江苏,shares border with,陕西省
鼓楼街道,located in the administrative territorial entity,密云区
大城子镇,located in the administrative territorial entity,鼓楼街道
单多吉,country of citizenship,苏里南
两岸关系,participant,习近平总书记
新时代推动中部地区崛起座谈会,participant,习近平总书记
崔龙海,position held,最高人民会议常任委员会委员长
金正恩,position held,最高人民会议常任委员会委员长
桑顿,position held,美国亚洲协会董事会联席主席
习近平主席,member of,中央书记处书记
中苏关系,country,苏里南共和国
中苏关系,participant,昌德利卡佩尔萨德·单多吉
拉廊府,located in the administrative territorial entity,泰国
阿利斯夏巴纳,position held,联合国亚太经社会执行秘书
伊辛格,position held,联合国亚太经社会执行秘书
中国国际消费品博览会,located in the administrative territorial entity,海南省
苏里南,head of state,单多吉
河口,located in the administrative territorial entity,云南
越南海军,country,越南
维罗纳,country,意大利
贾桂德,country of citizenship,中国
中国国防部,instance of,国防部
世界贸易组织,part of,世贸组织
铜带省,located in the administrative territorial entity,赞比亚
基特韦地区,country,赞比亚
基特韦地区,located in the administrative territorial entity,铜带省
中国电影节,location,伦敦
全球安全倡议,creator,习近平主席
全球文明倡议,creator,习近平主席
王令浚,employer,国务院新闻办
中国证券监督管理委员会,industry,资本市场
济源市,located in the administrative territorial entity,河南
新安县,shares border with,济源市
鹊桥二号中继星,part of,嫦娥四号
鹊桥二号中继星,part of,嫦娥六号探测器
嫦娥四号,part of,嫦娥六号探测器
深山,located in the administrative territorial entity,重庆
中益乡,located in the administrative territorial entity,石柱土家族自治县
新安全,publisher,人民日报社
暨佩娟,country of citizenship,中国
中国,significant event,共建“一带一路
共建“一带一路,country,中国
香港基本法,applies to,香港
三坡镇,located in the administrative territorial entity,涞水县
非遗学,studies,非遗
李仰松,educated at,北京大学
殷墟,instance of,都城遗址
崖州湾科技城,located in the administrative territorial entity,三亚市
海南省人民政府,applies to jurisdiction,海南
渔光曲,director,蔡楚生
渔光曲,cast member,王人美
渔光曲,cast member,韩兰根
