head,relation,tail
惠灵顿,country,新西兰
中国—中亚峰会,participant,拉希德·尤苏波夫
拉希德·尤苏波夫,educated at,吉尔吉斯斯坦国立民族大学
新华社北京5月30日电,publisher,国务院办公厅
国务院办公厅,subsidiary,新华社北京5月30日电
茶陵县,located in the administrative territorial entity,株洲
枣市镇,located in the administrative territorial entity,茶陵县
长三角,shares border with,珠三角
珠三角,shares border with,长三角
苏州,located in the administrative territorial entity,江苏省
高新区,located in the administrative territorial entity,苏州
杨语,place of birth,苏州
王小洪,position held,公安部部长
王伯祥,member of political party,共产党人
习近平总书记,member of political party,中国共产党人
锡林郭勒盟,located in the administrative territorial entity,内蒙古
苏尼特右旗,located in the administrative territorial entity,锡林郭勒盟
馒头,subclass of,主食
火锅,subclass of,主食
京津冀协同发展战略,located in the administrative territorial entity,京津冀
梨树县,located in the administrative territorial entity,四平市
杨浦大桥,located in the administrative territorial entity,上海
泉城,located in the administrative territorial entity,济南
雄安,located in the administrative territorial entity,济南
杨 阳文,field of work,数字阅读
电子身份证,subclass of,身份证
北京市人民政府,located in the administrative territorial entity,北京市
庞晓东,member of,中国科学技术协会
朱永新,position held,全国政协副主席
文化和旅游部,part of,国家市场监管总局
上海,part of,长三角
长三角,located in the administrative territorial entity,江苏
长三角,located in the administrative territorial entity,浙江
江苏,part of,长三角
浙江,part of,长三角
马大为,employer,中国科学院上海有机化学研究所
丁文江,educated at,上海交通大学
北京大学化学科学家精神教育基地,conferred by,中国科协
北京市,part of,京津冀
天津市,part of,京津冀
河北省,part of,京津冀
天津,part of,京津冀
装备制造业,instance of,新兴产业
淮安市,located in the administrative territorial entity,江苏省
河南省,capital,郑州
驻马店市,located in the administrative territorial entity,河南省
确山县,located in the administrative territorial entity,驻马店市
刘店镇,located in the administrative territorial entity,确山县
新乐市,located in the administrative territorial entity,河北省
湖北,shares border with,河南
怡和控股有限公司,chief executive officer,班哲明·凯瑟克
班哲明·凯瑟克,employer,怡和控股有限公司
生态环境部,field of work,生态环境
钱塘江,located in the administrative territorial entity,浙江
八八战略,part of,高质量发展
湛江,located in the administrative territorial entity,广东
雷州市,located in the administrative territorial entity,湛江
重庆,located in or next to body of water,嘉陵江
北碚,located in the administrative territorial entity,重庆
嘉陵江,located in the administrative territorial entity,重庆
重庆味儿,located in the administrative territorial entity,重庆
恩平,located in the administrative territorial entity,深圳
工信部,headquarters location,北京
世界经济论坛,founded by,施瓦布
施瓦布,member of,世界经济论坛
纳米比亚总统夫人根哥斯,position held,国家主席
习近平夫人彭丽媛,position held,国家主席
刚果(布),capital,布拉柴维尔
布拉柴维尔,country,刚果(布)
贝达尼遗弃儿童收养中心,country,刚果(布)
贝达尼遗弃儿童收养中心,located in the administrative territorial entity,布拉柴维尔
尼日利亚,capital,阿布贾
尼日利亚,head of state,提努布
阿布贾,country,尼日利亚
提努布,country of citizenship,尼日利亚
万里,country of citizenship,尼日利亚
甘蒙省,located in the administrative territorial entity,老挝
万赛,country of citizenship,老挝
伦赛,country of citizenship,老挝
叙,capital,大马士革
大马士革,country,叙
叙利亚地震灾区,country,叙
肯尼亚,part of,东非
蒙内铁路,country,中国
蒙内铁路,country,肯尼亚
蒙内铁路,date of official opening,2017年5月31日
内罗毕,country,肯尼亚
蒋立平,country of citizenship,中国
迪拜中国学校,country,阿联酋
鹤壁市,located in the administrative territorial entity,河南省
六一”国际儿童节,founded by,习近平总书记
黄浦区,located in the administrative territorial entity,上海市
保定,located in the administrative territorial entity,河北
雄安新区,located in the administrative territorial entity,保定
中医药,subclass of,中医
数据中心,different from,数据中心机架
数据中心机架,different from,数据中心
曹雪盟,field of work,农业
习近平著作选读,author,习近平
全国妇联,office held by head of the organization,全国政协副主席
中国华能集团有限公司,chief executive officer,邓建玲
邓建玲,employer,中国华能集团有限公司
郭剑波,employer,中国华能集团有限公司
张文峰,employer,中国华能集团有限公司
刘宏斌,employer,中国华能集团有限公司
杨超,employer,中国华能集团有限公司
庞文杰,employer,中国华能集团有限公司
博尔塔拉蒙古自治州,located in the administrative territorial entity,新疆
博乐市,located in the administrative territorial entity,博尔塔拉蒙古自治州
农业农村部,field of work,农业
喀什,located in the administrative territorial entity,新疆维吾尔自治区
榆林市,located in the administrative territorial entity,陕西省
榆阳区,located in the administrative territorial entity,榆林市
北京市政府,applies to jurisdiction,北京市
国兴胡同,located in the administrative territorial entity,北京市
天安门广场,located in the administrative territorial entity,北京市
北京市,executive body,北京市政府
神舟十五号载人飞船,location,东风着陆场
教师,field of this occupation,教育
陈晋,member of political party,中国共产党
宜宾市,located in the administrative territorial entity,四川省
南溪经开区,located in the administrative territorial entity,宜宾市
南溪区,located in the administrative territorial entity,宜宾市
兴港,located in the administrative territorial entity,天津
津蓟,located in the administrative territorial entity,天津
京津塘,located in the administrative territorial entity,天津
玉渊潭,located in the administrative territorial entity,北京
广西壮族自治区,capital,南宁市
南宁市,located in the administrative territorial entity,广西壮族自治区
青秀区,located in the administrative territorial entity,南宁市
陆杰华,educated at,北京大学
包河区,located in the administrative territorial entity,合肥市
国家安全,subclass of,社会稳定
中国特色社会主义进入新时代,creator,习近平同志
实体经济,subclass of,数字经济
数字经济,subclass of,新兴产业
数据中心,part of,数据中心产业
数据中心产业,different from,数据中心
数据中心,different from,数据中心产业
瓯海区,located in the administrative territorial entity,温州
范江涛,occupation,登山队
谢如祥,occupation,登山队
集宁区,located in the administrative territorial entity,乌兰察布市
察哈尔右翼前旗,located in the administrative territorial entity,乌兰察布市
四子王旗,located in the administrative territorial entity,乌兰察布市
海西蒙古族藏族自治州,capital,西宁市
乌兰县,located in the administrative territorial entity,海西蒙古族藏族自治州
茶卡镇,located in the administrative territorial entity,乌兰县
深耕直播,instance of,直播
长沙民政职业技术学院,located in the administrative territorial entity,湖南
施一公,employer,西湖大学
百度,founded by,李彦宏
李彦宏,employer,百度
北京量子信息科学研究院,located in the administrative territorial entity,北京
怀柔科学城,located in the administrative territorial entity,北京
温泉镇,located in the administrative territorial entity,海淀区
印尼,member of,东盟
印尼,currency,印尼盾
毛宁,position held,外交部发言人
布林肯,position held,美国国务卿
董江辉,country of citizenship,肯尼亚
世界贸易组织,headquarters location,日内瓦
埃里克·特登,position held,瑞典央行行长
瑞典中央统计局,office held by head of the organization,瑞典央行行长
洛<unk>镇,located in the administrative territorial entity,渝北区
文化强国,subclass of,中华文明
中国载人航天工程办公室,item operated,航天员乘组
大众汽车集团,subsidiary,大众汽车(安徽)有限公司
江淮,industry,新能源汽车
奇瑞,industry,新能源汽车
蔚来,industry,新能源汽车
天山,located in the administrative territorial entity,新疆
中国气象局,subsidiary,中国环境监测总站
国家林业和草原局,headquarters location,北京
全国人大常委会委员长,official residence,人民大会堂
莫雷阿乌,position held,阿根廷众议长
中阿关系,participant,阿根廷众议长
中阿关系,participant,莫雷阿乌
沙特和伊朗达成“北京协议”并恢复外交关系,country,沙特
沙特和伊朗达成“北京协议”并恢复外交关系,country,伊朗
沙特,diplomatic relation,也门
沙特,diplomatic relation,叙利亚
沙特,diplomatic relation,黎巴嫩
伊朗,diplomatic relation,沙特
伊朗,diplomatic relation,也门
伊朗,diplomatic relation,叙利亚
伊朗,diplomatic relation,黎巴嫩
也门,diplomatic relation,沙特
也门,diplomatic relation,伊朗
也门,diplomatic relation,叙利亚
也门,diplomatic relation,黎巴嫩
也门,diplomatic relation,也门
叙利亚,diplomatic relation,沙特
叙利亚,diplomatic relation,伊朗
叙利亚,diplomatic relation,也门
叙利亚,diplomatic relation,黎巴嫩
黎巴嫩,diplomatic relation,沙特
黎巴嫩,diplomatic,伊朗
胶州湾大桥,length,41
土耳其共和国,head of state,习近平
土耳其共和国,capital,安卡拉
安卡拉,country,土耳其共和国
埃尔多安总统就职仪式,country,土耳其共和国
埃尔多安总统就职仪式,location,安卡拉
曲青山,position held,中共中央委员
布德巴拉,member of political party,突尼斯人民运动
乌纳斯,member of political party,突尼斯人民运动
马格扎维,member of political party,突尼斯人民运动
科内奇纳,member of political party,捷克和摩拉维亚共产党
菲律宾,capital,马尼拉
马尼拉,country,菲律宾
阿尔弗雷多·帕斯夸尔,country of citizenship,菲律宾
北伊罗戈省,located in the administrative territorial entity,菲律宾
马修·马诺托克,country of citizenship,菲律宾
匈牙利,capital,布达佩斯
布达佩斯,country,匈牙利
高邑县,located in the administrative territorial entity,石家庄市
中共中央党校(国家行政学院),chairperson,陈希
陈希,educated at,中共中央党校(国家行政学院)
运城,located in the administrative territorial entity,山西省
运城市,located in the administrative territorial entity,山西省
科学技术进步法,instance of,法律
蔡达峰,position held,全国人大常委会副委员长
贵州省,capital,贵阳市
贵阳市,located in the administrative territorial entity,贵州省
乌当区,located in the administrative territorial entity,贵阳市
川剧,subclass of,中国非物质文化遗产
德州市,located in the administrative territorial entity,山东省
武城县,located in the administrative territorial entity,德州市
六五河节制闸,located in the administrative territorial entity,德州市
莱西市,located in the administrative territorial entity,青岛
余兵,employer,国家能源局
中国气象局,part of,国家教育统一考试工作部际联席会议成员单位
公安部,part of,国家教育统一考试工作部际联席会议成员单位
工业和信息化部,part of,国家教育统一考试工作部际联席会议成员单位
泰州市,located in the administrative territorial entity,江苏省
常泰长江大桥,located in the administrative territorial entity,泰州市
龙岩市,located in the administrative territorial entity,福建省
连城县,located in the administrative territorial entity,龙岩市
宣和镇,located in the administrative territorial entity,连城县
培田古居,located in the administrative territorial entity,培田
金沙江水,mouth of the watercourse,涉江渡河
涉江渡河,located in the administrative territorial entity,江苏
天山坪大峡谷,located in the administrative territorial entity,重庆
燕山,located in the administrative territorial entity,北京
印度,office held by head of state,印度总统
奥里萨邦列车脱轨相撞事故,country,印度
奥里萨邦列车脱轨相撞事故,location,奥里萨邦
印度总统,country,印度
穆尔穆,country of citizenship,印度
穆尔穆,position held,印度总统
莫迪,country of citizenship,印度
奥里萨邦,located in the administrative territorial entity,印度
文化兴国运兴,creator,习近平总书记
2023年6月,point in time,2023年6月
北京冬奥盛会,point in time,2023年6月
美国,diplomatic relation,太平洋岛国
太平洋岛国,diplomatic relation,美国
高金洪,position held,东盟秘书长
比亚迪汽车,country,印度尼西亚
新疆,capital,乌鲁木齐市
喀什地区,located in the administrative territorial entity,新疆
乌鲁木齐市,located in the administrative territorial entity,新疆
喀什市,located in the administrative territorial entity,新疆
英格兰,located in the administrative territorial entity,英国
伊斯特本,country,英国
特雷尔·卡弗,country of citizenship,英国
特雷尔·卡弗,employer,布里斯托尔大学
中国石油(伊拉克)哈法亚公司,country,伊拉克
新华社北京6月3日电,country,中国
国家发展改革委,country,中国
中国,capital,北京
北京,country,中国
中国常驻联合国副代表,part of,联合国
汉阳区,located in the administrative territorial entity,湖北
武汉大学,located in the administrative territorial entity,湖北
七里坪镇,located in the administrative territorial entity,红安县
亳州市,located in the administrative territorial entity,安徽省
涡阳县,located in the administrative territorial entity,亳州市
凤阳县,located in the administrative territorial entity,亳州市
费俊龙,astronaut mission,神舟十五号载人飞船
邓清明,astronaut mission,神舟十五号载人飞船
张陆,astronaut mission,神舟十五号载人飞船
螺溪洲大桥,located in the administrative territorial entity,赣州市
螺溪洲大桥,crosses,赣江
杨 耕,employer,北京师范大学
中国特色社会主义,has cause,习近平新时代中国特色社会主义思想
中国特色社会主义,has cause,中国特色社会主义
商洛市,located in the administrative territorial entity,陕西省
陕西师范大学,located in the administrative territorial entity,陕西省
中国神舟十六号载人飞船,UTC date of spacecraft launch,2018年10月29日
中国神舟十六号载人飞船,space launch vehicle,长征二号丙运载火箭
中国神舟十六号载人飞船,start point,中国酒泉卫星发射中心
国家航天局,item operated,中国神舟十六号载人飞船
长征二号丙运载火箭,start point,中国酒泉卫星发射中心
文化和旅游部,subsidiary,中国美术馆
中国国家版本馆,located in the administrative territorial entity,北京
中国历史研究院,located in the administrative territorial entity,北京
文化传承发展座谈会,participant,习近平总书记
熊远明,employer,国家图书馆
神舟十五号载人飞船,start point,酒泉卫星发射中心
乔治·佐戈普洛斯,country of citizenship,希腊
土耳其,capital,安卡拉
土耳其,head of state,埃尔多安
丁仲礼,country of citizenship,土耳其
安卡拉,country,土耳其
埃尔多安,country of citizenship,土耳其
