head,relation,tail
偃师,located in the administrative territorial entity,河南
牛河梁遗址,located in the administrative territorial entity,余杭良渚
中国载人航天工程办公室,item operated,神舟十七号
神舟十七号,owned by,中国载人航天工程办公室
严文明,educated at,上海大学
严文明,educated at,北京大学
盐山县,located in the administrative territorial entity,沧州市
河桥镇,located in the administrative territorial entity,盱眙县
黑石铺街道,located in the administrative territorial entity,天心区
天凝镇,located in the administrative territorial entity,嘉善县
张青立,place of birth,汝阳县
巴西国家跨大西洋航海中心,country,巴西
希腊国民经济和财政部,country,希腊
帕帕萨纳西斯,country of citizenship,希腊
希腊经济,location,希腊
希腊央行,country,希腊
英国,member of,欧盟
托库门国际机场,country,巴拿马
托库门国际机场,place served by transport hub,巴拿马城
巴拿马城托库门国际机场,country,巴拿马
巴拿马城托库门国际机场,place served by transport hub,巴拿马城
大庆市,located in the administrative territorial entity,黑龙江
龙凤湿地自然保护区,located in the administrative territorial entity,大庆市
龙凤湿地自然保护区,located in the administrative territorial entity,大庆
大庆,located in the administrative territorial entity,黑龙江
哈尔滨,located,黑龙江
邢志宏,position held,全国人大代表
景德镇市,located in the administrative territorial entity,宜春市
习近平谈治国理政,country of origin,白俄罗斯
党中央关于经济工作的决策部署,creator,习近平总书记
新时代新征程,has cause,党中央关于经济工作的决策部署
国务院关于修改〈中华人民共和国专利法实施细则〉的决定,publication date,2024年1月20日
专利,subclass of,发明创造
外观设计,subclass of,发明创造
宋杖子镇,located in the administrative territorial entity,朝阳市
萨·扎帕罗夫,position held,吉尔吉斯斯坦总统
谢·别尔德穆哈梅多夫,position held,土库曼斯坦总统
习近平总书记系列重要讲话,author,习近平
习近平,notable work,总书记系列重要讲话
交通运输部,item operated,国家综合立体交通网络
中国载人航天工程办公室,item operated,神舟十七号载人飞行任务
汤洪波,employer,中国载人航天工程办公室
唐胜杰,employer,中国载人航天工程办公室
唐胜杰,astronaut mission,神舟十七号载人飞行任务
江新林,employer,中国载人航天工程办公室
江新林,astronaut mission,神舟十七号载人飞行任务
国家发展改革委,located in the administrative territorial entity,香港
国际化滨海新城,located in the administrative territorial entity,香港
习近平同志,member of,国家发展改革委
横琴岛,country,中华人民共和国
横琴,country,中华人民共和国
澳门特别行政区,country,中华人民共和国
尼加拉瓜总统,country,尼加拉瓜
奥尔特加,country of citizenship,尼加拉瓜
尼加拉瓜,office held by head of state,国家主席
尼加拉瓜,head of state,习近平
尼加拉瓜,office held by head of state,尼加拉瓜总统
尼加拉瓜,office held by head of state,奥尔特加总统
尼加拉瓜,head of state,穆里略
奥尔特加总统,position held,尼加拉瓜总统
奥尔特加总统,country of citizenship,尼加拉瓜
穆里略,position held,尼加拉瓜总统
穆里略,country of citizenship,尼加拉瓜
伊朗政党联合会,chairperson,哈什马提扬
哈什马提扬,member of political party,伊朗政党联合会
郑竹波,member of political party,中国共产党
王淀佐,member of,中国工程院
王淀佐,date of death,2023年10月25日
王淀佐,member of political party,中国共产党
何载同志,date of death,2023年11月8日
何载同志,member of political party,中国共产党
志丹县,located in the administrative territorial entity,陇南
李登柱,date of death,2023年10月22日
李登柱,member of political party,中国共产党
鲍培德,date of death,2023年10月25日
鲍培德,member of political party,中国共产党
湘乡,located in the administrative territorial entity,湖南
沪渝蓉高铁,instance of,高铁
西渝高铁,instance of,高铁
2023年国家医保药品目录,point in time,2023年
刘集乡,located in the administrative territorial entity,积石山县
甘肃省人民医院,located in the administrative territorial entity,甘肃
柳沟乡,located in the administrative territorial entity,积石山县
中川乡,located in the administrative territorial entity,民和回族土族自治县
积石山,located in the administrative territorial entity,青海省
北大荒垦丰种业研发大楼,located in the administrative territorial entity,黑龙江省
人民日报社,office held by head of the organization,人民日报社社长
人民日报社,office held by head of the organization,人民日报社社社长
环球人物杂志社,headquarters location,北京
乌鲁木齐,country,中华人民共和国
新疆大学,country,中华人民共和国
西南政法大学,country,中华人民共和国
新疆,located in the administrative territorial entity,中华人民共和国
新疆,country,中华人民共和国
吴忠市,located in the administrative territorial entity,宁夏
2024年全国能源工作会议,point in time,2024年
上海视觉艺术学院附属松江实验学校,located in the administrative territorial entity,松江区
中国共产党成立100周年大会,participant,习近平总书记
中国共产党成立100周年大会,participant,总书记
马克思主义,part of,马克思主义
黑龙江省,located in the administrative territorial entity,俄罗斯
绥芬河,located in the administrative territorial entity,黑龙江省
绥芬河,country,俄罗斯
绥芬河市,country,俄罗斯
牡丹江市,country,俄罗斯
黑龙江省委,applies to jurisdiction,黑龙江省
黑龙江省委,country,俄罗斯
胜利路街道,located in the administrative territorial entity,永川区
文安县,located in the administrative territorial entity,廊坊市
苏桥镇,located in the administrative territorial entity,文安县
新镇镇,located in the administrative territorial entity,文安县
石狮市,located in the administrative territorial entity,福州
如皋市,located in the administrative territorial entity,南京
冠县,located in the administrative territorial entity,济南
南皋乡,located in the administrative territorial entity,丹寨县
丹寨县,located in,黔东南苗族侗族自治州
西咸新区,located in the administrative territorial entity,陕西省
绥棱县,located in the administrative territorial entity,绥化市
中国建筑第二工程局有限公司,owned by,中建集团
中建集团,subsidiary,中国建筑第二工程局有限公司
沈亦伶,occupation,制图
赣南脐橙,located in the administrative territorial entity,江西
崇仁麻鸡,located in the administrative territorial entity,江西
赣南茶油,located in the administrative territorial entity,江西
泰和乌鸡,located in the administrative territorial entity,江西
赣南脐橙,located in,江西
谢经荣,member of political party,民盟
中国进出口银行,headquarters location,上海
爱达·魔都号,owned by,中国进出口银行
中国和尼加拉瓜建立战略伙伴关系,country,中国和尼加拉瓜
习近平主席,country of citizenship,中国和尼加拉瓜
奥尔特加通电话,country,中国和尼加拉瓜
中国和尼加拉瓜,head of state,习近平主席
中国和尼加拉瓜,significant event,奥尔特加通电话
中尼战略伙伴关系,country,中国和尼加拉瓜
中国和尼加拉瓜恢复外交关系,country,中国和尼加拉瓜
日本,capital,华盛顿
名古屋,country,日本
第三十一届世界乒乓球锦标赛,country,日本
张雪恩,educated at,北京大学
布鲁克·莱昂纳德,educated at,北京大学
加纳第三所孔子学院,country,加纳
加纳,diplomatic relation,中国
库马西,country,加纳
恩克鲁玛科技大学,country,加纳
恩克鲁玛科技大学,located in the administrative territorial entity,库马西
丽塔·迪克森,country of citizenship,加纳
加纳大学,country,加纳
加纳大学,located in the administrative territorial entity,库马西
海岸角大学,country,加纳
山东荣达农业发展有限公司,headquarters location,高唐县
青冈,located in the administrative territorial entity,黑龙江
店下镇,located in the administrative territorial entity,福鼎市
洛社镇,located in the administrative territorial entity,惠山区
锦和站,located in the administrative territorial entity,麻阳苗族自治县
三溪口街道,located in the administrative territorial entity,青田县
三年新冠疫情防控转段后经济恢复,country,中华人民共和国
全面深化改革开放,country,中华人民共和国
中国式现代化建设,country,中华人民共和国
四个自信,country,中华人民共和国
四个意识,country,中华人民共和国
兰新铁路,owned by,中国国家铁路集团有限公司
柬埔寨,located in or next to body of water,湄公河
老挝,located in or next to body of water,湄公河
缅甸,located in or next to body of water,湄公河
泰国,located in or next to body of water,湄公河
越南,located in or next to body of water,湄公河
习近平主席,different from,习近平同志
习近平同志,different from,习近平主席
七台河市,located in the administrative territorial entity,黑龙江省
尚志市,located in the administrative territorial entity,哈尔滨市
住房城乡建设部,field of work,住房保障体系
埃及,capital,开罗纳赛尔城
开罗纳赛尔城,country,埃及
马纳夫,country of citizenship,文莱
阿尔及利亚,head of state,布加利
布加利,country of citizenship,阿尔及利亚
民阵党,chairperson,穆巴拉克
穆巴拉克,country of citizenship,阿尔及利亚
穆巴拉克,member of political party,民阵党
拉美和加勒比国家关系,country,拉美
拉美和加勒比国家关系,country,加勒比
哥斯达黎加,part of,拉美和加勒比国家关系
哥斯达黎加,diplomatic relation,拉美
巴拿马,part of,拉美和加勒比国家关系
巴拿马,diplomatic relation,拉美
多米尼加,part of,拉美和加勒比国家关系
多米尼加,diplomatic relation,拉美
萨尔瓦多,part of,拉美和加勒比国家关系
萨尔瓦多,diplomatic relation,拉美
尼加拉瓜,part of,拉美和加勒比国家关系
尼加拉瓜,diplomatic relation,拉美
洪都拉斯,part of,拉美和加勒比国家关系
洪都拉斯,diplomatic relation,拉美
树林召镇,located in the administrative territorial entity,达拉特旗
中川乡,located in the administrative territorial entity,海东市
化隆县,located in the administrative territorial entity,海东市
循化县,located in the administrative territorial entity,海东市
臧铁伟,member of,全国人大常委会法工委
全国港澳研究会,significant event,全国港澳研究会成立十周年庆祝大会
全国港澳研究会成立十周年庆祝大会,organizer,全国港澳研究会
2023年,point in time,2024年
青春万岁,author,王蒙
抗洪一线,facet of,抗洪
抗洪一线,facet,抗洪
高州市,located in the administrative territorial entity,广东
高州,located in the administrative territorial entity,广东
党中央关于经济工作的决策部署,author,习近平总书记
习近平总书记,notable work,党中央关于经济工作的决策部署
青海,shares border with,甘肃
春节,part of,农历
泰兴市,located in the administrative territorial entity,泰州
常泰长江大桥,located in the administrative territorial entity,泰兴市
首钢滑雪大跳台,significant event,北京冬奥会
国家体育总局,item operated,北京冬奥会
海东,located in the administrative territorial entity,青海
官亭镇,located in the administrative territorial entity,海东
民和县,located in the administrative territorial entity,青海
中川乡,located in the administrative territorial entity,海东
官亭镇,located in the administrative territorial entity,民和县
2021年种业振兴行动,point in time,2021年
上海合作组织,chairperson,习近平
习近平,member of political party,上海合作组织
中国—欧盟领导人会晤,participant,习近平主席
中国—欧盟领导人会晤,participant,米歇尔
中国—欧盟领导人会晤,participant,冯德莱恩
习近平主席,significant event,中国—欧盟领导人会晤
联合国,headquarters location,华盛顿
阿卜杜拉希扬,position held,伊朗外交部长
国家文物局,country,中国
李群,country of citizenship,中国
亚洲文化遗产保护联盟,country,中国
希腊,diplomatic relation,中国
中国,diplomatic relation,希腊
刘淑莹同志,member of political party,中国共产党
刘淑莹同志,date of birth,1943年1月
刘淑莹同志,educated at,吉林大学
刘淑莹同志,member of political party,九三学社
文击,date of death,11月8日
文击,member of political party,中国共产党
霸县,located in the administrative territorial entity,霸州市
霸州市,located in the administrative territorial entity,河北
王同琢,member of political party,中国共产党
济阳县,located in the administrative territorial entity,济南市
新华社北京12月1日电,point in time,2023年11月22日
梅兆荣同志,date of death,2023年11月22日
梅兆荣同志,member of political party,中国共产党
张虎生,date of death,1923年12月8日
青岛港,located in the administrative territorial entity,青岛
建德市,located in the administrative territorial entity,杭州
新安江街道,located in the administrative territorial entity,建德市
网络安全,subclass of,信息技术
中国美术馆,director / manager,吴为山
吴为山,employer,中国美术馆
常宁,located in the administrative territorial entity,湖南
常宁市,located in the administrative territorial entity,湖南
南门湖歌剧院,located in the administrative territorial entity,常宁
南门湖歌剧院,located in the administrative territorial enti,常宁
习近平谈“一带一路”(2023年版),author,习近平同志
习近平同志,notable work,习近平谈“一带一路”(2023年版)
文安驿镇,located in the administrative territorial entity,延川县
梁家河村党支部,located in the administrative territorial entity,延川县
杉洋镇,located in the administrative territorial entity,宁德古田县
阿勒泰市,located in the administrative territorial entity,新疆
吴淞口国际邮轮港,located in the administrative territorial entity,上海
尼中两国,country,尼加拉瓜共和国
尼中两国,country,中华人民共和国
中华人民共和国,diplomatic relation,尼加拉瓜共和国
尼中关系,country,尼加拉瓜共和国
尼中关系,country,中华人民共和国
尼中自由贸易协定,country,尼加拉瓜共和国
希瓦古城,heritage designation,世界文化遗产
乌兹别克斯坦,head of state,习近平
乌兹别克斯坦,founded by,中国共产党
乌兹别克斯坦,head of state,米尔济约耶夫
米尔济约耶夫,member of political party,中国共产党
欧亨尼奥·布雷戈拉特,country of citizenship,西班牙
国家卫生健康委,office held by head of the organization,新闻发言人
米锋,position held,新闻发言人
以高质量发展促进高水平安全,subclass of,高质量发展
绿色发展,subclass of,高质量发展
吴雁南,country of citizenship,中华人民共和国
胶州,located in the administrative territorial entity,山东
里岔镇,located in the administrative territorial entity,胶州
2024环球时报年会,instance of,环球时报年会
启东市,located in or next to body of water,长江
吕四港镇,located in the administrative territorial entity,启东市
中国农业银行,subsidiary,中国农业银行山西省分行
中国农业银行,subsidiary,中国
九塔屯,located in the administrative territorial entity,九塔
新丰路街道,located in the administrative territorial entity,丰宁满族自治县
吉安市,located in the administrative territorial entity,江西
归元寺,located in the administrative territorial entity,汉阳区
萧县,located in the administrative territorial entity,安徽
阿勒泰地区,located in the administrative territorial entity,新疆
