head,relation,tail
刘中民,member of,中国工程院
刘中民,employer,中国科学院大连化学物理研究所
人力资源社会保障部,subsidiary,人力资源流动管理司
婺源县,located in the administrative territorial entity,上饶市
菊径村,located in the administrative territorial entity,婺源县
中国气象局,instance of,气象部门
大屯镇,located in the administrative territorial entity,滦平县
兴洲明德小学,located in the administrative territorial entity,大屯镇
陈艺文,sport,跳水
昌雅妮,sport,跳水
帕梅拉·韦尔,sport,跳水
冯雨,sport,跳水
肖雁宁,sport,跳水
王柳懿,sport,跳水
王芊懿,sport,跳水
常昊,sport,跳水
王赐月,sport,跳水
张雅怡,sport,跳水
向<unk>璇,sport,跳水
亚残运会,location,杭州
杭州,significant event,亚运会
宁波,significant event,亚运会
温州,significant event,亚运会
绍兴,significant event,亚运会
湖州,significant event,亚运会
连云港,located in the administrative territorial entity,江苏
浦江县,located in the administrative territorial entity,金华
国家信访局,subsidiary,国家信访工作联席会议办公室
美国,diplomatic relation,巴西
美国,diplomatic relation,阿根廷
美国,diplomatic relation,南非
巴西,diplomatic relation,美国
巴西,diplomatic relation,南非
阿根廷,diplomatic relation,美国
阿根廷,diplomatic relation,南非
南非,diplomatic relation,美国
南非,diplomatic relation,巴西
南非,diplomatic relation,阿根廷
南非,diplomatic relation,南非
大运会,country,美国
大运会,country,巴西
大运会,country,阿根廷
大运会,country,法国
大运会,country,南非
成都大运会,country,美国
成都大运会,country,巴西
成都大运会,country,阿根廷
成都大运会,country,南非
东安湖体育公园,located in the administrative territorial entity,成都
大运会,location,成都
宁德,located in the administrative territorial entity,福建省
广汉三星堆遗址,located in the administrative territorial entity,四川
霍宏伟,employer,中国国家博物馆
沈从文,employer,中国国家博物馆
宿白,employer,中国国家博物馆
良渚古城,located in the administrative territorial entity,余杭
余杭,located in the administrative territorial entity,浙江
太湖,located in the administrative territorial entity,浙江
江淮地区,located in the administrative territorial entity,安徽
江苏,shares border with,安徽
草鞋山遗址,located in the administrative territorial entity,苏州
马家浜文化,located in the administrative territorial entity,苏州
崧泽文化,located in the administrative territorial entity,苏州
良渚文化,located in the administrative territorial entity,苏州
经济运行,creator,习近平同志
中国经济半年报,author,习近平同志
习近平生态文明思想,named after,习近平同志
贵州,office held by head of state,总书记
总书记,applies to jurisdiction,贵州
习近平总书记,notable work,中共中央国务院关于促进民营经济发展壮大的意见
中共中央国务院关于促进民营经济发展壮大的意见,author,习近平总书记
李兆前,notable work,中共中央国务院关于促进民营经济发展壮大的意见
中国,member of,东盟
东城区,located in the administrative territorial entity,北京
景山街道,located in the administrative territorial entity,东城区
椿树街道,located in the administrative territorial entity,西城区
尼萨尔·艾哈迈德·切玛,member of political party,中国共产党
鲁托,position held,肯尼亚总统
珠海,country,中国
巴厘巴板,country,印尼
中石油管道局,country,中国
张守刚,country of citizenship,中国
塔那那利佛,country,马达加斯加
马达加斯加,capital,塔那那利佛
拉乔利纳,position held,马总统
拉扎菲马海法,position held,马总统
克里斯蒂娜,position held,马总统
西拉,position held,马总统
马依彤,educated at,新疆医科大学
世界大学生夏季运动会,organizer,国际大体联
世界大学生夏季运动会,organizer,国际大
石浩<unk>,country of citizenship,日本
程文涛,country of citizenship,日本
中央纪委,subsidiary,国家监委
国家监委,part of,中央纪委
天津,shares border with,河北
黄河,located in the administrative territorial entity,内蒙古
阴山,located in the administrative territorial entity,内蒙古
天蓝湖,located in the administrative territorial entity,内蒙古
高考,part of,高中阶段
高中阶段,part of,高考
中国人民志愿军,conflict,抗美援朝战争
抗美援朝战争,participant,中国共产党
雕塑家,field of this occupation,雕塑
中国书法家协会,field of work,中国书法艺术
湾区早春,creator,潘鲁生
潘鲁生,notable work,湾区早春
吉林省,office held by head of government,总书记
总书记,applies to jurisdiction,吉林省
吉林省,office held,总书记
松山湖,located in the administrative territorial entity,东莞
三义寨乡,located in the administrative territorial entity,兰考县
云南大理,located in the administrative territorial entity,大理白族自治州
大理白族自治州,located in the administrative territorial entity,云南
北部湾港集装箱航线,located in the administrative territorial entity,广西
北部湾港集装箱航线,located in the administrative,广西
常铁威,position held,国家发展改革委就业司副司长
中来光能公司,headquarters location,山西
张家界,located in the administrative territorial entity,湖南省
阿斯塔纳,country,哈萨克斯坦
纳扎尔巴耶夫大学,country,哈萨克斯坦
罗瑞塔·奥唐纳,educated at,纳扎尔巴耶夫大学
维克拉马辛哈,country of citizenship,斯里兰卡
斯里兰卡人民阵线,country,斯里兰卡
中国,diplomatic relation,巴拿马
巴拿马,diplomatic relation,中国
巴拿马,part of,拉美
巴拿马,part of,加勒比国家
丝绸之路经济带,country,中国
丝绸之路经济带,country,拉美
丝绸之路经济带,country,加勒比国家
海上丝绸之路,country,中国
海上丝绸之路,country,拉美
海上丝绸之路,country,加勒比国家
拉美,part of,加勒比国家
加勒比国家,diplomatic relation,中国
加勒比国家,part of,拉美
中巴同为发展中国家,part of,拉美
中巴同为发展中国家,part of,加勒比国家
巴拿马,part of,加勒比
圣保罗州,shares border with,南马托格罗索州
圣保罗州,located in or next to body of water,巴拉那河
南马托格罗索州,shares border with,圣保罗州
巴拉那河,located in the administrative territorial entity,圣保罗州
巴拉那河,located in the administrative territorial entity,南马托格罗索州
朱比亚水电站,located in the administrative territorial entity,圣保罗州
朱比亚水电站,located in or next to body of water,巴拉那河
朱比亚水电站,owned by,三峡巴西公司
伊利亚水电站,located in or next to body of water,巴拉那河
伊利亚水电站,owned by,三峡巴西公司
邢台市,located in the administrative territorial entity,河北
南和区,located in the administrative territorial entity,邢台市
阎里乡,located in the administrative territorial entity,南和区
黄河,mouth of the watercourse,乌梁素海
乌梁素海,inflows,黄河
襄阳北编组站大桥,located in the administrative territorial entity,襄阳市
余艳红,position held,国务院任免国家工作人员
刘光源,position held,国务院任免国家工作人员
夏先德,position held,国务院任免国家工作人员
秦宜智,position held,国务院任免国家工作人员
于文明,position held,国务院任免国家工作人员
陈冬,position held,国务院任免国家工作人员
习近平新时代中国特色社会主义思想,part of,马克思主义基本原理
广深,located in the administrative territorial entity,重庆市
安徽,located in or next to body of water,千岛湖
浙江,located in or next to body of water,千岛湖
浙江省,located in or next to body of water,千岛湖
杭州市,located in or next to body of water,千岛湖
千岛湖,located in the administrative territorial entity,浙江
千岛湖,located in the administrative territorial entity,浙江省
张佳莹文,occupation,农机手
滕王阁,located in the administrative territorial entity,南昌市
陈勇嘉,position held,人社部就业促进司副司长
广西壮族自治区党委,applies to jurisdiction,广西壮族自治区
丹寨县,located in the administrative territorial entity,黔东南苗族侗族自治州
爱心助残驿站,located in the administrative territorial entity,福州
形式主义、官僚主义,subclass of,作风
胶州市,located in the administrative territorial entity,青岛
里岔镇,located in the administrative territorial entity,胶州市
预制菜,subclass of,食品
形式主义,subclass of,官僚主义
形式主义,subclass,官僚主义
中华文明,named after,中华民族
中华文明,named after,中华文明
冯友兰,occupation,哲学家
诗经,author,冯友兰
志士仁人,field of this occupation,中华文明
志士仁人,field,中华文明
周易,author,习近平总书记
习近平总书记,ethnic group,中华民族
龙口,located in the administrative territorial entity,山东
太仓市,located in the administrative territorial entity,苏州
中国电子信息产业发展研究院,chairperson,刘文强
刘文强,member of,中国电子信息产业发展研究院
高铁,manufacturer,中国电子信息产业发展研究院
电力装备,manufacturer,中国电子信息产业发展研究院
船舶,manufacturer,中国电子信息产业发展研究院
通信设备,manufacturer,中国电子信息产业发展研究院
新合肥西站,part of,合肥铁路枢纽
青岛啤酒厂,headquarters location,青岛市
市北区,located in the administrative territorial entity,青岛市
安徽楚文化博物馆,located in the administrative territorial entity,寿县
柏家台遗址,located in the administrative territorial entity,寿县
李三孤堆楚王墓,located in the administrative territorial entity,寿县
循理新嘉园工地战役遗址,located in the administrative territorial entity,寿县
文化基因图谱,creator,天马行空
天马行空,notable work,文化基因图谱
喻思南,country of citizenship,中国
中国科协,country,中国
教育部,country,中国
中国载人航天工程办公室,item operated,中国载人航天工程网
中国航天科技集团,item operated,载人登月火箭
载人登月火箭,manufacturer,中国航天科技集团
杨利伟,occupation,航天英雄
叶光富,occupation,航天英雄
长春轨道客车股份有限公司,headquarters location,吉林
靖安县,located in the administrative territorial entity,宜春市
九岭山国家级自然保护区,located in the administrative territorial entity,宜春市
长江航务管理局,part of,交通运输部
钦州市,located in the administrative territorial entity,广西
江州区,located in the administrative territorial entity,崇左市
柳州市,located in the administrative territorial entity,广西
2024年巴黎奥运会,follows,2023年世界游泳锦标赛
张家齐,sport,跳水
王宗源,sport,跳水
矩形体育场,country,澳大利亚
矩形体育场,located in the administrative territorial entity,珀斯
水庆霞,member of sports team,中国女足
新津区,located in the administrative territorial entity,成都市
卫城,country,希腊
卫城,located in the administrative territorial entity,雅典
卢浮宫,country,法国
卢浮宫,located in the administrative territorial entity,巴黎
西班牙,diplomatic relation,希腊
意大利,diplomatic relation,希腊
日本福岛核事故,instance of,核事故
日本福岛核事故,location,福岛核电站
福岛核电站,significant event,日本福岛核事故
东京电力公司,item operated,日本福岛核事故
东京电力公司,item operated,福岛核电站
奥塔哥大学,country,新西兰
停战70年朝鲜半岛和平行动,country,韩国
加拿大,part of,北美
加拿大,diplomatic relation,美国
加拿大跨部门森林消防中心,country,加拿大
加拿大自然资源部,country,加拿大
加拿大山火持续蔓延,country,加拿大
美国,diplomatic relation,加拿大
发现,country,美国
美国环保署,country,美国
麻省理工学院,country,美国
穆罕默德·礼萨·阿利扎德,country of citizenship,加拿大
穆罕默德·礼萨·阿利扎德,employer,麻省理工学院
库内内省,located in the administrative territorial entity,安哥拉
东本杜拉镇,country,安哥拉
东本杜拉镇,located in the administrative territorial entity,库内内省
鲁瓦克,country of citizenship,东帝汶
宋玛·奔舍那,country of citizenship,老挝
全国生态环境保护大会,participant,习近平总书记
美丽中国建设,creator,习近平总书记
观象台,located in the administrative territorial entity,北京
厄尔尼诺事件,part of,全球气候变暖
全球气候变暖,subclass of,气候变化
<unk>口县,located in the administrative territorial entity,巴彦淖尔市
华为公司,industry,创新
国家知识产权局,office held by head of the organization,知识产权保护司司长
知识产权保护司司长,part of,国家知识产权局
阿拉善左旗,located in the administrative territorial entity,内蒙古自治区
巴彦浩特镇,located in the administrative territorial entity,阿拉善左旗
宝峰镇,located in the administrative territorial entity,重庆市
江津朱杨镇,located in the administrative territorial entity,重庆市
改革开放,facet of,经济
改革开放,facet,经济
佐科,position held,印度尼西亚共和国总统
加兹瓦尼,position held,毛里塔尼亚伊斯兰共和国总统
恩达伊施米耶,position held,布隆迪共和国总统
阿里,position held,圭亚那合作共和国总统
加里巴什维利,position held,格鲁吉亚总理
兰布卡,position held,斐济共和国总理
洛桑江村,position held,全国人大常委会副委员长
柳江,located in the administrative territorial entity,广西壮族自治区
南瑞集团,headquarters location,南京
全国经济普查,subclass of,普查
人口普查,subclass of,普查
农业普查,subclass of,普查
国家电网,industry,电力
能源电力,subclass of,电力
国务院国资委,office held by head of the organization,国务院国资委有关负责人
国务院国资委有关负责人,part of,国务院国资委
道布龙村,located in the administrative territorial entity,浪卡子县
