head,relation,tail
上早市,located in the administrative territorial entity,河南省
桐乡,located in the administrative territorial entity,浙江
茅盾文学奖,conferred by,中国作家协会
鲁迅文学奖,conferred by,中国作家协会
全国优秀儿童文学奖,conferred by,中国作家协会
四川大剧院,located in the administrative territorial entity,成都
成都高新中演大剧院,located in the administrative territorial entity,成都
整治不合规电子秤,subclass of,不合规电子秤
二维码,used by,扫一扫
应急指挥,subclass of,在线教育
文化法学,subclass of,法学
衡南县,located in the administrative territorial entity,湖南省
浦口经济开发区,located in the administrative territorial entity,江苏省
浦口经开区,located in the administrative territorial entity,江苏省
敖勒召其镇,located in the administrative territorial entity,鄂托克前旗
郁郁葱葱,located in the administrative territorial entity,周口市
天津医科大学肿瘤医院,located in the administrative territorial entity,天津
天津医科大学肿瘤医院,located in the administrative territorial enti,天津
神舟17号,UTC date of spacecraft launch,1957年11月16日
神舟17号,manufacturer,中国运载火箭技术研究院
中国运载火箭技术研究院,inception,1957年11月16日
中国上海国际艺术节,located in the administrative territorial entity,上海
中国贸促会,inception,2022年5月18日
中国国际供应链促进博览会,point in time,2022年5月18日
中国国际供应链促进博览会,organizer,中国贸促会
中国国际供应链促进博览会,located in the administrative territorial entity,北京
链博会,point in time,2022年5月18日
链博会,organizer,中国贸促会
链博会,located in the administrative territorial entity,北京
链博会,point in time,中国贸促会
深圳市政府,applies to jurisdiction,广东
区块链,part of,下一代互联网
中国地质调查局,part of,自然资源部
米哈游,educated at,上海交通大学
武林路,located in the administrative territorial entity,上海
宝湖独立储能电站,located in the administrative territorial entity,梅州
陈妤颉,place of birth,杭州
邱祺缘,sport,蹦床
李宁,sport,蹦床
李小鹏,sport,蹦床
杨威,sport,蹦床
邹敬园,sport,蹦床
吉林北大湖滑雪场,located in the administrative territorial entity,吉林市
吉林北大湖滑雪场,located in the administrative territorial entity,吉林省
万科松花湖滑雪场,located in the administrative territorial entity,吉林市
万科松花湖滑雪场,located in the administrative territorial entity,吉林省
万峰通化滑雪度假区,located in the administrative territorial entity,吉林市
万峰通化滑雪度假区,located in the administrative territorial entity,吉林省
长白山万达国际度假区,located in the administrative territorial entity,吉林市
长白山万达国际度假区,located in the administrative territorial entity,吉林省
西乌珠穆沁旗,located in the administrative territorial entity,锡林郭勒盟
巫峡,located in the administrative territorial entity,重庆市
新华三集团,owned by,紫光股份
南非,head of state,曼德拉
曼德拉,country of citizenship,南非
巴西政府,country,巴西
巴西,executive body,巴西政府
数据赋能城市,subclass of,新型智慧城市
南通市,located in the administrative territorial entity,江苏省
人工智能,part of,量子计算
量子信息,part of,量子计算
合成生物学,part of,量子计算
中国地质大学,headquarters location,武汉
嫦娥五号,crew member(s),胡浩
一正午,part of,正午
甬江,mouth of the watercourse,东海
钱塘江,mouth of the watercourse,东海
天津大学,located in the administrative territorial entity,天津
南开大学,located in the administrative territorial entity,天津
国家会展中心,located in or next to body of water,海河
E9/ES9即送,manufacturer,广汽传祺
普京,position held,俄罗斯联邦总统
中央金融工作会议,participant,习近平总书记
别洛乌索夫,position held,俄罗斯第一副总理
中俄投资合作委员会,headquarters location,北京
零售业,instance of,产业
新村镇,located in the administrative territorial entity,陵水黎族自治县
2023中国5G+工业互联网大会,point in time,2023
滁州,located in the administrative territorial entity,安徽
滁州市,located in the administrative territorial entity,安徽
中国人民银行,item operated,中国人民银行 国家外汇管理局关于提升银行办理资本项目业务数字化服务水平的通知
中国人民银行 国家外汇管理局关于提升银行办理资本项目业务数字化服务水平的通知,author,中国人民银行
王爱召镇,located in the administrative territorial entity,达拉特旗
古田,located in the administrative territorial entity,闽东
闽东,located in the administrative territorial entity,福建
习近平主席,employer,亚太经合组织
区域全面经济伙伴关系协定,signatory,习近平主席
费尔南多·卢格里斯,country of citizenship,乌拉圭
卢格里斯,country of citizenship,乌拉圭
赞比亚,head of state,习近平主席
姆温布,country of citizenship,赞比亚
习近平主席,country of citizenship,赞比亚
斯里兰卡,head of state,维克拉马辛哈
斯里兰卡,head of government,阿贝瓦德纳
阿贝瓦德纳,country of citizenship,斯里兰卡
坦桑尼亚马古富力大桥,country,坦桑尼亚
坦桑尼亚马古富力大桥,crosses,维多利亚湖
坦桑尼亚,located in or next to body of water,维多利亚湖
维多利亚湖,country,坦桑尼亚
格雷兹洛夫,member of political party,俄罗斯统一俄罗斯党
宜宾市,located in or next to body of water,长江
金沙江,mouth of the watercourse,长江
兴隆湖,located in the administrative territorial entity,宜宾市
林<unk>镇,located in the administrative territorial entity,平湖市
龙亭区,located in the administrative territorial entity,开封市
深圳,located in the administrative territorial entity,国家
稳中求进工作总基调,instance of,治国理政的重要原则
广西,shares border with,江西
河北,shares border with,江西
江西,shares border with,广西
孟浩,educated at,吉林大学
服务企业,subclass of,服务
服务企业,sub,服务
正平坊遗址,located in the administrative territorial entity,洛阳
屠呦呦,field of work,中医药
演唱会,subclass of,音乐节
丹江口市,located in the administrative territorial entity,湖北省
宁河区,located in the administrative territorial entity,天津
鱼峰区,located in the administrative territorial entity,柳州市
中华人民共和国科学技术部,country,中华人民共和国
四川省人民政府,country,中华人民共和国
四川省,located in the administrative territorial entity,中华人民共和国
绵阳市,country,中华人民共和国
印度尼西亚,diplomatic relation,中华人民共和国
科技创新,subclass of,生产力
区块链,instance of,信息技术
中国互联网络发展状况统计报告,author,习近平总书记
习近平总书记,notable work,中国互联网络发展状况统计报告
元江,located in the administrative territorial entity,云南
自然资源部,located in the administrative territorial entity,北京
海洋经济,studies,海洋
拱宸桥,located in the administrative territorial entity,杭州
葫芦岛市,located in the administrative territorial entity,辽宁省
南票区,located in the administrative territorial entity,葫芦岛市
大兴乡,located in the administrative territorial entity,南票区
<unk>石街道,located in the administrative territorial entity,海宁市
南关厢,located in the administrative territorial entity,海宁市
山西永聚煤矿火灾事故案,number of deaths,26
临渭区,located in the administrative territorial entity,渭南市
杜桥街道,located in the administrative territorial entity,临渭区
米易县,located in the administrative territorial entity,成都
国家开发银行,instance of,开发银行
桐乡,located in the administrative territorial entity,江南
乌镇,located in the administrative territorial entity,桐乡
茅盾,notable work,子夜
茅盾,notable work,平凡的世界
茅盾,notable work,白鹿原
茅盾,notable work,人世间
子夜,author,茅盾
平凡的世界,author,茅盾
白鹿原,author,茅盾
人世间,author,茅盾
茅盾文学奖,named after,茅盾
新时代文学,subclass of,文学
新时代文学,sub,文学
和县,located in the administrative territorial entity,安徽省
广西住房和城乡建设厅,applies to jurisdiction,广西
天心区,located in the administrative territorial entity,长沙市
东西湖区,located in the administrative territorial entity,武汉
港城热力有限公司,headquarters location,东营港经济开发区
阳逻港,located in the administrative territorial entity,武汉
第六届中国国际进口博览会,located in the administrative territorial entity,重庆
重庆,located in the administrative territorial entity,中国
VR,subclass of,虚拟现实技术
中国农业银行,instance of,商业银行
法雅节,country,西班牙
法雅节,location,瓦伦西亚
瓦伦西亚,located in the administrative territorial entity,西班牙
南塔拉瓦岛,located in or next to body of water,太平洋
北半球,opposite of,南半球
欧洲,part of,北半球
太平洋,located on terrain feature,南半球
沙迦,country,阿联酋
哈伊马角,country,阿联酋
迪拉姆,country,阿联酋
朝晖街道,located in the administrative territorial entity,拱墅区
桔井省,located in the administrative territorial entity,柬埔寨
丹白县,country,柬埔寨
丹白县,located in the administrative territorial entity,桔井省
郴州市,located in the administrative territorial entity,湖南
唐宫夜宴,original broadcaster,河南卫视
焰火设计,named after,焰火
墨客,field of work,焰火设计
墨客,field,焰火设计
眼睛的故事,genre,纪录片
孔祥东,occupation,钢琴家
皖美风味,genre,纪录片
巢湖鸡汤,part of,皖美风味
菊花豆腐,part of,皖美风味
羊肉汤,part of,皖美风味
臭<unk>鱼,part of,皖美风味
宣城,located in the administrative territorial entity,合肥
黄山,located in the administrative territorial entity,合肥
金砖扩员,participant,金砖国家
金砖国家,significant event,金砖扩员
加沙地区冲突,participant,金砖国家
中国国家铁路集团有限公司,subsidiary,国家铁路
沃洛金,position held,俄罗斯国家杜马主席
普京总统,position held,国家杜马主席
中俄议会合作委员会,chairperson,赵乐际
习近平,position held,中央书记处书记
何平,member of,中国记协
赛义多夫,country of citizenship,乌兹别克斯坦
加沙地区冲突,location,加沙
黔江,located in the administrative territorial entity,广西
南木江,located in the administrative territorial entity,广西
珠江,located in the administrative territorial entity,广西
国家创新指数,publisher,中国科学技术发展战略研究院
中国贸促会,chairperson,张少刚
中美元首旧金山会晤,participant,习近平主席
上海公报,author,习近平主席
埃塞俄比亚文奇—登迪生态旅游道路网,country,埃塞俄比亚
文奇火山湖,country,埃塞俄比亚
登迪火山湖,country,埃塞俄比亚
埃塞文奇—登迪生态旅游道路,country,埃塞俄比亚
傅立民,country of citizenship,美国
中美元首会晤,participant,傅立民
中美元首会晤,location,旧金山
尼克松,position held,美国总统
巴厘岛会晤,participant,傅立民
所罗门群岛,office held by head of government,所总理
所总理,country,所罗门群岛
索加瓦雷,position held,所总理
奥蒂,position held,所总理
威尔,position held,所总理
纽西,position held,莫桑比克总统
马普托跨海大桥,located in the administrative territorial entity,马普托
马尔科维奇,country of citizenship,白俄罗斯
谢小用,country of citizenship,白俄罗斯
马里亚诺维奇,country of citizenship,白俄罗斯
三明,located in the administrative territorial entity,福建
三明市,located in the administrative territorial entity,福建
富文社区卫生服务站,located in the administrative territorial entity,三明市
市第一医院,located in the administrative territorial entity,三明市
沙县区总医院,located in the administrative territorial entity,三明市
河北区,located in the administrative territorial entity,天津
西青区,located in the administrative territorial entity,天津
蔡甸区,located in the administrative territorial entity,武汉
中国铁路沈阳局集团有限公司,item operated,通(通辽)霍(霍林河)铁路线
生态环境部,subsidiary,生态环境保护督察
生态环境部,subsidiary,中央生态环境保护督察
中央生态环境保护督察,authority,生态环境部
青板乡,located in the administrative territorial entity,横峰县
科技金融,subclass of,金融
国家卫生健康委,item operated,国家全民健康信息平台
文山壮族苗族自治州,capital,昆明
马关县,located in the administrative territorial entity,文山壮族苗族自治州
湿地,subclass of,生态功能
共享经济,instance of,经济新形态
知识经济,instance of,经济新形态
国家市场监管总局,applies to jurisdiction,广东省
保康,located in the administrative territorial entity,湖北
生物柴油,subclass of,可再生能源
国家卫生健康委,subsidiary,国家卫生健康委食品司
国家卫生健康委食品司,part of,国家卫生健康委
科学技术部,country,中华人民共和国
科博会,country,中华人民共和国
新时代新征程党,chairperson,习近平同志
社会治理数字化,subclass of,社会治理
百年未有之大变局,facet of,人类命运共同体
百年未有之大变局,facet of,人类命运
迎风街道,located in the administrative territorial entity,房山区
城关镇,located in the administrative territorial entity,石泉县
阳泉市,located in the administrative territorial entity,山西省
盂县,located in the administrative territorial entity,阳泉市
东梁乡,located in the administrative territorial entity,盂县
泉州水务集团,headquarters location,泉州市
蔡树庵村,located in the administrative territorial entity,涞水县
张武军,place of birth,山东省
沈阳鼓风机集团股份有限公司,headquarters location,沈阳市
沈阳鼓风机集团股份有限公司,headquarters location,沈阳
南营门街道,located in the administrative territorial entity,和平区
东坑镇,located in the administrative territorial entity,东莞市
东坑医院,located in the administrative territorial entity,东莞市
石桥街道,located in the administrative territorial entity,拱墅区
实时录,owned by,中国移动
吉尔吉斯斯坦,capital,卡巴尔
卡巴尔,country,吉尔吉斯斯坦
南沙港区,located in the administrative territorial entity,广州
南沙港,located in the administrative territorial entity,广州
广州白云国际机场,place served by transport hub,广州
川,shares border with,黔
川,shares border with,滇
川,located in the administrative territorial entity,四川
黔,shares border with,川
黔,shares border with,滇
黔,located in the administrative territorial entity,四川
滇,shares border with,川
滇,shares border with,黔
滇,located in the administrative territorial entity,四川
岷江,mouth of the watercourse,川
岷江,located in the administrative territorial entity,滇
四川,located in or next to body of water,川
四川,shares border with,滇
四川,located in or next to body of water,岷江
宜宾,located in or next to body of water,川
宜宾,located in the administrative territorial entity,黔
宜宾,located in the administrative territorial entity,滇
叙州区,located in the administrative territorial entity,宜宾
巴基斯坦观察家报,country,巴基斯坦
青白江,located in the administrative territorial entity,四川省
微众银行,headquarters location,深圳
怀柔,located in or next to body of water,雁栖湖
雁栖湖,located in the administrative territorial entity,怀柔
可见光,subclass of,光
