head,relation,tail
2024年铁路春运安保动员会,point in time,2024年
常泰长江大桥,located in the administrative territorial entity,常州
常泰长江大桥,located in the administrative territorial entity,泰州
同仁堂,country,中国
涉外法治,subclass of,法治
海南自由贸易港法,country,中华人民共和国
应城市,located in the administrative territorial entity,孝感市
郎君镇,located in the administrative territorial entity,应城市
农业农村标准化管理办法,publisher,市场监管总局
反恐防恐能力,facet of,反恐怖主义
银装素裹,located in the administrative territorial entity,哈尔滨市
工业和信息化部,part of,国家广播电视总局
文化和旅游部,part of,国家广播电视总局
市场监督管理总局,part of,国家广播电视总局
国家航天局,headquarters location,北京
中国气象局,headquarters location,北京
中国航天科技集团有限公司,headquarters location,北京
酒泉卫星发射中心,place served by transport hub,北京
福泉,located in the administrative territorial entity,黔南布依族苗族自治州
瓮安,located in the administrative territorial entity,黔南布依族苗族自治州
2024年广西全区住房城乡建设工作会议暨住房城乡建设领域稳增长开好局动员部署会,point in time,2024年
2024年广西计划新开工配售型保障性住房,point in time,2024年
华<unk>山区,located in the administrative territorial entity,华<unk>市
华<unk>市,located in the administrative territorial entity,四川省
余艳红,employer,国家中医药管理局
天峻县,located in the administrative territorial entity,海西蒙古族藏族自治州
新源镇,located in the administrative territorial entity,天峻县
中国援助柬埔寨扫雷器材和人道主义物资交接暨中柬扫雷合作谅解备忘录签署仪式,country,柬埔寨
李突,significant event,中国援助柬埔寨扫雷器材和人道主义物资交接暨中柬扫雷合作谅解备忘录签署仪式
泰国,shares border with,老挝
老挝,shares border with,柬埔寨
老挝,shares border with,泰国
埃及中央银行,country,埃及
埃及,central bank,埃及中央银行
埃及,executive body,埃及政府
埃及政府,country,埃及
菲德尔·卡斯特罗,country of citizenship,古巴
新华社东京,country,日本
日本,located on astronomical body,地球
隼鸟2,country,日本
东北大学,country,日本
立命馆大学,country,日本
京都大学,country,日本
东京大学,country,日本
新闻公报,country,日本
硫化铁,part of,硫化铁粒子
2023年匈牙利外国直接投资,point in time,2023年
风暴“乔斯琳”袭击,country,英国
英国气象局,country,英国
比利时,legislative body,欧洲议会
北海,basin country,比利时
渝水区,located in the administrative territorial entity,新余市
安提瓜和巴布达,part of,东加勒比地区
布朗,country of citizenship,安提瓜和巴布达
东加勒比地区,country,安提瓜和巴布达
布朗,position held,巴布达总理
刘远,country of citizenship,新中国
中乌关系,office held by head of state,乌兹别克斯坦总统
中乌关系,office held by head of state,米尔济约耶夫
中乌关系,office held by head of government,布朗
中乌关系,office held by head of government,米尔济约耶夫
卡里乌,educated at,北京交通大学
国际经济中心,located in the administrative territorial entity,上海
无棣县,located in the administrative territorial entity,滨州市
米尔济约耶夫总统,position held,乌兹别克斯坦共和国总统
中国同瑙鲁复交,country,瑙鲁
中华人民共和国,diplomatic relation,瑙鲁共和国
中华人民共和国,executive body,中华人民共和国政府
瑙鲁共和国,diplomatic relation,中华人民共和国
中华人民共和国政府,country,中华人民共和国
王 毅,country of citizenship,中华人民共和国
莱昂内尔·安格明,country of citizenship,中华人民共和国
安格明,country of citizenship,瑙鲁
瑙鲁议会,country,瑙鲁
坦桑尼亚,head of state,哈桑
坦桑尼亚,head of state,马贾利瓦
马贾利瓦,country of citizenship,坦桑尼亚
中华人民共和国政府,located in the administrative territorial entity,北京
联合国人权理事会,part of,联合国
陈旭大使,country of citizenship,中国
中央统战部,country,中国
全国人大常委会法制工作委员会,country,中国
最高人民法院,country,中国
公安部,country,中国
司法部,country,中国
人力资源社会保障部,country,中国
住房城乡建设部,country,中国
农业农村部,country,中国
国家卫生健康部,country,中国
国务院妇儿工委,country,中国
印加古城遗址,located in the administrative territorial entity,库斯科省
劳尔·佩雷斯,country of citizenship,秘鲁
库斯科省,located in the administrative territorial entity,秘鲁
中宣部,subsidiary,新华社
上海市人大常委会,applies to jurisdiction,上海市
国务院国资委,subsidiary,国务院新闻办公室
袁野,member of,国务院国资委
亚曼苏柯尔克孜族乡,located in the administrative territorial entity,乌什县
盐城市,located in the administrative territorial entity,江苏
新四军纪念馆,located in the administrative territorial entity,盐城市
2023年中国经济成绩单,point in time,2023年
关于推进儿童医疗卫生服务高质量发展的意见,author,陈炳旭文
周口,located in the administrative territorial entity,河南
东站,located in the administrative territorial entity,郑州
永泰嘉苑,located in the administrative territorial entity,洛阳市
潘功胜,position held,中国人民银行副行长
宣昌能,position held,中国人民银行副行长
许昌,located in the administrative territorial entity,河南
长葛市,located in the administrative territorial entity,许昌
佛耳湖镇,located in the administrative territorial entity,长葛市
中国铁路上海局集团有限公司,item operated,上海高铁
丹昆特大桥,located in the administrative territorial entity,苏州
港珠澳大桥珠海公路口岸人车,instance of,口岸
汽开区,located in the administrative territorial entity,长春
四平市,located in the administrative territorial entity,吉林
白鹤滩,located on terrain feature,长江
溪洛渡,located on terrain feature,长江
向家坝,located on terrain feature,长江
中国第四十次南极考察队,start time,2023年11月1日
中国第四十次南极考察队,start time,2023
罗斯海新站,inception,2023年11月1日
杨 暄,spouse,智春丽
智春丽,spouse,杨 暄
运东,employer,人力资源社会保障部
国家卫生健康委,subsidiary,国家卫生健康委
乡镇卫生院,subclass of,医疗卫生机构
社区卫生服务中心,subclass of,医疗卫生机构
社区医院,subclass of,医疗卫生机构
社区卫生服务中心,subclass of,医疗卫生
渝,located in the administrative territorial entity,重庆市
贵州,capital,贵阳市
段阳伟,educated at,西北政法大学
洮河,located in the administrative territorial entity,甘肃省
南屏镇,located in the administrative territorial entity,临洮县
反恐保障人权,facet of,反恐
保障人权,facet of,反恐
大福镇,located in the administrative territorial entity,安化县
北京市社会组织信用监管办法,applies to jurisdiction,北京市
高州市,located in the administrative territorial entity,广东省
金山街道,located in the administrative territorial entity,高州市
高州市人民法院,located in the administrative territorial entity,高州市
贵阳银行,headquarters location,贵州省
山西,instance of,城市
阿克塞哈萨克族自治县,located in the administrative territorial entity,酒泉市
第五次全国经济普查,organizer,国家统计局
南山群峰,located in the administrative territorial entity,青海
南川工业园区,located in the administrative territorial entity,西宁
丽豪半导体材料有限公司,headquarters location,西宁
丽豪半导体,headquarters location,西宁
湘江新区,located in the administrative territorial entity,长沙市
东北,located in the administrative territorial entity,黑龙江省
丁仲礼,member of political party,民盟
秦博勇,member of political party,民盟
蔡达峰,member of political party,民盟
苏辉,member of political party,九三学社
高云龙,member of political party,九三学社
李稻葵,member of political party,九三学社
蒙赫巴特尔,country of citizenship,大呼拉尔
长江新济洲国家湿地公园,located in the administrative territorial entity,江苏省
高质量发展,facet of,中国经济
安全生产,facet of,经济社会发展
瑙鲁,head of government,安格明
加工贸易,subclass of,对外贸易
2024年长江水利委员会工作会议,point in time,2024年
2024年长江水利委员会工作会议,point in time,2023年
埕北油田,located in or next to body of water,渤海湾
廉毅敏,member of,政协浙江省第十三届委员会
新郑国际机场,place served by transport hub,郑州
中日关系,participant,李强
中日关系,participant,十仓雅和
中日关系,participant,进藤孝生
中日关系,participant,小林健
中日关系,participant,习近平主席
中日关系,participant,岸田文雄
岸田文雄,position held,首相
肖远企,position held,国家金融监督管理总局副局长
2021年,point in time,2021年1月
新钢中心医院,located in the administrative territorial entity,新余市
江西新余“1·24”特大火灾事故,location,新余市
江西,executive body,江西省委省政府
江西省委省政府,applies to jurisdiction,江西
2023年全国纪检监察机关监督检查、审查调查情况,point in time,2023年
巴西,diplomatic relation,拉美
中国不断优化签证政策,country,中国
中国,diplomatic relation,新加坡
中国,diplomatic relation,马尔代夫
哈萨克斯坦,diplomatic relation,中国
穆达瓦迪,position held,肯尼亚内阁首席部长兼外长
习近平主席,spouse,鲁托总统
鲁托总统,spouse,习近平主席
王毅,position held,联合国安理会常任理事国
马克龙,position held,联合国安理会常任理事国
保加利亚经济和工业部,country,保加利亚
国家复兴运动,chairperson,波列文斯基
波列文斯基,member of political party,国家复兴运动
伊拉克,capital,埃尔比勒
埃尔比勒,country,伊拉克
库尔德自治区,located in the administrative territorial entity,伊拉克
埃尔比勒省,located in the administrative territorial entity,伊拉克
北京大学出版社,part of,北京大学
东寨港,located in the administrative territorial entity,海南
红树林国家级自然保护区,located in the administrative territorial entity,海南
红树林,located in the administrative territorial entity,海南
陈世涵文,field of work,汽车制造业
圆明园公园,located in the administrative territorial entity,北京
凌云县,located in the administrative territorial entity,百色市
乐业县,located in the administrative territorial entity,百色市
河头店镇,located in the administrative territorial entity,莱西市
莫砺锋,educated at,南京大学
国家卫生健康委,office held by head of the organization,新闻发言人、宣传司副司长
中国疾控中心传染病管理处,part of,国家卫生健康委
王海峰,educated at,哈尔滨工业大学
快递,industry,邮政
人力资源社会保障部,subsidiary,交通运输部
人力资源社会保障部,subsidiary,农业农村部
齐静,position held,北京市人大常委会副主任
和中山市,located in the administrative territorial entity,深圳市
伶仃洋大桥,located in the administrative territorial entity,深圳市
东泄洪区,located in the administrative territorial entity,和中山市
黄茅海大桥,located in the administrative territorial entity,深圳市
黄茅海大桥,carries,深中通道
中国铁路郑州局集团有限公司,item operated,郑州东站
2024年春运交通安全形势,point in time,2024年
2024年春运道路交通安全,point in time,2024年
中国铁路南昌局集团有限公司,subsidiary,南昌局集团公司
南昌局集团公司,subsidiary,南昌局集团有限公司
东区,located in the administrative territorial entity,郑州
彭阳县,located in the administrative territorial entity,固原市
国务院,subsidiary,中共中央政治局
中共中央政治局,office held by head of the organization,国务院总理
国务院总理,appointed by,国务院
中央和国家机关党工作暨纪检工作会议,country,中华人民共和国
京,country,中华人民共和国
中央和国家机关工委,country,中华人民共和国
蔡奇,country of citizenship,中华人民共和国
2024年春运,follows,2023年春运
2023年春运,point in time,2023年
中共中央办公厅,chairperson,习近平同志
国务院办公厅,chairperson,习近平同志
卢沙野,position held,中国驻法国大使
王毅,position held,中华人民共和国外交部长
肯尼亚共和国内阁,chairperson,穆达瓦迪
穆达瓦迪,member of,肯尼亚共和国内阁
中肯关系,participant,肯尼亚共和国内阁
中肯关系,participant,穆达瓦迪
海地,member of,肯尼亚共和国内阁
中国,diplomatic relation,法国
中国,office held by head of state,法国总统
中国,head of state,马克龙
毛泽东主席,country of citizenship,中国
戴高乐,country of citizenship,中国
国际关系,country,中国
国际关系,country,法国
中法关系,country,中国
法国总统,country,中国
马克龙,country of citizenship,中国
习近平主席,position held,法国总统
广州,country,中国
弗朗西斯,position held,联合国大会主席
孟加拉国人民联盟,chairperson,哈西娜
哈西娜,member of political party,孟加拉国人民联盟
乔杜里,member of political party,孟加拉国人民联盟
烟台港,located in the administrative territorial entity,山东
马瑞巴亚港,country,几内亚
景洪,country,老挝
2024年全国征兵工作暨表彰大会,point in time,2024年
中华全国总工会,chairperson,王东明
阮健弘,position held,国家统计局副局长
万劲松,position held,国家统计局副局长
夏冰,position held,国家统计局副局长
徐志斌,position held,国家统计局副局长
中华人民共和国反垄断法,applies to jurisdiction,中华人民共和国
辽源市,located in the administrative territorial entity,吉林省
东辽县,located in the administrative territorial entity,辽源市
门源回族自治县,located in the administrative territorial entity,青海省
2023年全国信访系统推进信访问题源头治理攻坚,point in time,2023年
2023年全国信访系统推进信访问题源头治理攻坚,point in time,2024年
退役军人事务部,subsidiary,退役军人事务部烈士遗骸搜寻鉴定中心
退役军人事务部烈士遗骸搜寻鉴定中心,part of,退役军人事务部
南方电网,headquarters location,广州
黑龙江,located in or next to body of water,松花江
哈尔滨冰雪大世界储冰场,located in or next to body of water,松花江
哈尔滨冰雪大世界储冰场,located in the administrative territorial entity,黑龙江
哈尔滨冰雪大世界储冰场,located in the administrative,黑龙江
<unk>水县,located in the administrative territorial entity,商洛市
迷人峡谷,located in the administrative territorial entity,陕西省
笔墨丹青,genre,诗词歌赋
蔡家庄村,located in the administrative territorial entity,江苏
柏树山,located in the administrative territorial entity,青海
巴音河,located in the administrative territorial entity,青海
百步梯,creator,黄宾虹
黄宾虹,notable work,百步梯
正月,part of,农历
龙潭长江大桥,located in the administrative territorial entity,江苏省
谢文,position held,国家税务总局货物和劳务税司司长
安全生产,instance of,民生大事
中国国家铁路集团有限公司,item operated,丰台站
丰台站,located in the administrative territorial entity,北京
吉林,executive body,吉林省(自治区)人民政府
长春,located in the administrative territorial entity,吉林省(自治区)人民政府
辽河,located in the administrative territorial entity,吉林
辽河,located in the administrative territorial entity,吉林省(自治区)人民政府
松花江,located in the administrative territorial entity,吉林
松花江,located in the administrative territorial entity,吉林省(自治区)人民政府
