head,relation,tail
深圳站,located in the administrative territorial entity,深圳
深圳站,located in the administrative territorial entity,龙岗区
塞尔维亚,diplomatic relation,塞中
塞中,diplomatic relation,塞尔维亚
扎法尔·马赫默德,country of citizenship,巴基斯坦
老挝总理,country,老挝
宋赛·西潘敦,position held,老挝总理
宋赛·西潘敦,country of citizenship,老挝
老挝,office held by head of government,老挝总理
哈法亚油田,located in the administrative territorial entity,米桑省
老挝,continent,非洲
白沙瓦,continent,非洲
卡拉奇,continent,非洲
苏库尔,continent,非洲
木尔坦,continent,非洲
柬埔寨,continent,非洲
金港高速公路,continent,非洲
尼日利亚,continent,欧洲
巴基斯坦,continent,非洲
阿根廷,continent,非洲
高查瑞光伏电站,country,阿根廷
哈萨克斯坦,continent,非洲
第十九届亚洲运动会,participant,崔宸曦
第十九届亚洲运动会,participant,汪顺
崔宸曦,sport,滑板
汪顺,sport,滑板
电碳因子,used by,电碳表
科普,subclass of,科学
蒋王街道,located in the administrative territorial entity,邗江区
华侨路街道,located in the administrative territorial entity,华侨路街道
中国国家博物馆,located in the administrative territorial entity,北京市
宜川路街道,located in the administrative territorial entity,普陀区
大庆路街道,located in the administrative territorial entity,华龙区
国家粮食和物资储备局,applies to jurisdiction,陕西省
新征程上,creator,习近平同志
社会主义现代化,creator,习近平
实体经济,subclass of,产业
钱<unk>,place of birth,临安区
钱<unk>,place of birth,临安
亚洲残疾人奥林匹克委员会,chairperson,马吉德·拉什德
马吉德·拉什德,member of,亚洲残疾人奥林匹克委员会
建德市,located in the administrative territorial entity,杭州市
桐庐县,located in the administrative territorial entity,杭州市
杭州奥体中心体育场,located in the administrative territorial entity,杭州市
中国人民大学,subsidiary,中国人民大学一流学科、优势学科所属学院
中国人民大学一流学科、优势学科所属学院,part of,中国人民大学
怀卡托牧区,located in the administrative territorial entity,新西兰
印度尼西亞,diplomatic relation,印度
印度,diplomatic relation,印度尼西亞
大城县,located in the administrative territorial entity,河北省
黄河,located in the administrative territorial entity,河北省
汾渭平原,located in the administrative territorial entity,京津冀
五道营子满族乡,located in the administrative territorial entity,滦平县
五道营子村,located in the administrative territorial entity,滦平县
临沂,located in the administrative territorial entity,山东
兰陵县,located in the administrative territorial entity,临沂
大仲村镇,located in the administrative territorial entity,兰陵县
车庄村,located in the administrative territorial entity,兰陵县
船山区,located in the administrative territorial entity,遂宁市
永兴镇,located in the administrative territorial entity,船山区
西海固,located in the administrative territorial entity,宁夏
白毛女,director,谭鑫培
自贸港,located in the administrative territorial entity,海南
追捕者,instance of,微短剧
生活如沸,genre,纪录片
雨后春笋,genre,纪录片
习近平,position held,彭丽媛
印度尼西亚,head of state,佐科
雅万高铁,participant,习近平
共建“一带一路”,subclass of,丝路精神
巴布亚新几内亚,head of government,马拉佩
莫尔斯比港独立大道,country,巴布亚新几内亚
第三届“一带一路”国际合作高峰论坛,participant,习近平
陆上丝绸之路,participant,习近平
海上丝绸之路,participant,习近平
加夫列尔·博里奇,position held,智利共和国总统
埃塞俄比亚联邦民主共和国,head of government,阿比·艾哈迈德·阿里
阿比·艾哈迈德·阿里,country of citizenship,埃塞俄比亚联邦民主共和国
习近平,position held,中华人民共和国国家主席
阿比,country of citizenship,埃塞俄比亚联邦民主共和国
巴布亚新几内亚,head of government,詹姆斯·马拉佩
詹姆斯·马拉佩,country of citizenship,巴布亚新几内亚
武文赏,position held,越南国家主席
赛塔,position held,泰国总理
阮富仲,position held,越南国家主席
武契奇,position held,塞尔维亚总统
胡春华,position held,全国政协主席
穆虹,position held,全国政协主席
谢蒂马,position held,尼日利亚副总统
舒凯里,position held,埃及外长
巴勒斯坦人民恢复民族合法权利,country,巴勒斯坦
巴勒斯坦,part of,中东
加沙地带,territory claimed by,巴勒斯坦
曲靖,located in the administrative territorial entity,云南
施雷斯塔,position held,尼泊尔副总理
雪克来提·扎克尔,member of political party,阿尔及利亚民族解放阵线
阿尔及利亚民族解放阵线,chairperson,马苏德
马苏德,member of political party,阿尔及利亚民族解放阵线
孙广宇,position held,国务院副秘书长
王京涛,position held,国务院副秘书长
王志清,position held,国务院副秘书长
赵泽良,position held,国务院副秘书长
万隆,country,印尼
共建“一带一路”,creator,习近平总书记
巴基斯坦总理,country,巴基斯坦
安瓦尔·哈克·卡卡尔,country of citizenship,巴基斯坦
安瓦尔·哈克·卡卡尔,position held,巴基斯坦总理
莫桑比克洛克世界投资公司,chief executive officer,阿扎里亚斯·达尼洛·雷蒙多
阿扎里亚斯·达尼洛·雷蒙多,employer,莫桑比克洛克世界投资公司
迈克尔·拉伯,employer,莫桑比克洛克世界投资公司
新华通讯社,owned by,新华社
网络安全,facet of,国家安全
夜市,instance of,业态
福厦高铁,part of,时速350公里跨海高铁
福州,twinned administrative body,厦门
厦门,twinned administrative body,福州
上海首创多元化解矛盾纠纷服务“一件事”平台,inception,2022年12月15日
上海首创多元化解矛盾纠纷服务“一件事”平台,located in the administrative territorial entity,上海
科大讯飞公司,headquarters location,合肥
科大讯飞星火,developer,科大讯飞公司
太和镇,located in the administrative territorial entity,东坡区
富加镇,located in the administrative territorial entity,仁寿县
通化市,located in the administrative territorial entity,吉林省
南方电网,subsidiary,广东电网能源投资有限公司
广东电网能源投资有限公司,owned by,南方电网
BRI cooperation,inception,95387
马克思,notable work,政治经济学批判
政治经济学批判,author,马克思
高质量发展,part of,社会主义现代化建设
库布其沙漠,located in the administrative territorial entity,鄂尔多斯
自然资源部,subsidiary,国土空间规划局
叶片,part of,植物
叶红素,part of,叶片
叶黄素,part of,叶片
树叶,part of,植物
武汉体育学院,located in the administrative territorial entity,武汉市
尧化街道,located in the administrative territorial entity,栖霞区
安踏,industry,电商
李宁,industry,电商
蜂花,industry,电商
上海硫磺皂,industry,电商
哈拉玉宫乡,located in the administrative territorial entity,库尔勒市
顺德区,located in the administrative territorial entity,佛山市
新型工业化,subclass of,高质量发展
川气东送二线天然气管道工程,located in the administrative territorial entity,重庆
曲周县,located in the administrative territorial enti,河北省
内江,located in the administrative territorial entity,四川
共建“一带一路”倡议,participant,非洲开发银行
共建“一带一路”倡议,participant,非洲
谢蒂马,country of citizenship,尼日利亚
共建“一带一路”,part of,一带一路
阳雀歌,performer,彭丽媛
萨苏,position held,印度尼西亚总统
通伦,position held,老挝国家主席
呼日勒苏赫,position held,蒙古国总统
维克拉马辛哈,position held,斯里兰卡总统
库·别尔德穆哈梅多夫,ethnic group,土库曼斯坦民族领袖
佐科·维多多,position held,印度尼西亚共和国总统
澜湄,participant,东盟
卡卡尔,position held,巴基斯坦总理
马德布利,position held,埃及总理
共建“一带一路”,participant,蔡奇
土库曼斯坦,head of state,别尔德穆哈梅多夫
别尔德穆哈梅多夫,country of citizenship,土库曼斯坦
习近平,position held,国务院副总理
共建“一带一路”倡议,facet of,古丝绸之路
古丝绸之路,facet of,一带一路
一带一路,facet of,古丝绸之路
一带一路,face,古丝绸之路
托卡耶夫,position held,俄罗斯总统
阿比,position held,埃塞俄比亚总理
习近平主席,member of political party,中共中央政治局
中共中央对外联络部,headquarters location,京
武切维奇,position held,塞尔维亚总统
习近平主席,notable work,共建“一带一路”
共建“一带一路”,participant,张国清
共建“一带一路”,participant,尹力
让·弗朗西斯科·费拉里,country of citizenship,塞舌尔
所罗门群岛,diplomatic relation,塞舌尔
刘金国,member of political party,中国共产党
别尔德穆哈梅多娃,position held,人民委员会主席
科摩罗,head of state,卡马里迪尼·索伊
卡马里迪尼·索伊,country of citizenship,科摩罗
穆罕默德·扎伊丹,country of citizenship,巴基斯坦
振华,position held,中国气候变化事务特使
罗伊,educated at,中国乒乓球学院
罗伊,country of citizenship,巴布亚新几内亚
罗伊,sport,乒乓球
纳万达,educated at,中国乒乓球学院
纳万达,country of citizenship,巴布亚新几内亚
纳万达,sport,乒乓球
中国商务部,country,中国
中国海关总署,country,中国
中国国家税务总局,country,中国
中国进出口银行,country,中国
中国出口信用保险公司,country,中国
格鲁吉亚,diplomatic relation,中国
列万·达维塔什维利,country of citizenship,格鲁吉亚
丝绸之路,country,中国
中国,executive body,中国商务部
中国,executive body,中国海关总署
中国,executive body,中国国家税务总局
中国,subsidiary,中国进出口银行
中国,subsidiary,中国出口信用保险公司
中国,diplomatic relation,格鲁吉亚
中国,head of government,列万·达维塔什维利
老挝人民革命党中央书记处,headquarters location,万象市
阿努帕·杜纳隆,position held,老挝人民革命党中央书记处
老中铁路,country,老挝
瓦利,position held,联合国维也纳办事处总干事
塞尔维亚,office held by head of government,联合国维也纳办事处总干事
加西奇,country of citizenship,塞尔维亚
长江黄金水道,mouth of the watercourse,长江
人工智能风险等级测试评估体系,facet of,人工智能
2023年前三季度国民经济运行情况,facet of,国民经济
国民经济,director / manager,盛来运
盛来运,position held,国家统计局副局长
全国城镇调查失业率,facet of,国民经济
巴基斯坦,member of,联合国
加沙地带阿赫利阿拉伯医院遇袭,number of deaths,500
宽带中国,facet of,新型城镇化
华威大学,country,英国
马赛粒子物理实验室,country,法国
清华大学,country,中国
浦江,country,中国
科技创新,facet of,科技创新
地热能,subclass of,可再生能源
发展乡村产业,subclass of,产业
西凤酒,headquarters location,佳县
兴隆,located in the administrative territorial entity,湖北
湖北,capital,兴隆
中建集团,headquarters location,四川
闽江,located in the administrative territorial entity,福州市
福建省政府,applies to jurisdiction,福州市
福州市,located in or next to body of water,闽江
湘潭县,located in the administrative territorial entity,湘潭市
排头乡,located in the administrative territorial entity,湘潭县
青海湖鸟岛,located in the administrative territorial entity,青海
扎陵湖,located in the administrative territorial entity,青海
鄂陵湖,located in the administrative territorial entity,青海
西安国际陆港,located in the administrative territorial entity,西安
西安自贸港,located in the administrative territorial entity,西安
罗湖区,located in the administrative territorial entity,深圳市
黄贝街道,located in the administrative territorial entity,罗湖区
城市更新,facet of,城市
下渚湖街道,located in the administrative territorial entity,德清县
压实区,country,中华人民共和国
县,country,中华人民共和国
民政部门,country,中华人民共和国
本溪,located in the administrative territorial entity,辽宁
莫桑比克,head of government,马莱阿内
马莱阿内,country of citizenship,莫桑比克
卡卡尔,country of citizenship,巴基斯坦
巴基斯坦,head of government,卡卡尔
新开发银行,chairperson,罗塞夫
罗塞夫,employer,新开发银行
泰王国,head of government,赛塔·他威信
赛塔·他威信,country of citizenship,泰王国
中泰全面战略合作伙伴关系,country,泰王国
中泰全面战略合作伙伴关系,participant,赛塔·他威信
普京,position held,国家主席
波黑,head of state,习近平主席
法鲁克·博里奇,country of citizenship,波黑
拉法兰,position held,希腊总理
斯克雷卡斯,position held,希腊总理
穆勒,employer,联合国工业发展组织
夏基塔诺,position held,国际民航组织理事会主席
苏世民,educated at,清华大学
宋玛·奔舍那,position held,老挝和平与团结委员会主席
民主行动党,country,马来西亚
陆兆福,country of citizenship,马来西亚
达莱马,country of citizenship,意大利
法兰克福书展,country,德国
法兰克福书展,location,法兰克福会展中心
法兰克福会展中心,country,德国
施普林格,country of citizenship,德国
中共中央对外联络部,headquarters location,北京
马莱阿内,position held,莫桑比克总理
中越关系,office held by head of state,越南国家主席
中越关系,participant,武文赏
中越关系,participant,莫桑比克总理
中越关系,participant,马莱阿内
中越关系,participant,阮富仲
中越命运共同体,office held by head of state,越南国家主席
中越命运共同体,participant,武文赏
中越命运共同体,participant,莫桑比克总理
中越命运共同体,participant,阮富仲
中越全面战略合作伙伴关系,participant,越南国家主席
中越全面战略合作伙伴关系,participant,武文赏
中越全面战略合作伙伴关系,participant,莫桑比克总理
中越全面战略合作伙伴关系,participant,阮富仲
