head,relation,tail
良渚古城遗址,located in the administrative territorial entity,杭州
中共中央总书记,appointed by,中国共产党
金沙遗址,located in the administrative territorial entity,成都
三星堆遗址,part of,三星堆博物馆
中国历史研究院,subsidiary,三星堆博物馆
中国考古博物馆,subsidiary,三星堆博物馆
毛里塔尼亚,head of state,加兹瓦尼
加兹瓦尼,country of citizenship,毛里塔尼亚
共建“一带一路”,participant,加兹瓦尼
邓小平,member of political party,中国共产党
江泽民,member of political party,中国共产党
胡锦涛,member of political party,中国共产党
"星星之火,可以燎原",author,毛泽东同志
"星星之火,可以燎原",publication date,1930年1月5日
吉尔吉斯斯坦,diplomatic relation,孟加拉国
孟加拉国,diplomatic relation,吉尔吉斯斯坦
乌尔禾区,located in the administrative territorial entity,克拉玛依市
乌尔禾镇,located in the administrative territorial entity,乌尔禾区
肯尼亚孔扎变电站,part of,肯尼亚电力传输扩建项目
肯尼亚孔扎变电站,country,肯尼亚
肯尼亚电力传输扩建项目,part of,中肯共建“一带一路”
肯尼亚电力传输扩建项目,country,肯尼亚
肯尼亚,part of,中肯共建“一带一路”
孔扎,country,肯尼亚
阿·扎帕罗夫,member of political party,中国共产党
瑟德加利耶夫,member of political party,中国共产党
南非,capital,开普敦
开普敦,country,南非
宝塔区,located in the administrative territorial entity,延安市
上甘岭战役,part of,抗美援朝战争
生态文明,subclass of,生态
生态文明,sub,生态
李四光,educated at,南京大学
程开甲,educated at,南京大学
港珠澳大桥,crosses,平陆运河
长江,mouth of the watercourse,黄河
汉江,mouth of the watercourse,黄河
渭河,mouth of the watercourse,黄河
核磁共振仪器,subclass of,医疗器械
民营企业家,field of this occupation,民营企业
民营企业家,field of this occupation,民营企业家
黑龙江省,capital,哈尔滨
哈尔滨,located in the administrative territorial entity,黑龙江省
佳木斯,located in the administrative territorial entity,黑龙江省
贾汪区,located in the administrative territorial entity,徐州市
潘安湖街道,located in the administrative territorial entity,贾汪区
刘志强,place of birth,北京
国家统计局,headquarters location,北京
文化新业态,subclass of,文化
政务电子化,facet of,政务
政务电子化,facet of,政务电子化
有限空间作业事故,participant,应急管理部
有限空间作业事故,participant,应急救援
正蓝旗,located in the administrative territorial entity,锡林郭勒盟
多倾听基层干部的声音,subclass of,多倾听
领导留言板,maintained by,人民网
历下区,located in the administrative territorial entity,济南市
白云湖,located in the administrative territorial entity,章丘区
一部中国史,facet of,中华民族
中华民族,history of topic,一部中国史
中国人民,country,中国
禹贡,author,习近平总书记
孟子,country of citizenship,中国
西青区,located in the administrative territorial entity,天津市
子牙河,located in the administrative territorial entity,天津市
桐坪镇,located in the administrative territorial entity,吉安县
魏哲哲,occupation,人民陪审员
淳点控股集团,headquarters location,鄂尔多斯市
辽中区,located in the administrative territorial entity,沈阳市
大连运城制版有限公司,headquarters location,沈阳市
律师,field of this occupation,法律服务
律师,field of this,法律服务
菲尔兹奖,winner,考切尔·比尔卡尔答道
考切尔·比尔卡尔答道,award received,菲尔兹奖
中国考古,subclass of,考古
阳原县,located in the administrative territorial entity,张家口
考古发掘,part of,考古学
自然,instance of,国际学术期刊
中子星,part of,银河系
普通恒星,part of,银河系
高山雄伟,notable work,高山流水
流水澎湃,notable work,高山流水
高山流水,composer,高山雄伟
高山流水,lyrics by,流水澎湃
音节舒畅,notable work,梅花三弄
梅花三弄,composer,音节舒畅
古琴,subclass of,民族乐器
曲笛,subclass of,民族乐器
中国长城博物馆,located in the administrative territorial entity,北京
中国长城博物馆,inception,1994年9月
聂荣县,located in the administrative territorial entity,那曲市
新时代职业学校名师(名匠)名校长,subclass of,校长
国家金融监督管理总局,headquarters location,北京
申少铁,place of birth,北京
国家疾控局,headquarters location,北京
国家卫生健康委,headquarters location,北京
岑巩县,located in the administrative territorial entity,黔东南苗族侗族自治州
水尾镇,located in the administrative territorial entity,岑巩县
玉环市,located in the administrative territorial entity,台州市
椒江区,located in the administrative territorial entity,台州市
下陈街道,located in the administrative territorial entity,椒江区
成都博物馆,located in the administrative territorial entity,成都
李双菲,educated at,北京师范大学
成都大运会,participant,陈晓容
成都大运会,participant,陈晓
赤水河,located in the administrative territorial entity,黑龙江
赤水河,located in the administrative territorial entity,贵州
赤水河,located in the administrative territorial entity,陕西
赤水河,located in the administrative territorial entity,宁夏
秦岭,located in the administrative territorial entity,黑龙江
秦岭,located in the administrative territorial entity,贵州
秦岭,located in the administrative territorial entity,陕西
秦岭,located in the administrative territorial entity,宁夏
宁夏回族自治区,shares border with,甘肃省
宁夏回族自治区,shares border with,甘肃
甘肃省,shares border with,宁夏回族自治区
甘肃省,shares border with,宁夏
甘肃,shares border with,宁夏回族自治区
甘肃,shares border with,甘肃省
宁夏,shares border with,甘肃省
塞内加尔,continent,非洲
马基·萨勒,country of citizenship,塞内加尔
法国国家统计局,country,法国
经济复苏计划,country,法国
安永公司,country,法国
巴巴多斯,continent,非洲
巴巴多斯,capital,布里奇敦
巴巴多斯,member of,非洲联盟
布里奇敦,country,巴巴多斯
非洲联盟,operating area,非洲
优素福·曼杜哈,employer,非洲联盟
世界气象组织,field of work,气候变化
俄外交部,country,俄罗斯
非洲国家外交部,country,俄罗斯
非洲联盟,continent,非洲
俄非议会,country,俄罗斯
植田和男,position held,日本央行行长
青海湖,located in the administrative territorial entity,青海省
共和,located in the administrative territorial entity,海南藏族自治州
贵德,located in the administrative territorial entity,海南藏族自治州
贵南,located in the administrative territorial entity,海南藏族自治州
同德,located in the administrative territorial entity,海南藏族自治州
兴海,located in the administrative territorial entity,海南藏族自治州
上海合作组织大学,affiliation,上海合作组织
京唐港站,located in the administrative territorial entity,唐山市
葛孟超,employer,中国工商银行
达拉特旗,located in the administrative territorial entity,鄂尔多斯市
科技创新,part of,科技创新
广昌县,located in the administrative territorial entity,抚州市
塘坊镇,located in the administrative territorial entity,广昌县
洞庭湖,located in the administrative territorial entity,湖南
湖南,located in or next to body of water,洞庭湖
泸定,located in the administrative territorial entity,甘孜藏族自治州
利川市,located in the administrative territorial entity,恩施土家族苗族自治州
谋道镇,located in the administrative territorial entity,利川市
齐岳山,located in the administrative territorial entity,湖北省
李尚福,position held,中央军委主席
习近平法治思想学习问答,named after,习近平
徐大堡核电,located in the administrative territorial entity,福建
香港,part of,粤港澳大湾区
圭亚那合作共和国,head of state,穆罕默德·伊尔凡·阿里
穆罕默德·伊尔凡·阿里,country of citizenship,圭亚那合作共和国
格鲁吉亚,head of government,加里巴什维利
加里巴什维利,country of citizenship,格鲁吉亚
加里巴什维利总理,country of citizenship,格鲁吉亚
马加·费雷,member of political party,西班牙共产党
中国人民解放军驻吉布提保障基地,country,吉布提
卡米勒,position held,吉布提总理
吉布提,office held by head of government,吉布提总理
吉布提,diplomatic relation,法国
吉布提,diplomatic relation,西班牙
法国,diplomatic relation,吉布提
西班牙,diplomatic relation,吉布提
李朝辉,commander of (DEPRECATED),中国人民解放军驻吉布提保障基地
努库阿洛法港,country,汤加王国
佩特科维奇,member of political party,塞尔维亚前进党
中华人民共和国国防部,office held by head of the organization,国防部长
中国人民解放军,founded by,中国共产党
国防部长,part of,中华人民共和国国防部
刘振立,position held,国务委员
刘振立,position held,国防部长
苗华,position held,国务委员
苗华,position held,国防部长
张升民,position held,国务委员
张升民,position held,国防部长
中国人民解放军军歌,lyrics by,李尚福
铜梁,located in the administrative territorial entity,重庆
潘朝,military branch,中国人民解放军
陈刚果,military branch,中国人民解放军
叶升学,military branch,中国人民解放军
袁伟,military branch,中国人民解放军
孙金龙,military branch,中国人民解放军
张美玉,military branch,中国人民解放军
李阳,military branch,中国人民解放军
顾爱云,military branch,中国人民解放军
赵丽,military branch,中国人民解放军
向跃东,military branch,中国人民解放军
刘光明,military branch,中国人民解放军
张卫民,military branch,中国人民解放军
成林,military branch,中国人民解放军
宪法法律委,instance of,全国人大常委会办公厅
中国共产党领导妇女运动百年,editor,全国妇联
中国共产党领导妇女运动百年,publisher,中国妇女出版社
中国共产党领导妇女运动,creator,全国妇联
安徽,located in or next to body of water,长江
浙江,located in or next to body of water,长江
长江,located in the administrative territorial entity,浙江
洞庭湖,part of,长江
鄱阳湖,part of,长江
太湖,part of,长江
广汉市,located in the administrative territorial entity,四川省
三星堆博物馆,located in the administrative territorial entity,广汉市
喻景权,educated at,浙江大学
张军,position held,最高人民法院院长
应勇,position held,最高人民检察院检察长
习近平总书记,notable work,党的二十大精神
氯霉素,instance of,药物
氧氟沙星,instance of,药物
地西泮,instance of,药物
杨根思连,military branch,中国人民解放军
苏显龙,occupation,统筹
东北虎豹国家公园,instance of,国家公园
国家发改委,subsidiary,国家林草局
新疆维吾尔自治区,capital,乌鲁木齐
乌鲁木齐,located in the administrative territorial entity,新疆维吾尔自治区
全国生态环境保护大会,participant,习近平
中国特色社会主义,subclass of,马克思主义
中国特色社会主义,subclass of,马克思列宁主义
社会主义,subclass of,马克思列宁主义
马克思列宁主义,subclass of,马克思主义
科学社会主义,subclass of,马克思主义
科学社会主义,subclass of,马克思列宁主义
费俊龙,astronaut mission,中国载人航天事业
中国载人航天事业,crew member(s),费俊龙
中国载人航天事业,crew member(s),邓清明
邓清明,astronaut mission,中国载人航天事业
赫肖肖,educated at,上海交通大学
教育部,subsidiary,教育部教师工作司
教育部教师工作司,part of,教育部
宁波舟山港,located in the administrative territorial entity,宁波
新民市,located in the administrative territorial entity,辽宁
前当堡镇,located in the administrative territorial entity,新民市
中央军委,subsidiary,审计署
审计署,field of work,审计
宁都县,located in the administrative territorial entity,赣州市
摩洛哥,capital,拉巴特
拉巴特,country,摩洛哥
历城第二中学,located in the administrative territorial entity,济南市
保定市第一中学,located in the administrative territorial entity,济南市
大连,country,摩洛哥
阿尔维,position held,巴基斯坦总统
夏巴兹,position held,巴基斯坦总理
江苏,shares border with,广东
广东,shares border with,江苏
雄安新区,located in the administrative territorial entity,广东
西安,located in the administrative territorial entity,广东
天府之国,located in the administrative territorial entity,广东
中国共产党,chairperson,习近平
鄂州市,located in the administrative territorial entity,湖北省
长港镇,located in the administrative territorial entity,鄂州市
宾川县,located in the administrative territorial entity,大理白族自治州
巴基斯坦,office held by head of state,国家主席
卡洛特水电站,country,巴基斯坦
大沃风电项目,country,巴基斯坦
巴基斯坦,office held by head of government,巴基斯坦总理
阿什哈巴德,country,土库曼斯坦
土库曼斯坦,head of government,梅列多夫
梅列多夫,country of citizenship,土库曼斯坦
默蒂亚里—拉合尔(默拉)直流输电项目,country,巴基斯坦
中国国家电网公司,item operated,默蒂亚里—拉合尔(默拉)直流输电项目
<unk>东,member of,中国人民对外友好协会
格力高力·洛格维诺夫,member of,上海合作组织秘书处
铁木尔·库瓦托夫,member of,上海合作组织秘书处
中国银行伊斯兰堡分行,country,巴基斯坦
中国银行伊斯兰堡分行,headquarters location,伊斯兰堡
王善成,position held,体制改革综合司司长
宁波,located in or next to body of water,东海
梅山港区,located in the administrative territorial entity,宁波
黄马乡,located in the administrative territorial entity,南昌县
农业农村部,subsidiary,全国农技中心
中国气象局,part of,国家防总、应急管理部
自然资源部,part of,国家防总、应急管理部
水利部,part of,国家防总、应急管理部
河北,part of,华北
天津,part of,华北
玉屏山,located in the administrative territorial entity,浙江省
洪涝灾害,has cause,山洪
中国国家版本馆中央总馆,located in the administrative territorial entity,燕山
