head,relation,tail
石鼻镇,located in the administrative territorial entity,安义县
钦州市,located in the administrative territorial entity,广西壮族自治区
灵山县,located in the administrative territorial entity,钦州市
旧州镇,located in the administrative territorial entity,灵山县
2024年度考试录用公务员,start time,2023年10月24日
96号运输车,length,00
深圳广播电影电视集团,headquarters location,深圳市
经济日报社,owned by,新华网
新华社,subsidiary,新华网
新华网,owned by,新华社
中国日报网,owned by,新华网
中国日报网,owned by,新华社
永川高新技术产业开发区,located in the administrative territorial entity,重庆市
永川高新区,located in the administrative territorial entity,重庆市
卡拉奇核电站,country,巴基斯坦
卡拉奇核电站,located in the administrative territorial entity,信德省
卡拉奇核电站,instance of,核电站
信德省,located in the administrative territorial entity,巴基斯坦
信德省,capital,卡拉奇市
卡拉奇市,country,巴基斯坦
卡拉奇市,located in the administrative territorial entity,信德省
阿拉伯海,basin country,巴基斯坦
耶涯水电站,country,缅甸
2022年世界城市日全球主场活动暨第二届城市可持续发展全球大会,point in time,2022年10月31日
新村路,located in the administrative territorial entity,上海
创智天地,located in the administrative territorial entity,杨浦区
黄浦区,located in the administrative territorial entity,上海
联合国人权理事会第五十四届会议,location,日内瓦
"共建“一带一路”合作伙伴坚守合作初心,牢记发展使命,不断深化“一带一路”合作伙伴关系,定能建立利在千秋、福泽万民的长久之功",participant,习近平主席
习近平主席,significant event,"共建“一带一路”合作伙伴坚守合作初心,牢记发展使命,不断深化“一带一路”合作伙伴关系,定能建立利在千秋、福泽万民的长久之功"
广西壮族自治区,executive body,广西壮族自治区人民政府
酒泉卫星发射中心,instance of,载人航天发射场
杨利伟,astronaut mission,神舟五号载人飞船
神舟五号载人飞船,crew member(s),杨利伟
神舟五号载人飞船,crew member(,杨利伟
神舟五号载人飞船,follows,神舟十七号载人飞船
神舟十七号载人飞船,follows,神舟五号载人飞船
柳市镇,located in the administrative territorial entity,乐清市
石评梅,author,郭伟
李克强同志,date of death,2023年10月27日
李克强同志,date of birth,1955年7月
李克强同志,member of political party,中国共产党
榆林,located in the administrative territorial entity,陕西
神木市,located in the administrative territorial entity,榆林
第四次全国文物普查,point in time,2023年11月
未成年人网络保护条例,publication date,2024年1月1日
定西市,located in the administrative territorial entity,甘肃
临洮县,located in the administrative territorial entity,定西市
新添镇,located in the administrative territorial entity,临洮县
洮河,located in the administrative territorial entity,甘肃
出口信保公司,industry,外贸
戈洛夫琴科,country of citizenship,白俄罗斯
卢卡申科,country of citizenship,白俄罗斯
吴政隆,position held,国务院总理
中国提出的全球人工智能治理倡议,creator,习近平主席
习近平主席,notable work,中国提出的全球人工智能治理倡议
加州,located in the administrative territorial entity,美国
雁栖湖,country,美国
雁栖湖,located in the administrative territorial entity,加州
黄润秋,position held,中国生态环境部部长
阿联酋,member of,阿盟
阿盟,country,阿联酋
阿盟,headquarters location,阿布扎比
沈颖,member of political party,人民行动党
普杰立,member of political party,人民行动党
英国,legislative body,英议会
英议会,country,英国
曼德尔森,country of citizenship,英国
戴维森,country of citizenship,英国
英中贸协,country,英国
威尔士,located in the administrative territorial entity,英国
中央广播电视总台,office held by head of the organization,中央广播电视总台台长
中央广播电视总台台长,part of,中央广播电视总台
慎海雄,employer,中央广播电视总台
慎海雄,position held,中央广播电视总台台长
弗朗切斯科·皮萨诺,country of citizenship,瑞士
姆南加古瓦,position held,津巴布韦总统
宁安市,located in the administrative territorial entity,黑龙江省
郭春丽,employer,中国宏观经济研究院
大兴区,located in the administrative territorial entity,北京市
长子营镇,located in the administrative territorial entity,大兴区
嵊州市,located in the administrative territorial entity,浙江省
余杭,located in the administrative territorial entity,杭州
良渚古城遗址公园,located in the administrative territorial entity,余杭
浙江大学艺术与考古博物馆,located in the administrative territorial entity,杭州
浙江大学文化遗产研究院,located in the administrative territorial entity,杭州
良渚遗址,located in the administrative territorial entity,余杭
水坝遗址,located in the administrative territorial entity,余杭
松山区,located in the administrative territorial entity,赤峰市
太平地镇,located in the administrative territorial entity,松山区
光谷,located in the administrative territorial entity,武汉
武汉经济技术开发区,located in the administrative territorial entity,武汉
武汉经开区,located in the administrative territorial entity,武汉
刘翠青,sport,田径
陈圣明,sport,田径
徐冬林,sport,田径
许华楚,sport,田径
吴利民,sport,田径
沙空·坎他实,member of sports team,泰国体育代表团
李樟煜,member of sports team,中国体育代表团
穆罕默德·兹克里·本·扎卡里亚,member of sports team,马来西亚体育代表团
穆罕默德·兹克里·本·扎卡里亚,sport,铅球
亚残运村,located in the administrative territorial entity,杭州
亚残运村,located,杭州
辜海燕,sport,轮椅击剑
运河体育公园体育场,located in the administrative territorial entity,杭州
和平区,located in the administrative territorial entity,天津市
小白楼街道,located in the administrative territorial entity,和平区
陈军,position held,全国人大代表
陈军,educated at,南开大学
广陵区,located in the administrative territorial entity,扬州市
汶河街道,located in the administrative territorial entity,广陵区
铸牢中华民族共同体意识,facet of,中华民族
就业优先政策,creator,人力资源和社会保障部
神府深煤层大气田,located in the administrative territorial entity,榆林市
陈吉宁,position held,国务院副总理
河南省,shares border with,江西
江西,shares border with,河南省
谌贻琴,member of sports team,中国体育代表团
中国体育代表团,head coach,谌贻琴
马吉德·拉什德,member of sports team,中国体育代表团
中华人民共和国国歌,lyrics by,谌贻琴
乌拉圭,diplomatic relation,拉美
乌拉圭,diplomatic relation,加勒比国家
拉美,diplomatic relation,乌拉圭
拉美,diplomatic relation,加勒比国家
加勒比国家,diplomatic relation,拉美
新华社华盛顿10月27日电,participant,拜登
新华社华盛顿10月27日电,participant,王毅
新华社华盛顿10月27日电,participant,习近平主席
习近平主席,position held,美国总统
布林肯,position held,美国总统
小杜尚别河,country,塔吉克斯坦
塔吉克斯坦能源部,country,塔吉克斯坦
杜尚别2号热电厂,country,塔吉克斯坦
杜尚别2号热电厂,located in the administrative territorial entity,杜尚别
加西亚·马尔克斯,position held,哥伦比亚总统
加西亚·马尔克斯,award received,诺贝尔文学奖
费尔南多·博特罗,position held,哥伦比亚总统
费尔南多·博特罗,award received,诺贝尔文学奖
哥伦比亚建交,participant,佩特罗
哥伦比亚建交,participant,加西亚·马尔克斯
哥伦比亚建交,participant,费尔南多·博特罗
哥伦比亚建交,start time,1980年2月7日
占沙蒙,position held,老挝副总理兼国防部长
赛汗巴亚尔,position held,蒙古国国防部长
王均伟,member of political party,中国共产党
阿朝力,member of political party,保卫共和联盟
阿朝力,member of political party,中国共产党
约旦,diplomatic relation,以色列
以色列,diplomatic relation,约旦
加沙地带,territory claimed by,约旦
邱灵,employer,中国宏观经济研究院
韩江,located in the administrative territorial entity,广东省
日照港,located in the administrative territorial entity,山东
唐登杰,member of political party,山西省委
镜湖区,located in the administrative territorial entity,芜湖市
王雯雯,educated at,安徽师范大学
杭州第四届亚洲残疾人运动会,location,杭州奥体中心体育场
北京冬残奥会,location,钱塘江
杭州亚残运会,location,杭州奥体中心体育场
中华人民共和国国歌,depicts,五星红旗
五星红旗,depicts,中华人民共和国国歌
2024年巴黎残奥会,point in time,2024年
杭州亚运会,participant,姚玉粼
杭州亚运会,participant,姚玉
毕业,facet of,人生
人生,has quality,机遇
机遇,facet of,人生
大兴安岭地区,located in the administrative territorial entity,黑龙江省
漠河市,located in the administrative territorial entity,大兴安岭地区
海上丝绸之路,part of,丝绸之路经济带
故宫博物院午门及东西雁翅楼展厅,part of,故宫博物院
洛杉矶歌剧院,country,美国
莱奥·德利布,country of citizenship,法国
莱奥·德利布,occupation,作曲家
莱奥·德利布,notable work,葛蓓莉娅
莱奥·德利布,notable work,希尔维娅
葛蓓莉娅,composer,莱奥·德利布
希尔维娅,composer,莱奥·德利布
柴可夫斯基,occupation,作曲家
花之二重唱,composer,莱奥·德利布
长江日报,place of publication,武汉
长江日报,place,武汉
武汉大学,located in the administrative territorial entity,武汉市
中国人民银行,chairperson,习近平同志
江苏农垦新洋农场,located in the administrative territorial entity,射阳县
抚顺市,located in the administrative territorial entity,辽宁省
盘锦市,located in the administrative territorial entity,辽宁省
兴隆台区,located in the administrative territorial entity,盘锦市
赖德胜,member of political party,中央党校
曾衍德,occupation,农业农村部总农艺师
中国国家统计局,country,中国
丹尼斯·穆内内,country of citizenship,中国
泰国参议院外交委员会,country,中国
新中国,head of state,习近平主席
习近平主席,country of citizenship,新中国
雅努什·皮耶霍钦斯基,country of citizenship,波兰
任何立峰,position held,中共中央政治局委员
缅甸,diplomatic relation,东帝汶
丁昂山,position held,缅甸副总理兼国防部长
东帝汶,office held by head of government,缅甸副总理兼国防部长
佩德洛,country of citizenship,东帝汶
赫列宁,country of citizenship,白俄罗斯
凯菲,country,尼日利亚
马库尔迪,country,尼日利亚
国际论坛宫,country,乌兹别克斯坦
国际论坛宫,located in the administrative territorial entity,塔什干
胡和平,country of citizenship,乌兹别克斯坦
纳扎尔别科夫,country of citizenship,乌兹别克斯坦
于骏,country of citizenship,乌兹别克斯坦
郭业洲,member of political party,中联部
“我们的党”,chairperson,索加瓦雷
索加瓦雷,member of political party,“我们的党”
中国交通建设股份有限公司,subsidiary,中国路桥工程有限责任公司
中国路桥工程有限责任公司,owned by,中国交通建设股份有限公司
孟加拉国,head of government,哈西娜
卡纳普里河底隧道,terminus,达卡
卡纳普里河底隧道,country,孟加拉国
卡纳普里河底隧道,located in the administrative territorial entity,吉大港市
卡纳普里河底隧道,crosses,卡纳普里河
吉大港市,country,孟加拉国
卡纳普里河,country,孟加拉国
卡纳普里河,located in the administrative territorial entity,吉大港市
卡迪尔,country of citizenship,孟加拉国
公主岭市,located in the administrative territorial entity,吉林省
黑林子镇,located in the administrative territorial entity,公主岭市
范家屯镇,located in the administrative territorial entity,公主岭市
科技创新,part of,科学
普陀区,located in the administrative territorial entity,舟山市
马达加斯加,diplomatic relation,老挝
马哈扎扎镇,country,马达加斯加
老挝,diplomatic relation,马达加斯加
习近平主席,significant event,共建“一带一路”
南昌,located in or next to body of water,长江
长江,located in the administrative territorial entity,南昌
长三角,located in or next to body of water,长江
轮胎,made from material,橡胶
分区售票,facet of,电影院
上海市,shares border with,浙江省
金山区,located in the administrative territorial entity,上海市
浙江省,shares border with,上海市
平湖市,located in the administrative territorial entity,浙江省
汉阳镇,located in the administrative territorial entity,青神县
乔集镇,located in the administrative territorial entity,虞城县
澧田镇,located in the administrative territorial entity,永新县
神舟十六号载人飞船,owned by,中国载人航天工程办公室
物业费,subclass of,纠纷
高坪区,located in the administrative territorial entity,南充市
都京街道,located in the administrative territorial entity,高坪区
辛口镇,located in the administrative territorial entity,西青区
中国移动通信集团有限公司,subsidiary,移动物联
凤仪乡,located in the administrative territorial entity,仪陇县
禄峒镇,located in the administrative territorial entity,靖西市
中国海油,item operated,海上平台燃气轮机“太行7”燃气轮机
海上平台燃气轮机“太行7”燃气轮机,manufacturer,中国海油
梦蝶会展中心,located in the administrative territorial entity,民权县
天辽高,located in the administrative territorial entity,高平市
天辽高,heritage designation,全国重点文物保护单位
太行山脉,located in the administrative territorial entity,山西
高平市,located in the administrative territorial entity,晋城
互联网时代,facet of,互联网
上海大学,located in the administrative territorial entity,上海
国家文化产业创新实验区,located in the administrative territorial entity,北京
腾格里额里斯镇,located in the administrative territorial entity,阿拉善左旗
乌兰哈达嘎查,located in the administrative territorial entity,阿拉善左旗
北京四中雄安校区,located in the administrative territorial entity,北京
雄安史家胡同小学,located in the administrative territorial entity,北京
雄安宣武医院,located in the administrative territorial entity,北京
西工区,located in the administrative territorial entity,洛阳市
西藏自治区人民医院,located in the administrative territorial entity,拉萨
广西壮族自治区财政厅,applies to jurisdiction,广西
庐山市,located in the administrative territorial entity,江西省
中国移动通信集团有限公司,item operated,中国移动4400座北斗卫星基准站
湘江,located in the administrative territorial entity,湖南
赣江,located in the administrative territorial entity,湖南
北江,located in the administrative territorial entity,湖南
临武县,located in the administrative territorial entity,郴州市
上海市,located in or next to body of water,黄海
上海市,located in or next to body of water,东海
崇明岛,located in the administrative territorial entity,上海市
崇明岛,located in or next to body of water,长江
崇明岛,located in or next to body of water,黄海
崇明岛,located in or next to body of water,东海
南岗河,located in the administrative territorial entity,广州市
烟台特色出口商品展厅,located in the administrative territorial entity,烟台市
第三届“一带一路”国际合作高峰论坛,facet of,共建“一带一路”倡议
海上丝绸之路,part of,古丝绸之路
草原丝绸之路,part of,古丝绸之路
陆上丝绸之路,part of,古丝绸之路
海上丝绸之路,part of,陆上丝绸之路
古丝绸之路,part of,陆上丝绸之路
底格里斯河,mouth of the watercourse,印度河
幼发拉底河,mouth of the watercourse,印度河
印度河,mouth of the watercourse,印度河
恒河,mouth of the watercourse,印度河
黄河,mouth of the watercourse,印度河
长江,mouth of the watercourse,印度河
古丝绸之路,subclass of,丝绸之路
共建“一带一路”,language of work or name,中国话语
未成年人网络保护条例,instance of,中华人民共和国国务院令
肯尼亚,diplomatic relation,摩洛哥
内马铁路,country,肯尼亚
摩洛哥,diplomatic relation,肯尼亚
努奥,country,摩洛哥
联合国粮食及农业组织,headquarters location,罗马
古特雷斯,employer,联合国粮食及农业组织
高新区,located in the administrative territorial entity,成都
豪尔赫·路易斯·博尔赫斯,notable work,小径分岔的花园
小径分岔的花园,author,豪尔赫·路易斯·博尔赫斯
哥伦布,notable work,小径分岔的花园
建宁县,located in the administrative territorial entity,三明市
溪口镇,located in the administrative territorial entity,建宁县
普惠金融,subclass of,金融服务
2023中国(北京)数字金融论坛,point in time,2023年
文殊乡,located in the administrative territorial entity,光山县
中泰街道,located in the administrative territorial entity,余杭区
崔家峪镇,located in the administrative territorial entity,沂水县
钟祥市,located in the administrative territorial entity,荆门
九里回族乡,located in the administrative territorial entity,钟祥市
信阳市,located in the administrative territorial entity,河南
大别山,located in the administrative territorial entity,河南
南京青奥会,country,中国
北京冬奥会,country,中国
赵望云,occupation,画家
中华家庭诗词擂台赛,original broadcaster,山东广电
中国特色社会主义,creator,党中央
第三季度,follows,第一季度
第二季度,follows,第三季度
