head,relation,tail
第十四届北京国际电影节,part of the series,北京国际电影节
代课教师,director,埃米尔·库斯图里卡
人生一世,director,埃米尔·库斯图里卡
黎明的一切,director,埃米尔·库斯图里卡
走走停停,director,埃米尔·库斯图里卡
古州镇,located in the administrative territorial entity,榕江县
醴陵市,located in the administrative territorial entity,湖南省
东富镇,located in the administrative territorial entity,醴陵市
<unk>水河,located in the administrative territorial entity,湖南省
那坡县,located in the administrative territorial entity,百色市
靖西市,located in the administrative territorial entity,百色市
南丹县,located in the administrative territorial entity,河池市
天峨县,located in the administrative territorial entity,梧州市
岑溪市,located in the administrative territorial entity,梧州市
中国航空工业集团有限公司,owned by,航空工业集团
住房城乡建设部,applies to jurisdiction,江苏
毛群安,member of,全国爱卫办
上海师范大学,located in the administrative territorial entity,上海市
中国铁路成都局集团公司,item operated,熊猫专列·什<unk>号
中国铁路成都局,item operated,熊猫专列·什<unk>号
广西壮族自治区高级人民法院,part of,最高人民法院
柯桥,located in the administrative territorial entity,浙江
江苏,capital,吴江
东京奥运会,participant,伍鹏
东京奥运会,participant,杨倩
东京奥运会,participant,姜冉馨
东京奥运会,participant,盛李豪
谭中怡,country of citizenship,加拿大
拉戈诺,country of citizenship,俄罗斯
雷挺婕,country of citizenship,加拿大
大穆兹丘克,country of citizenship,乌克兰
瓦伊莎丽,country of citizenship,印度
2024年斯诺克世锦赛,sports season of league or competition,斯诺克世锦赛
2024年斯诺克世锦赛,number of participants,24
谢菲尔德,country,英国
浦江镇,located in the administrative territorial entity,闵行区
汤尤杯,organizer,世界羽联
世界经济展望报告,publisher,国际货币基金组织
2024年全球经济增长,point in time,2022年
印度尼西亚,currency,印尼盾
印尼电信公司,country,印度尼西亚
印尼电信公司,headquarters location,雅加达
华为印尼公司,country,印度尼西亚
华为印尼公司,headquarters location,雅加达
印尼通信部,country,印度尼西亚
印尼通信部,headquarters location,雅加达
阿鲁尔集团,owned by,通用技术中国车辆
通用技术中国车辆,subsidiary,阿鲁尔集团
国家文物局,country,美国
曼哈顿区,country,美国
曼哈顿区,located in the administrative territorial entity,纽约
文化和旅游部,country,美国
黄屏,country of citizenship,美国
嵩山,located in the administrative territorial entity,河南
少林寺,located in the administrative territorial entity,嵩山
伏尔泰码头,country,法国
伏尔泰码头,located in or next to body of water,塞纳河
水浒传,country of origin,法国
小王子,country of origin,法国
尤利西斯,country of origin,法国
哈姆雷特,country of origin,法国
玛丽桥,country,法国
玛丽桥,crosses,塞纳河
卢浮宫,located in or next to body of water,塞纳河
拉图内尔码头,country,法国
拉图内尔码头,located in or next to body of water,塞纳河
伏尔泰码头,located in or next to body of,塞纳河
南安,located in the administrative territorial entity,福建
埃及,official language,阿拉伯语
解放大街,country,埃及
解放大街,located in the administrative territorial entity,开罗
车水马龙,country,埃及
解放广场,country,埃及
解放广场,located in the administrative territorial entity,开罗
阿拉伯语,country,埃及
利菲河,located in the administrative territorial entity,都柏林
爱尔兰国家美术馆,located in the administrative territorial entity,都柏林
詹姆斯·乔伊斯,notable work,尤利西斯
尤利西斯,author,詹姆斯·乔伊斯
尤利西斯,characters,布鲁姆
尤利西斯,narrative location,都柏林
布鲁姆,creator,詹姆斯·乔伊斯
都柏林,located in or next to body of water,利菲河
农业种质资源,subclass of,种质资源
赵光镇,located in the administrative territorial entity,北安市
赵光农场,located in the administrative territorial entity,北安市
胶州市,located in the administrative territorial entity,青岛市
胶莱街道,located in the administrative territorial entity,胶州市
赛罕乌力吉苏木脑干希力嘎查,located in the administrative territorial entity,苏尼特右旗
爱国卫生运动,subclass of,全民健康
毛泽东同志,notable work,论联合政府
论联合政府,author,毛泽东同志
华岗,notable work,社会发展史纲
社会发展史纲,author,华岗
斯大林,notable work,联共(布)党史简明教程
联共(布)党史简明教程,author,斯大林
赵树理,notable work,联共(布)党史简明教程
康濯,notable work,联共(布)党史简明教程
马烽,notable work,联共(布)党史简明教程
贺敬之,notable work,联共(布)党史简明教程
天文学,studies,宇宙
东北抗联,conflict,东北抗日
改革强军,time period,新时代
科技强军,time period,新时代
人才强军,time period,新时代
依法治军,time period,新时代
科学技术部,subsidiary,科技部政策法规与创新体系建设司
科学技术部,subsidiary,科技部
曹宁,employer,科学技术部
科技部,subsidiary,科技部政策法规与创新体系建设司
科技部,subsidiary,科技部
习近平关于金融工作论述摘编,author,习近平
何立峰,member of,中央宣传部
习近平,notable work,习近平关于金融工作论述摘编
苏州博物馆,located in the administrative territorial entity,苏州
苏州博物馆,located in the administrative territorial entity,苏州市
全南县,located in the administrative territorial entity,赣州市
龙下乡,located in the administrative territorial entity,全南县
沧源佤族自治县,located in the administrative territorial entity,佤山
佤山,located in the administrative territorial entity,云南省
陆军,part of,中国人民解放军
海军,part of,中国人民解放军
空军,part of,中国人民解放军
火箭军,part of,中国人民解放军
哥伦比亚,capital,波哥大
波哥大,country,哥伦比亚
圣托马斯大学,country,哥伦比亚
希腊,head of state,萨克拉罗普卢
德尔菲,country,希腊
东地中海,basin country,希腊
萨克拉罗普卢,country of citizenship,希腊
伊戈尔·罗杰里亚,employer,伦敦大学学院
2024年联合国经济及社会理事会青年论坛,point in time,2024年
2024年联合国经济及社会理事会青年论坛,located in the administrative territorial entity,纽约
2024年联合国经济及社会理事会青年论坛,organizer,联合国
秘书长,part of,联合国
全国青联,part of,联合国
越南政府总理,country,越南
范明政,position held,越南政府总理
越南,office held by head of government,越南政府总理
塞舌尔,capital,维多利亚港
维多利亚港,country,塞舌尔
潘文博,position held,农业农村部种植业管理司司司长
杨合庆,member of,全国人大常委会法制工作委员会
谷雨,part of,春季
全国人大常委会,subsidiary,全国人大常委会办公厅
坚达村,located in the administrative territorial entity,拉孜县
东湖,located in the administrative territorial entity,武汉
古环境演变,part of,地球演化
第135届广交会,organizer,中国对外贸易中心
2024中国医学装备展览会,point in time,2024
普通高等学校本科专业设置,maintained by,教育部
普通高等学校本科专业目录,maintained by,教育部
公安部食品药品犯罪侦查局,part of,全国公安机关
山东省人力资源和社会保障厅,located in the administrative territorial entity,济南
锡林浩特市,located in the administrative territorial entity,内蒙古自治区
胜利变电站,located in the administrative territorial entity,锡林浩特市
白鹤梁水下博物馆,located in the administrative territorial entity,重庆
苏轼,notable work,醉翁亭记
醉翁亭记,author,苏轼
康熙,country,清代
石嘴山,located in the administrative territorial entity,宁夏
父亲,spouse,母亲
母亲,spouse,父亲
塘河远望,creator,伍必端
上湖乡,located in the administrative territorial entity,江西
2022年3月全国两会,point in time,2022年3月
2022年12月中央农村工作会议,point in time,2022年12月
加蓬,head of state,恩圭马
恩圭马,country of citizenship,加蓬
晟腾集团暨苏州协同创新科技有限公司,significant event,全国两会
河北景县200兆瓦风电场,located in the administrative territorial entity,景县
川滇高速公路网,located in the administrative territorial entity,四川
养老保险,subclass of,养老保险制度
海外高桥造船2号船坞,located in the administrative territorial entity,上海
H1509船,manufacturer,海外高桥造船2号船坞
爱达·魔都号,manufacturer,海外高桥造船2号船坞
外高桥造船,headquarters location,上海
黄骅港站,connecting line,朔黄铁路
2022年年会开幕式,point in time,2022年
2022年年会开幕式,participant,习近平
乌克兰危机,facet of,全球安全
乌克兰危机,facet,全球安全
2022年4月,point in time,2022年4月
习近平主席,notable work,全球安全倡议
全球安全倡议,author,习近平主席
中欧关系,participant,中德
中欧关系,participant,朔尔茨
中德全方位战略伙伴关系,participant,中德
中德全方位战略伙伴关系,participant,朔尔茨
中德全方位战略伙伴关系,part of,中欧关系
艾哈迈德·纳兹姆·穆罕默德,country of citizenship,马尔代夫
联合国中文日,founded by,联合国
联合国中文日,location,纽约
埃里温,country,亚美尼亚
亚美尼亚,capital,埃里温
阿卜杜拉·萨利赫,country of citizenship,阿联酋
西班牙,office held by head of government,西班牙首相
佩德罗·桑切斯,country of citizenship,西班牙
佩德罗·桑切斯,position held,西班牙首相
霍尔迪·埃雷乌,position held,西班牙首相
新西兰,capital,奥克兰
新西兰—中国贸易协会,country,新西兰
眉县,located in the administrative territorial entity,宝鸡市
渭水,located in the administrative territorial entity,陕西省
科学技术部,subsidiary,国家网信办
工业和信息化部,subsidiary,国家网信办
生态环境部,subsidiary,国家网信办
国务院参事室,subsidiary,国家网信办
国家能源局,subsidiary,国家网信办
全国妇联,subsidiary,国家网信办
国家自然科学基金委员会,subsidiary,国家网信办
农业农村部,part of,教育部
安阳师范学院,located in the administrative territorial entity,安阳
昌吉市,located in the administrative territorial entity,新疆维吾尔自治区
国家邮政局,instance of,邮政管理部门
中国核电投资控股,owned by,中核集团
高玉仙,educated at,保定师范附属学校
东南大学,located in the administrative territorial entity,江苏
首都师范大学,located in the administrative territorial entity,江苏
增强现实,instance of,新技术
葛星辰,educated at,上海外国语大学卓越学院
葛星辰,educated at,上海外国语大学
香港特区政府入境事务处,located in the administrative territorial entity,香港
马英九,educated at,中山大学
澳门,executive body,澳门特区
三苏祠,located in the administrative territorial entity,眉山市
苏洵,place of birth,眉山市
苏轼,place of birth,眉山市
苏辙,place of birth,眉山市
燕云飞,residence,北京
中华文明,subclass of,书籍
颜文樑,occupation,美术工作者
中国书画,subclass of,书画
人民海军,inception,1949年4月23日
白马庙,located in the administrative territorial entity,泰州
习近平关于人才工作论述摘编,author,习近平同志
习近平同志,notable work,习近平关于人才工作论述摘编
中央党的建设工作领导小组,part of,中共中央办公厅
新华社记者,item operated,新华社发
中国科学院发展规划局,part of,中国科学院
葫芦镇,located in the administrative territorial entity,保靖县
保靖,located in the administrative territorial entity,湖南
中国证监会,stock exchange,沪深交易所
西昌卫星发射中心,space launch vehicle,长征二号丁运载火箭
杨 熙,astronaut mission,长征二号丁运载火箭
IPv6,standards body,中央网信办
IPv6,standards body,工业和信息化部
IPv6,standards body,工业和信息化
市场监管总局,subsidiary,国家能源局
怀特艺术中心,located in the administrative territorial entity,石家庄市
习近平主席访美,participant,习近平主席
博鳌亚洲论坛2022年年会开幕式,point in time,2022年
新华社莫尔斯比港4月21日电,location,莫尔斯比港
莫尔斯比港,country,巴布亚新几内亚
佳通轮胎,headquarters location,新加坡
加蓬,office held by head of government,加蓬总理
加蓬总理,country,加蓬
恩东,position held,加蓬总理
焦溪古镇,located in the administrative territorial entity,常州
仁丰里,located in the administrative territorial entity,常州
内蒙古,shares border with,广西
乌梁,located in the administrative territorial entity,内蒙古
广西,shares border with,内蒙古
博鳌亚洲论坛2024年年会分论坛,point in time,2024年
普盛海洋牧场3号,located in the administrative territorial entity,海南
洋浦海上风电产业园,located in the administrative territorial entity,海南
浙江“一件事”改革,named after,一件事
徐 之文,employer,国务院
龙泉驿区,located in the administrative territorial entity,成都
沂河,located in the administrative territorial entity,山东省
祁连山国家公园,located in the administrative territorial entity,青海省
青海湖国家公园,located in the administrative territorial entity,青海省
天津市规划和自然资源局,applies to jurisdiction,天津
龙岩,located in the administrative territorial entity,吉林
武功山,located in the administrative territorial entity,吉林
延边朝鲜族自治州,located in the administrative territorial entity,吉林
二道白河镇,located in the administrative territorial entity,安图县
福建,shares border with,广东
广西,shares border,广东
上海,instance of,省份
中原区,located in the administrative territorial entity,郑州市
华润琨瑜府,located in the administrative territorial entity,中原区
人民网,replaces,人民日报
孝感,located in the administrative territorial entity,湖北
压缩空气储能,subclass of,新型储能
本期统筹,author,蔡华伟
总体国家安全观,creator,习近平
习近平总书记关于资本市场重要指示批示精神,author,习近平总书记
2024年世界少年儿童发展论坛,point in time,2024年
李<unk>乡,located in the administrative territorial entity,东海县
杜灵杰,educated at,南京大学物理学院
嫦娥工程,country,美国
阿波罗计划,country,美国
中国科学院地球化学研究所,part of,中国科学院
欧阳自远,member of,中国科学院
刘建忠,member of,中国科学院
王学武,educated at,北京大学
乡愈,author,王学武
友谊剧院,located in the administrative territorial entity,广州
珠影乐团,located in the administrative territorial entity,广州
黄山,located in the administrative territorial entity,安徽省
宣城,located in the administrative territorial entity,安徽省
西部陆海新通道,located in or next to body of water,长江
惠民县,located in the administrative territorial entity,滨州市
孙武街道,located in the administrative territorial entity,惠民县
上海市人才安居工程,located in the administrative territorial entity,上海市
铜罐驿镇,located in the administrative territorial entity,九龙坡区
