head,relation,tail
税务总局,part of,财政部
川南城际铁路,located in the administrative territorial entity,四川省
宜宾临港长江大桥,carries,川南城际铁路
横琴粤澳深度合作区,located in the administrative territorial entity,澳门
暹罗广场,country,泰国
暹罗广场,located in the administrative territorial entity,曼谷
新加坡,diplomatic relation,泰国
西班牙,head of state,费利佩六世
西班牙,head of state,习近平主席
费利佩六世,country of citizenship,西班牙
习近平主席,country of citizenship,西班牙
卡梅尔格尔巷,country,俄罗斯
卡梅尔格尔巷,located in the administrative territorial entity,莫斯科
特维尔广场,country,俄罗斯
特维尔广场,located in the administrative territorial entity,莫斯科
泰国国家美术馆,country,泰国
泰国国家美术馆,located in the administrative territorial entity,曼谷
泰国文化部,country,泰国
泰国文化部,headquarters location,曼谷
滨海边疆区,located in the administrative territorial entity,俄罗斯
滨海边疆区,capital,符拉迪沃斯托克市
符拉迪沃斯托克市,country,俄罗斯
符拉迪沃斯托克市,located in the administrative territorial entity,滨海边疆区
马林斯基剧院,country,俄罗斯
马林斯基剧院,located in the administrative territorial entity,符拉迪沃斯托克市
俄罗斯国立海洋大学,country,俄罗斯
史大桢,date of birth,1932年12月
史大桢,member of political party,中国共产党
田曾佩同志,date of death,2024年1月10日
田曾佩同志,date of birth,1930年10月
田曾佩同志,member of political party,中国共产党
宋静存,date of birth,1932年9月
宋静存,member of political party,中国共产党
新华社北京1月26日电,point in time,2024年1月11日
中国证券监督管理委员会,subsidiary,国务院证券委员会
中国人民建设银行,subsidiary,国务院证券委员会
周道炯,date of death,2024年1月11日
周道炯,date of birth,1933年12月
周道炯,member of political party,中国共产党
绩溪,located in the administrative territorial entity,安徽
李林蔚文,notable work,老旧小区改造
邹城市,located in the administrative territorial entity,山东省
香城镇,located in the administrative territorial entity,邹城市
龙坪乡,located in the administrative territorial entity,建始县
双青新家园,located in the administrative territorial entity,天津
住房城乡建设事业高质量发展,part of,新时代
公租房,part of,住房保障体系建设
公租房,part,住房保障体系建设
白之羽,designed by,董建勤
广东,capital,深圳
湿地保护法,main subject,湿地生态保护
盘锦,located in the administrative territorial entity,辽宁
辽东湾,located in the administrative territorial entity,辽宁
辽河,located in the administrative territorial entity,辽宁
华锦,located in the administrative territorial entity,辽宁
新加坡航展,location,樟宜会展中心
翎亚航空,country,印尼
龙浩航空,country,印尼
中国银行,instance of,银行
建设银行,instance of,银行
邮储银行,instance of,银行
太行山,located in the administrative territorial entity,河北省
阜平县,located on terrain feature,太行山
脱贫攻坚,creator,习近平总书记
实体经济,opposite of,实体经济
十四五,creator,中国共产党
立德树人,field of this occupation,马克思主义
物流,part of,运输
南壕堑镇,located in the administrative territorial entity,尚义县
大青沟镇,located in the administrative territorial entity,尚义县
中华人民共和国爱国主义教育法,main subject,爱国主义教育
中华人民共和国爱国主义教育法,main subject,爱国主义
中华人民共和国爱国主义教育法,main subject,爱国
甘其毛都口岸,located in the administrative territorial entity,乌拉特中旗
殷墟宗庙宫殿区,located in the administrative territorial entity,安阳
国安,located in the administrative territorial entity,廊坊市
乐清市,located in the administrative territorial entity,浙江省
晋阳湖,located in the administrative territorial entity,山西省
新市镇,located in the administrative territorial entity,德清县
康乾街道,located in the administrative territorial entity,德清县
杨克平,place of birth,秀山土家族苗族自治县
下城子镇,located in the administrative territorial entity,穆棱市
幽兰镇,located in the administrative territorial entity,西湖区
北京市区,located in the administrative territorial entity,北京市
国家消防救援局,subsidiary,国家综合性消防救援队伍
南漳县,located in the administrative territorial entity,襄阳市
寒潮橙色预警,maintained by,中央气象台
暴雪黄色预警,maintained by,中央气象台
冰冻黄色预警,maintained by,中央气象台
人工林,use,林业
长江船舶污染治理专案,court,最高人民检察院
密云水库,located in the administrative territorial entity,北京市
怀柔雁栖湖,located in the administrative territorial entity,北京市
法国,diplomatic relation,摩洛哥
法国,diplomatic relation,格鲁吉亚
摩洛哥,diplomatic relation,法国
摩洛哥,continent,欧洲
格鲁吉亚,diplomatic relation,法国
格鲁吉亚,continent,欧洲
阿尔卑斯山,country,法国
阿尔卑斯山,country,摩洛哥
阿尔卑斯山,country,格鲁吉亚
阿尔卑斯山,continent,欧洲
圣莫里斯堡,country,法国
阿尔卑斯山区,country,法国
阿尔卑斯山区,country,摩洛哥
阿尔卑斯山区,country,格鲁吉亚
阿尔卑斯山区,continent,欧洲
三峡谷滑雪场,country,法国
三峡谷滑雪场,country,摩洛哥
三峡谷滑雪场,located in the administrative territorial entity,圣莫里斯堡
岳晓勇,position held,中国外交部阿富汗事务特使
萨尔瓦多,capital,墨西哥城
本月举行的大选,country,萨尔瓦多
本月举行的大选,successful candidate,纳伊布·布克尔
新思想党,country,萨尔瓦多
新思想党,chairperson,纳伊布·布克尔
国民议会,country,萨尔瓦多
国民议会,number of seats,60
国民议会,number of seats,54
纳伊布·布克尔,country of citizenship,萨尔瓦多
纳伊布·布克尔,member of political party,新思想党
加德·利奥尔,employer,新消息报
印度尼西亚,executive body,印尼政府
印尼政府,country,印度尼西亚
印尼零售商协会,country,印度尼西亚
德国,central bank,德意志联邦银行
德意志联邦银行,country,德国
第一季度,country,德国
第四季度,country,德国
黄石市,located in the administrative territorial entity,湖北
黄石,located in the administrative territorial entity,湖北省
第60届慕尼黑安全会议,participant,王毅
美国,diplomatic relation,欧盟
英国,diplomatic relation,欧盟
德国,diplomatic relation,欧盟
欧盟,diplomatic relation,美国
欧盟,diplomatic relation,英国
欧盟,diplomatic relation,德国
加拿大,diplomatic relation,欧盟
阿根廷,diplomatic relation,欧盟
廷杜夫省,located in the administrative territorial entity,阿尔及利亚
贝沙尔省,located in the administrative territorial entity,阿尔及利亚
中国,diplomatic relation,刚果共和国
刚果共和国,diplomatic relation,中国
刚果共和国,member of,联合国
刚果共和国,diplomatic relation,德
德,diplomatic relation,中国
德,diplomatic relation,刚果共和国
新城,country,乌兹别克斯坦
新城,located in the administrative territorial entity,塔什干
阿洛卡银行,country,乌兹别克斯坦
阿洛卡银行,headquarters location,塔什干
阿萨卡银行,country,乌兹别克斯坦
阿萨卡银行,headquarters location,塔什干
工业建设银行,country,乌兹别克斯坦
工业建设银行,headquarters location,塔什干
塔什干市新地标,country,乌兹别克斯坦
塔什干市新地标,located in the administrative territorial entity,塔什干
上海建工驻乌兹别克斯坦代表处,country,乌兹别克斯坦
上海建工驻乌兹别克斯坦代表处,located in the administrative territorial entity,塔什干
阿玛纳特,country,哈萨克斯坦
拉乌,member of political party,阿玛纳特
中国进出口银行,part of,世界银行
张文才,employer,中国进出口银行
额尔德尼·确吉杰布,religion,藏传佛教
新年,follows,春节
津南区,located in the administrative territorial entity,天津
葡萄,subclass of,蔬菜
玉米,subclass of,蔬菜
玉米棒,made from material,玉米
西湖文化景观,located in the administrative territorial entity,杭州
上山文化遗址,located in the administrative territorial entity,金华市
2024年阿布扎比国际艺术节,point in time,2024年
国务院办公厅,subsidiary,国家知识产权局
银发经济,subclass of,经济
长安区,located in the administrative territorial entity,石家庄市
理发店,subclass of,店铺
零食店,subclass of,店铺
生态文明,creator,习近平
厦门湾,located in the administrative territorial entity,福建
渭南市,located in the administrative territorial entity,陕西
习近平同志,member of political party,中共中央政治局常委
厦门岛,located in the administrative territorial entity,福建
巴丹吉林,located in the administrative territorial entity,甘肃
腾格里,located in the administrative territorial entity,甘肃
尚义县,located in the administrative territorial entity,张家口市
三台子街道,located in the administrative territorial entity,皇姑区
宽城区,located in the administrative territorial entity,长春市
团山街道,located in the administrative territorial entity,宽城区
中国共产党,subsidiary,中共中央
陶凯元,position held,最高人民法院副院长
最高人民法院知识产权法庭,inception,2019年1月1日
厦门大学,located in the administrative territorial entity,厦门
厦门大学管理学院,part of,厦门大学
厦门大学管理学院,located in the administrative territorial entity,厦门
厦门大学,located in the administrative,厦门
铜陵,located in the administrative territorial entity,安徽
中央网信办,country,中华人民共和国
人力资源社会保障部,country,中华人民共和国
全民数字素养与技能,subclass of,全民数字素养与技能
青岛造船厂有限公司,subsidiary,青岛扬帆船舶制造有限公司
中美关系,participant,拜登总统
中美关系,participant,周恩来总理
拜登总统,work location,旧金山
旧金山愿景,signatory,习近平主席
周恩来总理,significant person,拜登总统
华沙,located in or next to body of water,奥得河
华沙,located in or next to,奥得河
上合组织,chairperson,张明
国际刑警组织,chairperson,埃尔拉斯
埃尔拉斯,member of,国际刑警组织
威尼斯,country,意大利
圣马可广场,country,意大利
圣马可广场,located in the administrative territorial entity,威尼斯
威尼斯大学孔子学院,country,意大利
威尼斯大学孔子学院,located in the administrative territorial entity,威尼斯
贝阿特丽切·卡里奥拉托,educated at,威尼斯大学孔子学院
鞑靼斯坦共和国,head of government,明尼哈诺夫
明尼哈诺夫,country of citizenship,鞑靼斯坦共和国
2024年全国两会,point in time,2024年
工业和信息化部,subsidiary,工业节能与综合利用标准体系
招贤镇,located in the administrative territorial entity,莒县
东海县,located in the administrative territorial entity,连云港市
上海期货交易所,headquarters location,上海
跨境支付结算,subclass of,跨境金融服务
跨境自由流动,subclass of,跨境金融服务
故宫特勤站,located in the administrative territorial entity,天安门地区
福建省医疗保障局,instance of,医疗机构
医疗机构,field of work,医疗服务
陈君石,member of,中国工程院
永定河,located in the administrative territorial entity,北京市
京津冀协同发展联合工作办公室,field of work,京津冀协同发展
京津冀协同发展联合工作办公室,field of,京津冀协同发展
淑珍,member of,中国文联
祝希娟,member of,中国文联
郭怡<unk>,member of,中国文联
湖北省高速公路,located in the administrative territorial entity,湖北省
北京大兴国际机场,place served by transport hub,北京
毛泽东同志,notable work,矛盾论
矛盾论,author,毛泽东同志
食品安全,subclass of,社会治理
习近平新时代中国特色社会主义思想,main subject,中国特色社会主义
王珂,place of birth,北京
2023年四季度,point in time,2023年
川渝,located in the administrative territorial entity,重庆市
川渝,located in the administrative territorial entity,四川省
广西,shares border with,海南
城厢站,located in the administrative territorial entity,成都
国铁南宁局,item operated,西部陆海新通道铁海联运班列
杭垓镇,located in the administrative territorial entity,安吉县
滇滩边境派出所,instance of,辖区
劳动合同,subclass of,劳动法律
奉新县,located in the administrative territorial entity,宜春市
赤岸镇,located in the administrative territorial entity,奉新县
小金县,located in the administrative territorial entity,阿坝藏族羌族自治州
鄱阳县,located in the administrative territorial entity,上饶市
双河市,located in the administrative territorial entity,新疆生产建设兵团
二十二连街道,located in the administrative territorial entity,双河市
可克达拉市,located in the administrative territorial entity,新疆生产建设兵团
五家渠市,located in the administrative territorial entity,新疆生产建设兵团
长河,located in the administrative territorial entity,河北省
新千里江山,located in the administrative territorial entity,河北省
长河灯区,located in the administrative territorial entity,唐山市
新千里江山灯区,located in the administrative territorial entity,唐山市
2023年全国著作权登记,point in time,2023年
安阳博物馆,located in the administrative territorial entity,安阳市
安阳市文物考古研究院,located in the administrative territorial entity,安阳市
安阳市文物工作队,located in the administrative territorial entity,安阳市
长征八号运载火箭,start point,中国文昌航天发射场
陈硕,sport,自由式滑雪
越野滑雪,subclass of,自由式滑雪
高山滑雪,subclass of,自由式滑雪
单板滑雪,subclass of,自由式滑雪
2026年冬奥会滑雪大项,point in time,2026年
WTA(国际女子网球协会)1000迪拜站女单,located in the administrative territorial entity,迪拜
WTA(国际女子网球协会)1000迪拜站女单,winner,郑钦文
扎兰屯金龙山滑雪场,located in the administrative territorial entity,呼伦贝尔市
坡面障碍技巧,sport,自由式滑雪
胡金秋,member of sports team,中国男篮
杜润旺,member of sports team,中国男篮
杨瀚森,member of sports team,中国男篮
巴黎奥运会乒乓球团体赛,organizer,国际乒联
2024年斯诺克球员锦标赛,point in time,2024年
2024年斯诺克球员锦标赛,instance of,斯诺克球员锦标赛
2024年斯诺克球员锦标赛,winner,张安达
比利时,diplomatic relation,新加坡
瓦隆大区,located in the administrative territorial entity,比利时
阿尔及利亚,capital,特本
特本,country,阿尔及利亚
赵兑烈,country of citizenship,韩国
巴西,capital,里约热内卢
朝鲜半岛,country,朝鲜
朝鲜,located on terrain feature,朝鲜半岛
维埃拉,country of citizenship,巴西
二十国集团,chairperson,维埃拉
