head,relation,tail
荣宝斋,genre,纪录片
“字”从遇见你,genre,纪录片
与丝路打交道的人,genre,纪录片
盱眙县,located in the administrative territorial entity,淮安市
大云山,located in the administrative territorial entity,江苏省
毛里塔尼亚,continent,非洲
友谊港,country,毛里塔尼亚
2035年美丽中国目标,point in time,2035年
中国海关,part of,海关总署
浙江,head of state,习近平主席
乌镇,located in the administrative territorial entity,浙江
2023年世界互联网大会,instance of,世界互联网大会
陈锦绣,member of political party,越南共产党
中国国际进口博览会,participant,习近平主席
国务院,subsidiary,应急管理部
金融街论坛年会,location,北京
国家消防救援局,part of,应急管理部
中澳全面战略伙伴关系,participant,安东尼·阿尔巴尼斯
中澳全面战略伙伴关系,participant,习近平
中澳全面战略伙伴关系,participant,赵乐际
中央省,located in the administrative territorial entity,赞比亚
中央省,capital,卡布韦市
卡布韦市,country,赞比亚
卡布韦市,located in the administrative territorial entity,中央省
米翁波森林,country,赞比亚
中澳关系,country,澳大利亚
中爱互惠战略伙伴关系,participant,王毅
中爱互惠战略伙伴关系,participant,马丁
拉姆丁,country of citizenship,苏里南
取消外国公文书认证要求的公约,instance of,条约
古巴,head of state,迪亚斯—卡内尔
迪亚斯—卡内尔,country of citizenship,国家主席
苏辉,member of political party,中国和平统一促进会
阿济济,member of political party,塔吉克斯坦人民民主党
临江镇,located in the administrative territorial entity,樟树市
第六届进博会,part of,中国国际进口博览会
崇州市,located in the administrative territorial entity,四川省
隆兴镇,located in the administrative territorial entity,崇州市
住房城乡建设部,subsidiary,住房城乡建设部
积水,located in the administrative territorial entity,城区
悦来国际会议中心,located in the administrative territorial entity,重庆
浙江,executive body,浙江省人民政府
乌镇,located in the administrative territorial entity,嘉兴
朱从玖,member of,中央纪委国家监委
李再勇,member of,贵州省政协
文明交流与全球发展论坛,organizer,中央党校
中国高铁,subclass of,高铁
中国高铁,subclass,高铁
复兴号,powered by,复兴号智能动车组
复兴号智能动车组,part of,复兴号
复兴号,powered by,复兴号
复兴号,powered by,复兴
董建勤,occupation,版统筹
张彦春,occupation,版统筹
沈亦伶,occupation,版统筹
蔡华伟,occupation,版统筹
地区10号 监控摄像头发现着火点,owned by,中国移动通信集团有限公司
通用电气医疗,owned by,通用电气
建设银行虹桥会展支行,located in the administrative territorial entity,上海
张剑秋,employer,伊利集团
京东国际,owned by,京东
第六届进博会,organizer,五粮液
电影暑期,subclass of,电影
电影暑期,电影,
浦东新区,located in the administrative territorial entity,上海市
浦东新区知识产权局,applies to jurisdiction,浦东新区
浦东新区国家知识产权保护示范区,located in the administrative territorial entity,浦东新区
人民日报,instance of,主流媒体
新华社,instance of,主流媒体
中央广播电视总台,instance of,主流媒体
中国人民大学,instance of,主流媒体
中国传媒大学,instance of,主流媒体
复旦大学,instance of,主流媒体
宣城市,located in the administrative territorial entity,合肥市
上海松江,located in the administrative territorial entity,上海市
文化传承发展座谈会,participant,习近平
2023年世界灌溉工程遗产,point in time,2023年
朱<unk>,IUCN conservation status,濒危
广西体育中心,located in the administrative territorial entity,广西
高平市,located in the administrative territorial entity,晋城市
高平市,instance of,县级市
晋城市,located in the administrative territorial entity,山西省
厚街镇,located in the administrative territorial entity,东莞市
比雷埃夫斯的孩子,performer,塞奥佐拉·巴卡
比雷埃夫斯的孩子,composer,马诺斯·哈基扎奇
别在星期天,cast member,梅莲娜·梅尔库丽
阿尔瓦罗·穆蒂斯,country of citizenship,哥伦比亚
阿尔瓦罗·穆蒂斯,award received,哥伦比亚国家文学奖
阿尔瓦罗·穆蒂斯,award received,哥伦比亚国家诗歌奖
阿尔瓦罗·穆蒂斯,award received,塞万提斯文学奖
哥伦比亚国家文学奖,winner,阿尔瓦罗·穆蒂斯
哥伦比亚国家诗歌奖,winner,阿尔瓦罗·穆蒂斯
塞万提斯文学奖,winner,阿尔瓦罗·穆蒂斯
加西亚·马尔克斯,country of citizenship,哥伦比亚
马六甲,located in the administrative territorial entity,马来西亚
马六甲,country,马来西亚
鸡场街,country,马来西亚
鸡场街文化坊,country,马来西亚
峇峇娘惹,country,马来西亚
盛泽镇,located in the administrative territorial entity,柯桥区
雅万高铁,country,印尼
塞尔维亚,part of,东南亚
复兴号,subclass of,高速列车
山西,instance of,省份
新疆,instance of,省份
网络空间命运共同体,facet of,网络空间
2023年世界互联网大会乌镇峰会,participant,习近平主席
第二届世界互联网大会开幕式,participant,习近平主席
三峡库区,located in the administrative territorial entity,重庆
忠县,located in the administrative territorial entity,重庆
平潭海上风电场,located in the administrative territorial entity,福建
国家发展改革委,affiliation,国务院办公厅
唐仁健,member of,农业农村部
六石街道,located in the administrative territorial entity,东阳市
巴塞省,located in the administrative territorial entity,老挝
巴松县,country,老挝
陈纳德,commander of (DEPRECATED),飞虎队
陈纳德,commander of,飞虎队
斯洛特,country of citizenship,荷兰
斯洛特,position held,外交大臣
郭业洲,member of political party,中共
尼泊尔博克拉,country,尼泊尔
易爱军,country of citizenship,中国
尼泊尔,diplomatic relation,中国
中国空军,country,中国
2023年世界互联网大会,point in time,2023年
习近平主席,significant event,2023年世界互联网大会
国家知识产权局,director / manager,申长雨
商标法,facet of,知识产权
著作权法,facet of,知识产权
世界知识产权组织,field of work,知识产权
上海,part of,长江经济带
江苏,part of,长江经济带
浙江,part of,长江经济带
安徽,part of,长江经济带
一刻钟便民生活圈,subclass of,社区
旱作石堰梯田系统,located in the administrative territorial entity,涉县
9月,follows,前三季度
济济多士,subclass of,人才
袍江,located in the administrative territorial entity,绍兴
新华社,headquarters location,京
中央宣传部,headquarters location,京
国家广电总局,headquarters location,京
好记者讲好故事,organizer,新华社
好记者讲好故事,location,京
湟水河,located in the administrative territorial entity,青海省
海则滩镇,located in the administrative territorial entity,靖边县
中国记协,subsidiary,中华全国新闻工作者协会
央视网,owned by,中央广播电视总台
叶连平,occupation,教师
民族剧院,located in the administrative territorial entity,北京
中央歌剧院,located in the administrative territorial entity,北京
环球时报社,part of,人民日报社
服务热线 4001-10086-8,number of cylinders,4
中国国际进口博览会,country,中国
张子晗,country of citizenship,中国
王珏鑫,country of citizenship,中国
凯西集团,country,意大利
孔子学院,country,尼日利亚
虹桥国际经济论坛,country,美国
法国,diplomatic relation,哈萨克斯坦
哈萨克斯坦,diplomatic relation,法国
同方股份,owned by,中核集团
吉林,shares border with,云南
BMW iX5氢燃料电池车,manufacturer,宝马集团
BMW iX5氢燃料电池车,manufacturer,宝马
西凤酒,manufacturer,西凤集团
西凤酒,manufacture,西凤集团
公安部,applies to jurisdiction,重庆市
民族街道,located in the administrative territorial entity,东胜区
西湖大学,located in the administrative territorial entity,杭州
西湖大学医学院,located in the administrative territorial entity,杭州
江北新区,instance of,国家级新区
实体经济,subclass of,新兴产业
智能化,subclass of,新兴产业
真菌,subclass of,微生物
蚯蚓,subclass of,无脊椎动物
氮,instance of,元素
磷,instance of,元素
钾,instance of,元素
二氧化碳,instance of,元素
水,instance of,元素
保和镇,located in the administrative territorial entity,雁江区
沱江,located in the administrative territorial entity,四川省
明智超精密科技有限公司,headquarters location,深圳
明智科技,headquarters location,深圳
洪都拉斯,diplomatic relation,哈萨克斯坦
洪都拉斯,diplomatic relation,塞尔维亚
洪都拉斯,diplomatic relation,南非
洪都拉斯,diplomatic relation,越南
哈萨克斯坦,diplomatic relation,洪都拉斯
哈萨克斯坦,diplomatic relation,越南
塞尔维亚,diplomatic relation,洪都拉斯
塞尔维亚,diplomatic relation,哈萨克斯坦
南非,diplomatic relation,洪都拉斯
越南,diplomatic relation,洪都拉斯
越南,diplomatic relation,哈萨克斯坦
阿斯塔纳航空公司,country,哈萨克斯坦
阿联酋,office held by head of state,阿联酋总统
阿联酋,member of,上海合作组织
阿联酋,member of,金砖合作机制
国际货币基金组织,chief executive officer,吉塔·戈皮纳特
吉塔·戈皮纳特,employer,国际货币基金组织
钱塘,located in the administrative territorial entity,杭州
宜春文化艺术中心,located in the administrative territorial entity,宜春市
人民调解,instance of,法律制度
安庆,located in the administrative territorial entity,安徽
怀宁县,located in the administrative territorial entity,安庆
中华文明,subclass of,中华文明
南疆丹娘,heritage designation,国家级非物质文化遗产
京东11.11国货专场直播间,organizer,京东
顺德市,located in the administrative territorial entity,广东省
容声,headquarters location,顺德市
容声,headquart,顺德市
习近平,country of citizenship,柬埔寨王国
西哈莫尼,country of citizenship,柬埔寨王国
周铁农,place of burial,八宝山革命公墓
李强,member of political party,中国国民党革命委员会
赵乐际,member of political party,中国国民党革命委员会
王沪宁,member of political party,中国国民党革命委员会
蔡奇,member of political party,中国国民党革命委员会
丁薛祥,member of political party,中国国民党革命委员会
第六届中国国际进口博览会,located in or next to body of water,黄浦江
第六届中国国际进口博览会,instance of,进博
王文涛,employer,商务部
内蒙古自治区党委,office held by head of the organization,自治区常务副主席
黄志强,member of,内蒙古自治区党委
黄志强,position held,自治区常务副主席
护城河,located in the administrative territorial entity,京畿
海关总署,country,中国
国家发展改革委,subsidiary,国家发展改革委办公厅
贵州,capital,六安
六安,located in the administrative territorial entity,贵州
安龙,located in the administrative territorial entity,贵州
高速公路,located in the administrative territorial entity,贵州
花江峡谷大桥,located in the administrative territorial entity,贵州
花江峡谷大桥,carries,高速公路
世界互联网大会乌镇峰会,participant,习近平主席
秋叶刚男,position held,日本内阁特别顾问
达芬奇手术机器人,manufacturer,复星医药
哥斯达黎加,capital,圣何塞
哥斯达黎加,head of state,习近平主席
查韦斯,country of citizenship,哥斯达黎加
习近平主席,position held,全国政协副主席
伯恩斯,country of citizenship,美国
格兰富公司,country,丹麦
阿斯特丽德,country of citizenship,丹麦
平潭综合实验区,located in the administrative territorial entity,福建
巴特尔,position held,全国政协副主席
中国国民党革命委员会,chairperson,周铁农同志
周铁农同志,member of political party,中国国民党革命委员会
周铁农同志,member of political party,中国共产党
周铁农同志,date of death,2023年11月3日
周铁农同志,place of death,北京
周铁农同志,date of birth,1938年11月
周铁农同志,educated at,北京大学
中央金融工作会议,instance of,中央金融工作会议
平江历史文化街区,located in the,苏州
湖里区,located in the administrative territorial entity,厦门市
黄河,instance of,母亲河
北斗卫星,manufacturer,中国天眼FAST
川渝,located in or next to body of water,长江
中国航发黎明发动机装配厂“李志强班”职工回信,author,习近平总书记
中国航发黎明发动机装配厂“李志强班”职工回信,author,总书记
中国航发集团,subsidiary,中国航发黎明发动机装配厂“李志强班”职工回信
沈阳黎明公司,owned by,中国航发集团
任泽区,located in the administrative territorial entity,邢台市
威海市,located in the administrative territorial entity,山东省
怡园街道,located in the administrative territorial entity,威海市
威海高区,located in the administrative territorial entity,威海市
李志强班,field of work,航空工业
襄都区,located in the administrative territorial entity,邢台市
智能手机,manufacturer,北斗
北大湖滑雪度假区,located in the administrative territorial entity,吉林
抗洪救灾,subclass of,洪涝灾害
尚志市,located in the administrative territorial entity,哈尔滨
妙峰山镇,located in the administrative territorial entity,妙峰山
倪虹,employer,住房城乡建设部
双龙镇,located in the administrative territorial entity,花垣县
美国,office held by head of government,国家主席
美国,member of,亚太经合组织
中美元首会晤,participant,习近平
中美元首会晤,country,美国
中美元首会晤,located in the administrative territorial entity,旧金山
亚太经合组织,chairperson,习近平
蔡中曾,educated at,耶鲁大学法学院
董云裳,educated at,耶鲁大学法学院
