head,relation,tail
廿八都古镇,located in the administrative territorial entity,江山市
古镇,located in the administrative territorial entity,江山市
国家移民管理局,located in the administrative territorial entity,北京
2024碳达峰碳中和绿色发展论坛,point in time,4月29日
崔士鑫,employer,人民日报社
田文彪,employer,人民日报社
王鹏,employer,人民日报社
夏应显,employer,人民日报社
牛波,employer,人民日报社
陈明,employer,人民日报社
汪洋,employer,人民日报社
程庆民,employer,人民日报社
南方电网,instance of,央企
国家电投,instance of,央企
中国建筑,instance of,央企
中交集团,instance of,央企
新化县,located in the administrative territorial entity,娄底市
温塘镇,located in the administrative territorial entity,新化县
三门峡市,located in the administrative territorial entity,河南省
黑龙江省,shares border with,内蒙古自治区
内蒙古自治区,shares border with,黑龙江省
构建人类命运共同体,subclass of,马克思主义
中华文化,discoverer or inventor,习近平
2024碳达峰碳中和绿色发展论坛,point in time,2024
胡钰,educated at,清华大学
2024碳达峰碳中和绿色发展论坛,organizer,人民日报中国品牌发展研究院
2024碳达峰碳中和绿色发展论坛,organizer,中国宏观经济研究院能源研究所
2024碳达峰碳中和绿色发展论坛,organizer,国家电力投资集团有限公司
2024碳达峰碳中和绿色发展论坛,organizer,中国南方电网有限责任公司
2024碳达峰碳中和绿色发展论坛,point in time,2024年
实体经济,part of,新型工业化
国资小新,owned by,融媒
寨里镇,located in the administrative territorial entity,淄川区
马英九,member of political party,九二共识
九二共识,signatory,习近平总书记
九二共识,signatory,马英九
加榜乡,located in the administrative territorial entity,从江县
保险诈骗犯罪,subclass of,保险犯罪
保险诈骗犯罪,subclass,保险犯罪
内蒙古自治区司法厅,located in the administrative territorial entity,呼和浩特
马啸,educated at,南京大学
大成镇,located in the administrative territorial entity,宣汉县
马渡关镇,located in the administrative territorial entity,宣汉县
国家能源局,subsidiary,发展规划司
发展规划司,subsidiary,国家能源局
中国船舶集团有限公司,headquarters location,京
中国船舶集团,headquarters location,京
瓦赫宁根大学,country,荷兰
剑桥大学,country,英国
慕尼黑工业大学,country,德国
中国银行湖北省分行,headquarters location,武汉
2024中关村论坛年会,location,北京市
穆斯塔法·申胡,award received,诺贝尔奖
穆斯塔法·申胡,award received,菲尔兹奖
穆斯塔法·申胡,award received,图灵奖
穆斯塔法·申胡,member of,世界工程组织联合会
人工智能,award received,图灵奖
图灵奖,field of work,人工智能
通用人工智能论坛,organizer,中关村论坛
巴黎奥运会,participant,巩立姣
巴黎奥运会,participant,宋佳媛
李佳蔓,sport,反曲弓
安琦轩,sport,反曲弓
杨晓蕾,sport,反曲弓
穆勇,sport,反曲弓
人力资源和社会保障局,applies to jurisdiction,重庆
改革开放,facet of,马克思列宁主义
改革开放,facet of,毛泽东思想
改革开放,facet of,邓小平理论
乌云其木格,member of political party,中国共产党
乌云其木格,date of death,2024年4月30日
蒙迪诺,position held,阿根廷外长
冈比亚,head of state,巴罗
巴罗,country of citizenship,冈比亚
班珠尔,country,冈比亚
敦煌市,located in the administrative territorial entity,甘肃
疏勒河,located in the administrative territorial entity,甘肃
时敬龙,award received,全国五一劳动奖章
詹春珮,award received,全国五一劳动奖章
孔德年,award received,全国五一劳动奖章
檀世旺,award received,全国五一劳动奖章
王庆安,award received,全国五一劳动奖章
蒲玉,award received,全国五一劳动奖章
李春喜,award received,全国五一劳动奖章
程恩虎,award received,全国五一劳动奖章
张桂容,award received,全国五一劳动奖章
新泰市,located in the administrative territorial entity,山东省
忻城县,located in the administrative territorial entity,来宾市
古蓬镇,located in the administrative territorial entity,忻城县
可克达拉市,located in the administrative territorial entity,广西壮族自治区
十八梯传统风貌区,located in the administrative territorial entity,重庆
汤洪波,astronaut mission,神舟十七号载人飞船
唐胜杰,astronaut mission,神舟十七号载人飞船
江新林,astronaut mission,神舟十七号载人飞船
神舟十七号载人飞船,start point,东风着陆场
张彦春,part of,白之羽
东方红一号,UTC date of spacecraft launch,1970年4月24日
东方红一号,instance of,人造地球卫星
东方红一号,manufacturer,北京卫星制造厂有限公司
知春路,located in the administrative territorial entity,北京市
北京卫星制造厂有限公司,headquarters location,北京市
东方红一号,instance of,航天科技
神舟一号,instance of,航天科技
北京卫星制造厂,industry,航天科技
北京卫星制造厂有限公司,industry,航天科技
东方红一号,based on,神舟一号
获嘉县,located in the administrative territorial entity,新乡市
氹仔营区,located in the administrative territorial entity,澳门
大国浓香,part of,和美五粮
资溪,located in the administrative territorial entity,江西
炎陵县,located in the administrative territorial entity,井冈
井冈,located in the administrative territorial entity,湖南
圣陵,located in the administrative territorial entity,炎陵县
湘山,located in the administrative territorial entity,湖南
远方大城市,located in the administrative territorial entity,湖南
西山,located in or next to body of water,汾河
汾河,located in the administrative territorial entity,北国
山花烂漫,creator,陈大羽
陈大羽,notable work,山花烂漫
牡丹江,origin of the watercourse,长白山
