head,relation,tail
汤加火山,located on terrain feature,太平洋岛国
海啸,location,汤加火山
汤加—中国友协,named after,汤加火山
萨摩亚首都机场,place served by transport hub,汤加火山
瓦努阿图,located on terrain feature,太平洋岛国
强降雨,part of,高温高湿天气
白城市,located in the administrative territorial entity,吉林省
通榆县,located in the administrative territorial entity,白城市
向海蒙古族乡,located in the administrative territorial entity,通榆县
京口区,located in the administrative territorial entity,镇江市
花山湾,located in the administrative territorial entity,京口区
香囊,subclass of,中药
金银花,part of,香囊
艾叶,part of,香囊
丁香,part of,香囊
戏剧艺术,subclass of,传统艺术
姜疃镇,located in the administrative territorial entity,莱阳
中央戏剧学院,field of work,戏剧
京剧,subclass of,戏剧
梅兰芳,genre,京剧
南非共和国总统,country,南非
拉马福萨,position held,南非共和国总统
南非,office held by head of state,南非共和国总统
南非,head of state,习近平
南非共和国总统,appointed by,国家主席
金砖国家领导人第十五次会晤,participant,习近平
金砖国家领导人第十五次会晤,country,南非
金砖国家领导人第十五次会晤,location,约翰内斯堡
南非,member of,金砖国家领导人第十五次会晤
王沪宁,part of,中共中央政治局常委
习近平总书记近期重要讲话,author,习近平
蔡奇,member of political party,中共中央政治局常委
重要讲话,author,习近平
水利部,subsidiary,应急管理部
保定市,located in the administrative territorial entity,河北省
涞源县,located in the administrative territorial entity,保定市
尚志市,located in the administrative territorial entity,黑龙江省
南非,member of,金砖国家
金砖国家,chairperson,习近平
厦门,country,南非
乌克兰问题,country,丹麦
中法关系,participant,王毅
中法关系,country,法国
中法关系,participant,科隆纳
德阿风电项目,country,南非
塔吉克斯坦议会,headquarters location,杜尚别
杜尚别,legislative body,塔吉克斯坦议会
潼关县,located in the administrative territorial entity,渭南市
曲洛乡,located in the administrative territorial entity,措勤县
长安汽车,owned by,中国兵器装备集团
中国国家太空实验室,part of,中国空间站
闫凤英,educated at,天津大学
包市,located in the administrative territorial entity,贵州
包市,located in the administrative territorial entity,贵州省
四川,shares border with,贵州
四川,shares border with,贵州省
文化和旅游部,subsidiary,文化和旅游部
清迈,located in the administrative territorial entity,泰国
东部城区,located in the administrative territorial entity,青岛市
李沧区,located in the administrative territorial entity,青岛市
故宫文化遗产,named after,故宫
莫高窟,part of,故宫
长城,part of,故宫
大运河,part of,故宫
蛟龙,instance of,载人深潜器
赵孟<unk>,occupation,书画家
湖州,located in the administrative territorial entity,杭州
杭州,located in or next to body of water,运河
运河,located in the administrative territorial entity,杭州
胜利油田,located in or next to body of water,莱州湾
莱州湾,located in the administrative territorial entity,胜利油田
安国城,located in the administrative territorial entity,安国
巴丹吉林沙漠,located in the administrative territorial entity,甘肃
蒙新戈壁,located in the administrative territorial entity,甘肃
金华市,located in the administrative territorial entity,浙江
黄岭村,located in the administrative territorial entity,公安县
龚道平,located in the administrative territorial entity,公安县
龚道平,located in,公安县
南非,diplomatic relation,埃及
埃及,diplomatic relation,南非
敦,position held,泰国副总理
中泰命运共同体,office held by head of government,泰国副总理
赖清德,position held,巴拉圭总统
东花市,located in the administrative territorial entity,东城区
8月19日,instance of,中国医师节
恩施市,located in the administrative territorial entity,湖北省
武陵山区,located in the administrative territorial entity,湖北省
鄂西土家族苗族自治州,located in the administrative territorial entity,湖北省
恩施土家族苗族自治州,located,湖北省
青海,capital,西宁
西宁,located in the administrative territorial entity,青海
中国证监会,industry,资本市场
井冈山,located in the administrative territorial entity,江西
兰州大学,chairperson,马小洁
马小洁,educated at,兰州大学
吕梁,located in the administrative territorial entity,山西
昆明,located in the administrative territorial entity,山西
涿州,located in the administrative territorial entity,河北
灵山岛,located in the administrative territorial entity,青岛
陈树湘,occupation,英雄
杨根思,occupation,英雄
北京总队,part of,武警
龋齿,subclass of,牙周病
刚果(金),capital,金沙萨
金沙萨,country,刚果(金)
戈马,country,刚果(金)
中央美术学院,inception,2018年8月30日
马沙蒂莱,position held,南非副总统
策诺利,position held,南非副总统
2023中国算力大会,point in time,2023
应急管理部,field of work,农业农村
塔里木油田,located in the administrative territorial entity,新疆
白鹤滩水电站,located in the administrative territorial entity,西宁
三桥镇,located in the administrative territorial entity,道真<unk>佬族苗族自治县
比尔及梅琳达·盖茨基金会,founded by,比尔·盖茨
比尔·盖茨,member of,比尔及梅琳达·盖茨基金会
中国,head of state,拉马福萨
中国—南非经贸联委会,country,中国
中国—南非企业贸易对接会,country,中国
金砖国家合作机制,country,南非
金砖国家合作机制,located in the administrative territorial entity,约翰内斯堡
金砖国家合作机制,part of,金砖五国
金砖五国,headquarters location,约翰内斯堡
金砖战略伙伴关系,country,南非
金砖战略伙伴关系,located in the administrative territorial entity,约翰内斯堡
金砖战略伙伴关系,part of,金砖五国
金砖合作,country,南非
金砖合作,located in the administrative territorial entity,约翰内斯堡
金砖合作,part of,金砖五国
南非国家行政学院,country,南非
南非人文科学研究理事会,country,南非
印度,diplomatic relation,南非
南非,diplomatic relation,印度
阿卜杜拉希扬,position held,伊朗外长
澜湄大视听体验馆,located in the administrative territorial entity,昆明
全国纪检监察干部队伍教育,instance of,主题教育
全国纪检监察干部队伍教育,instance,主题教育
中国国际展览中心,located in the administrative territorial entity,北京
邬沧萍同志,member of political party,中国共产党
邬沧萍同志,educated at,中国人民大学
邬沧萍同志,educated at,岭南大学
邬沧萍同志,employer,辅仁大学
邬沧萍同志,member of political party,中国民主同盟
中国民主同盟,founded by,中国共产党
沈滨义,member of political party,中国共产党
阎明复同志,date of death,2023年7月3日
阎明复同志,member of political party,中国共产党
阎明复,date of death,2023年7月3日
阎明复,member of political party,中国共产党
魏礼江,date of death,2023年5月25日
魏礼江,date of birth,1946年11月
魏礼江,member of political party,中国共产党
费志融同志,date of death,2023年6月22日
费志融同志,member of political party,中国共产党
金砖国家领导人第十五次会晤,participant,科坦·布哈纳
金砖国家领导人第十五次会晤,location 科坦·布哈纳,约翰内斯堡
金砖国家领导人第十五次会晤,location 科坦·布哈纳,participant
吴中区,located in the administrative territorial entity,苏州市
临沂市,located in the administrative territorial entity,山东省
兰陵县,located in the administrative territorial entity,临沂市
渝北区,located in the administrative territorial entity,重庆
罗珊珊,employer,商务部
服务外包,subclass of,服务业
瑞金市,located in the administrative territorial entity,江西省
瑞金机场,place served by transport hub,瑞金市
海珠区,located in the administrative territorial entity,广州市
防城港,located in the administrative territorial entity,广西
黄河,located in the administrative territorial entity,甘肃
孟母三迁,genre,中华优秀传统文化
岳母刺字,genre,中华优秀传统文化
杨家儿孙,genre,中华优秀传统文化
同德县,located in the administrative territorial entity,海南藏族自治州
加梯惠民工程,located in the administrative territorial entity,上海市
广州法院,located in the administrative territorial entity,广州市
周口市,located in the administrative territorial entity,河南省
鹿邑县,located in the administrative territorial entity,周口市
贾滩镇,located in the administrative territorial entity,鹿邑县
"读万卷书,行万里路",instance of,研学实践
济宁市,located in the administrative territorial entity,曲阜市
曲阜市,located in the administrative territorial entity,济宁市
尼山圣境景区,located in the administrative territorial entity,曲阜市
研学旅行,subclass of,旅游
大足区,located in the administrative territorial entity,重庆市
国家文物局,applies to jurisdiction,重庆市
重庆市人民政府,located in the administrative territorial entity,重庆市
阿鲁科尔沁旗,located in the administrative territorial entity,内蒙古自治区
HICOOL 2023全球创业者峰会,point in time,2023年
天津景,located in the administrative territorial entity,天津
槐荫区,located in the administrative territorial entity,济南市
汤阴县,located in the administrative territorial entity,安阳市
五陵镇,located in the administrative territorial entity,汤阴县
义安区,located in the administrative territorial entity,铜陵市
五松镇,located in the administrative territorial entity,义安区
天津市中药传承创新发展专家委员会,located in the administrative territorial entity,天津
平原区,located in the administrative territorial entity,北京市
祁连山,located in the administrative territorial entity,青海
祁连山,located in the administrative territorial entity,青海省
顺德,located in the administrative territorial entity,佛山
公明水库,located in the administrative territorial entity,深圳
格尔木市,located in the administrative territorial entity,海西蒙古族藏族自治州
六大森工集团,part of,国家林业和草原局
海辰储能,headquarters location,绿水青山
滨江区,located in the administrative territorial entity,杭州
亚运数智管理中心,located in the administrative territorial entity,滨江区
杭州奥体中心体育场,located in the administrative territorial entity,滨江区
常昊,sport,围棋
聂卫平,sport,围棋
非奥,sport,围棋
2023年国际冰联女子冰球世锦赛,sports season of league or competition,国际冰联女子冰球世锦赛
深圳大运中心体育馆,located in the administrative territorial entity,广东
国际冰联女子冰球世锦赛,number of participants,7
2022年甲级B组,sports season of league or competition,国际冰联女子冰球世锦赛
陈静乐,sport,水翼帆板
李婉,sport,水翼帆板
黄齐滨,sport,水翼帆板
陈晨曦,member of sports team,西班牙女足
陶相安,member of sports team,西班牙女足
厄普斯,member of sports team,西班牙女足
波士顿,country,美国
UFC,country,美国
UFC,headquarters location,波士顿
张伟丽,country of citizenship,美国
莱莫斯,country of citizenship,巴西
2023年布达佩斯田径世锦赛,point in time,2023年
东京奥运会,participant,帕尔米萨诺
东京奥运会,participant,蒙塔格
东京奥运会,participant,阿莱格纳·冈萨雷斯
帕尔米萨诺,country of citizenship,秘鲁
蒙塔格,country of citizenship,澳大利亚
阿莱格纳·冈萨雷斯,country of citizenship,墨西哥
斯里兰卡,diplomatic relation,尼泊尔
斯里兰卡,diplomatic relation,印度尼西亚
尼泊尔,diplomatic relation,斯里兰卡
尼泊尔,diplomatic relation,印度尼西亚
印度尼西亚,diplomatic relation,斯里兰卡
印度尼西亚,diplomatic relation,尼泊尔
联合国宪章,legislated by,联合国大会
霍尼亚拉,country,所罗门群岛
霍尼亚拉港,country,所罗门群岛
梅兰加,country of citizenship,所罗门群岛
巴西,office held by head of government,巴西总统
巴西总统,country,巴西
卢拉,position held,巴西总统
巴西中央银行货币政策委员会,country,巴西
拉乔利纳,position held,马达加斯加总统
图利亚拉省,located in the administrative territorial entity,马达加斯加
曼戈基大桥,country,马达加斯加
伊斯坦布尔机场,country,土耳其
资源税,instance of,税种
耕地占用税,instance of,税种
城镇土地使用税,instance of,税种
消费税,instance of,税种
养老服务,subclass of,养老保险
住房和城乡建设部,subsidiary,国家发展改革委
国家发展改革委,subsidiary,住房和城乡建设部
职业资格,different from,职业技能等级
唐建,occupation,快递员
猫儿山国家级自然保护区管理处,located in the administrative territorial entity,桂林市
桂林大旱,located in the administrative territorial entity,桂林市
柳蒿芽,instance of,野菜
婆婆丁,instance of,野菜
木耳,instance of,野菜
蘑菇,instance of,野菜
都柿,instance of,野菜
雅格达,instance of,野菜
托莫果,instance of,野菜
水葡萄,instance of,野菜
蔡奇,position held,国家主席
王毅,position held,国家主席
拉马福萨,country of citizenship,南非共和国
南非共和国,head of state,习近平
曼德拉,country of citizenship,南非共和国
南非,head of,习近平
石油,subclass of,能源
煤,subclass of,能源
褐煤,subclass of,能源
天然气,subclass of,能源
十四届全国人大常委会第十次委员长会议,part of,十四届全国人大常委会第五次会议
十四届全国人大常委会第十次委员长会议,instance of,委员长会议
平湖乡,located in the administrative territorial entity,罗田县
科坦·布哈纳,country of citizenship,南非
南非,member of,金砖合作
苏克拉尔,country of citizenship,南非
南非,member of,金砖国家工商理事会
金砖国家工商理事会,country,南非
金砖国家工商理事会,chairperson,布西·玛布扎
布西·玛布扎,country of citizenship,南非
布西·玛布扎,member of,金砖国家工商理事会
金砖国家领导人第十五次会晤,participant,布西·玛布扎
南非,diplomatic relation,赞比亚
赞比亚,diplomatic relation,南非
赞比亚,diplomatic relation,津巴布韦
津巴布韦,diplomatic relation,南非
津巴布韦,diplomatic relation,赞比亚
鲁斯塔姆·埃莫马利,position held,塔吉克斯坦议会上院议长
拉赫蒙,position held,塔吉克斯坦议会上院议长
人口与计划生育法,instance of,法律
海洋观测预报管理条例,instance of,法律
发票管理办法,instance of,法律
中国侨联,headquarters location,北京
张北县,located in the administrative territorial entity,张家口市
中国,significant event,改革开放
自贸试验区,country,中国
临港新片区,country,中国
临港新片区,part of,自贸试验区
高质量发展,country,中国
涞水县,located in the administrative territorial entity,保定市
九龙镇,located in the administrative territorial entity,涞水县
城市绿化,subclass of,绿化
发展改革部门,subsidiary,国家发展改革委
北开普省,located in the administrative territorial entity,南非
德阿镇,country,南非
德阿镇,located in the administrative territorial entity,北开普省
谭哲理,country of citizenship,南非
南非广播公司,country,南非
独立报,country,南非
金砖电视台,country,南非
