head,relation,tail
柬埔寨,office held by head of government,国务院总理
农业农村部,subsidiary,乡村产业发展司
乡村产业发展司,part of,农业农村部
东站,located in the administrative territorial entity,杭州
吉木萨尔,located in the administrative territorial entity,新疆
大庆古龙,located in the administrative territorial entity,新疆
胜利济阳,located in the administrative territorial entity,新疆
于都县,located in the administrative territorial entity,赣州市
玉龙,located in the administrative territorial entity,云南
雪山,located in the administrative territorial entity,云南
陈斌华,position held,国务院台办发言人
常沙娜,occupation,美术家
中国海油,item operated,渤海油田
伏龙大桥,located in the administrative territorial entity,临海市
平顶山,located in the administrative territorial entity,河南
东爪哇省,capital,雅加达
茉莉芬市,located in the administrative territorial entity,东爪哇省
雅加达,located in the administrative territorial entity,东爪哇省
习近平主席提出的共建“一带一路”倡议,part of,共建“一带一路”倡议
共建“一带一路”倡议,different from,习近平主席提出的共建“一带一路”倡议
纳罗克郡,country,肯尼亚
马赛马拉国家公园,country,肯尼亚
欧拉好猫,country,泰国
欧拉好猫,headquarters location,罗勇
罗勇,country,泰国
阿卜杜加尼·马马达齐莫夫,educated at,塔吉克斯坦国家科学院
阿卜杜加尼·马达齐莫夫,educated at,塔吉克斯坦国家科学院
朝天区,located in the administrative territorial entity,广元市
羊木镇,located in the administrative territorial entity,朝天区
2024年春运,point in time,2024年
国务院台办发言人,country,中国
台湾问题,country,中国
台湾,territory claimed by,中国
一个中国原则,country,中国
赖清德,member of political party,中国国民党
萧美琴,member of political party,中国国民党
王宇,educated at,上海交通大学
北京大学,member of,双一流
清华大学,member of,双一流
北京理工大学,founded by,中国共产党
大学,field of work,高等教育
一流大学,subclass of,大学
一流大学,subclass,大学
吴飞,employer,浙江大学
刘伟,employer,北京邮电大学
本源悟空,instance of,量子科技
本源悟空,instance of,量子计算机
量子,subclass of,量子科技
量子,subclass of,量子计算机
雪龙2,part of,中国第四十次南极考察队
海致星图科技有限公司,headquarters location,北京
AtlasGraph,developer,海致星图科技有限公司
AtlasGraph,instance of,图数据库
永泰小区,located in the administrative territorial entity,寿光市
福清核电5、6号机组,instance of,核电站
核反应堆,part of,核电站
列奥纳多·达·芬奇,notable work,蒙娜丽莎
列奥纳多·达·芬奇,notable work,最后的晚餐
蒙娜丽莎,creator,列奥纳多·达·芬奇
最后的晚餐,creator,列奥纳多·达·芬奇
维托里奥·赫斯勒,occupation,哲学家
维托里奥·赫斯勒,educated at,北京大学
苏菲的世界,author,乔斯坦·贾德
乔斯坦·贾德,notable work,苏菲的世界
巴黎国际大学城,located in the administrative territorial entity,拉丁区
安德烈·奥拿拉,country of citizenship,法国
奥拿拉,country of citizenship,法国
埃米尔·德奇·德拉默尔特,country of citizenship,法国
拉丁区,country,法国
国民议会,country,法国
孝德镇,located in the administrative territorial entity,绵竹市
杨柳青年画,located in the administrative territorial entity,天津
新征程党,political ideology,新时代中国特色社会主义思想
新征程党,political ideology,新时代
中央政法工作会议,participant,习近平总书记
中央政法工作会议,participant,总书记
王世廷,position held,中国驻瑞士大使
工业和信息化部,office held by head of the organization,科技司司长
国家体育总局,sport,竞技体育
短道速滑,sport,竞技体育
自由式滑雪,part of,竞技体育
单板滑雪,part of,竞技体育
射击,part of,竞技体育
跆拳道,part of,竞技体育
空手道,part of,竞技体育
跳水,part of,竞技体育
花样游泳,part of,竞技体育
体操,part of,竞技体育
蹦床,part of,竞技体育
艺术体操,part of,竞技体育
乒乓球,part of,竞技体育
羽毛球,part of,竞技体育
跳伞,part of,竞技体育
滑翔,part of,竞技体育
围棋,part of,竞技体育
渤海油田,located in the administrative territorial entity,山东
农民工,subclass of,劳动者
戴诗友,employer,国家税务总局
幸福驿站,located in the administrative territorial entity,新疆
2024年全国审计工作会议,point in time,2024年
山城,country,瑞士
世界经济论坛2024年年会,country,瑞士
世界经济论坛2024年年会,location,达沃斯
世界经济论坛2024年年会,point in time,2024年
习近平主席,significant person,习近平同志
习近平同志,significant person,习近平主席
习近平主席,position held,埃及总统
柬埔寨,capital,暹粒
洪玛尼,member of political party,柬埔寨人民党
柬埔寨旅游部,country,柬埔寨
埃及,office held by head of government,埃及外长
台湾地区领导人选举,part of,两岸关系
台湾局势,part of,两岸关系
台湾地区选举,part of,两岸关系
开罗宣言,signatory,王毅
外交部发言人,located in the administrative territorial entity,北京
一个中国原则,part of,国际关系基本准则
中美三个联合公报,part of,国际关系基本准则
芬纳,position held,总统国家安全事务首席副助理
雁栖镇,located in the administrative territorial entity,怀柔区
箭扣长城,located in the administrative territorial entity,怀柔区
古田县,located in the administrative territorial entity,宁德
广西高速公路,located in the administrative territorial entity,广西壮族自治区
田湾核电机组,located in the administrative territorial entity,江苏
马庙镇,located in the administrative territorial entity,怀宁县
养老机构,use,养老服务
养老机构,use,养老机构
三星堆遗址,made from material,青铜
曹雪盟,country of citizenship,中华人民共和国
五大道,located in the administrative territorial entity,天津
河南蒙古族自治县,located in the administrative territorial entity,青海省
赛尔龙乡,located in the administrative territorial entity,河南蒙古族自治县
雪多牦牛,subclass of,牦牛
柴岗乡,located in the administrative territorial entity,扶沟县
城郊乡,located in the administrative territorial entity,扶沟县
铁凝,member of,中国文联
义成镇,located in the administrative territorial entity,樟树市
宿州市,located in the administrative territorial entity,安徽
<unk>山县,located in the administrative territorial entity,宿州市
官庄坝镇,located in the administrative territorial entity,<unk>山县
长三角,located in the administrative territorial entity,上海市
广东省人民政府,applies to jurisdiction,广东省
社会主义民主,subclass of,民主
社会主义民主,sub,民主
中国共产党,instance of,国家
文明多元并存,subclass of,文明
科学世界观方法论在新时代的丰富发展,publisher,宁夏人民出版社
东府嘉和小区,located in the administrative territorial entity,城东区
洛桑国际管理发展学院,country,瑞士
李家超,position held,行政长官
归仁镇,located in the administrative territorial entity,泗洪县
新泰市,located in the administrative territorial entity,泰安市
泰山区,located in the administrative territorial entity,泰安市
沙头角街道,located in the administrative territorial entity,盐田区
陈肖杉,educated at,山东大学
山西省文物保护基金,located in the administrative territorial entity,山西省
春节,instance of,中国传统节日
雅迪电动车,significant event,春节
中国共产党,office held by head of the organization,国家
腓特烈十世,country of citizenship,丹麦
玛格丽特二世,country of citizenship,丹麦
帕姆兰,position held,瑞士联邦主席
2024年全国邮政管理工作会议,point in time,2024年
2024年全国邮政管理工作会议,point in time,2023年
池州站,connecting line,池黄高铁
东站,connecting line,池黄高铁
东站,adjacent station,池州站
北京,executive body,国务院办公厅
昭苏县,located in the administrative territorial entity,新疆
浪潮集团,headquarters location,山东
万华化学集团,headquarters location,山东
天舟七号货运飞船,start point,文昌航天发射场
长征七号遥八运载火箭,start point,文昌航天发射场
哈密市,located in the administrative territorial entity,昌吉回族自治州
邢台市社会保障服务中心,located in the administrative territorial entity,邢台市
人力资源和社会保障部,subsidiary,社会保障部
新华社开罗1月14日电 2024年1月14日,point in time,2024年1月14日
国际人权法,instance of,国际法
盖特,member of political party,阿盟
以色列,member of,阿拉伯国家联盟
新型国际关系,part of,人类命运共同体
尤卡坦半岛,located in the administrative territorial entity,墨
季莫费耶夫,position held,俄罗斯国际事务委员会总干事
第七届萨尔瓦多中国贸易展览会,located in the administrative territorial entity,圣萨尔瓦多
瑙鲁政府,country,中华人民共和国
中华人民共和国,located on terrain feature,中国
中国,different from,中华人民共和国
瑙鲁政府宣布同台湾“断交”、愿同中国复交答记者问,author,外交部发言人
长汀县,located in the administrative territorial entity,龙岩市
费县,located in the administrative territorial entity,临沂市
高官庄镇,located in the administrative territorial entity,涿州市
张英坡,located in the administrative territorial entity,高官庄镇
永丰县,located in the administrative territorial entity,吉安市
政务移动互联网应用程序,use,政务
政务公众账号,use,政务
杨 羽文,position held,国家森林城市
第十四届全国冬季运动会,location,美林谷滑雪场
美林谷滑雪场,significant event,第十四届全国冬季运动会
盐边县,located in the administrative territorial entity,攀枝花市
红宝苗族彝族乡,located in the administrative territorial entity,盐边县
国胜乡,located in the administrative territorial entity,盐边县
英州镇,located in the administrative territorial entity,陵水黎族自治县
2024年总台春晚,broadcast by,中央广播电视总台
昆明南站,located in the administrative territorial entity,昆明市
南宁海关,headquarters location,南宁
华中农业大学,located in the administrative territorial entity,北京
西北农林科技大学,located in the administrative territorial entity,北京
创新人才,subclass of,人才
创新人才,sub,人才
发展数字经济,subclass of,数字经济
浙江,capital,杭州湾
杭州湾,located in the administrative territorial entity,浙江
天津大学浙江研究院(绍兴),located in the administrative territorial entity,浙江
南京农业大学,located in the administrative territorial entity,南京市
子洲县,located in the administrative territorial entity,榆林市
苗家坪镇,located in the administrative territorial entity,子洲县
随州市,located in the administrative territorial entity,湖北省
咸宁,located in the administrative territorial entity,湖北省
随州,located in the administrative territorial entity,湖北省
雨朵镇,located in the administrative territorial entity,黔西市
九龙县,located in the administrative territorial entity,甘孜藏族自治州
科城智充·龙马超充站,inception,2024年1月2日
科城智充·龙马超充站,located in the administrative territorial entity,科学城
庙沟镇,located in the administrative territorial entity,镇安县
双江镇,located in the administrative territorial entity,潼南区
孝义市,located in the administrative territorial entity,吕梁市
中国科学院微观磁共振重点实验室,part of,中国科学技术大学
杜江峰,educated at,中国科学技术大学
王亚,educated at,中国科学技术大学
香港文化中心,located in the administrative territorial entity,香港
国家卫生健康委,subsidiary,新闻发言人、宣传司副司长
米锋,employer,国家卫生健康委
米锋,position held,新闻发言人、宣传司副司长
王大燕,employer,中国疾控中心病毒病所国家流感中心主任
国家中医药局,subsidiary,医政司
高新区,located in the administrative territorial entity,石家庄市
宋营镇,located in the administrative territorial entity,高新区
张龙龙,occupation,农民工
洞桥镇,located in the administrative territorial entity,海曙区
党中央,chairperson,习近平
京杭大运河,mouth of the watercourse,黄淮海
生态环境部,subsidiary,工业和信息化部
短链氯化石蜡,different from,短链氯化石蜡
西北地区,country,中国
华北南部,country,中国
黄淮,country,中国
江汉,country,中国
江淮,country,中国
江南,country,中国
陕西,located in the administrative territorial entity,中国
山西,located in the administrative territorial entity,中国
河南,located in the administrative territorial entity,中国
湖北,located in the administrative territorial entity,中国
贵州,located in the administrative territorial entity,中国
沅江,located in the administrative territorial entity,贵州省
牛栏江,located in the administrative territorial entity,贵州省
柳江,located in the administrative territorial entity,贵州省
南盘江,located in the administrative territorial entity,贵州省
北盘江,located in the administrative territorial entity,贵州省
红水河,located in the administrative territorial entity,贵州省
<unk>江,located in the administrative territorial entity,贵州省
成都大运会,participant,杜美余
杜美余,educated at,同济大学
100米,sport,田径
樊城区,located in the administrative territorial entity,襄阳市
2023年澳大利亚网球公开赛,participant,张之臻
2023年澳大利亚网球公开赛,participant,科里亚
2023年澳大利亚网球公开赛,participant,谢尔顿
2023年澳大利亚网球公开赛,participant,恩贝尔
2024年世界乒乓球职业大联盟,point in time,2024年
林诗栋,sport,乒乓球
蒯曼,sport,乒乓球
长崎美柚,sport,乒乓球
张本美,sport,乒乓球
早田希娜,sport,乒乓球
袁励岑,sport,乒乓球
阿勒泰市,located in the administrative territorial entity,新疆维吾尔自治区
福海县,located in the administrative territorial entity,阿勒泰市
中国特色金融发展之路,subclass of,金融
中国船舶集团有限公司,industry,造船
瑞士,capital,达沃斯
达沃斯国际会议中心,country,瑞士
达沃斯国际会议中心,located in the administrative territorial entity,达沃斯
阿姆赫德,position held,阿姆赫德主席
施瓦布,position held,阿姆赫德主席
习近平主席,position held,阿姆赫德主席
中欧关系,country,瑞士
中欧关系,location,达沃斯
中欧关系,location,冯
沃尔玛,member of,世界经济论坛
摩根大通,member of,世界经济论坛
英特尔,member of,世界经济论坛
巴斯夫,member of,世界经济论坛
大众,member of,世界经济论坛
西门子,member of,世界经济论坛
拉丹,country of citizenship,伊朗
科巴希泽,member of political party,格鲁吉亚梦想—民主格鲁吉亚
萨迪娅·扎希迪,occupation,经济学家
苏州,capital,嘉兴
嘉兴,located in the administrative territorial entity,苏州
大连港,located in the administrative territorial entity,辽宁省
营口港,located in the administrative territorial entity,辽宁省
锦州港,located in the administrative territorial entity,辽宁省
凤阳县,located in the administrative territorial entity,滁州市
浒湾镇,located in the administrative territorial entity,金溪县
水利部,chairperson,田学斌
修武县,located in the administrative territorial entity,焦作市
余粮乡,located in the administrative territorial entity,光山县
甄家湾村,located in the administrative territorial entity,延川县
郅 延文,employer,工业和信息化部
李右溪,field of work,甲骨文
李莹,field of work,甲骨文
