head,relation,tail
新华书店,owned by,人民出版社
2023中华文化国际传播论坛,point in time,2023
中华文化学院,chairperson,郝明金
郝明金,educated at,中华文化学院
让·克雷蒂安,country of citizenship,加拿大
王巍,member of,中国社会科学院
乌鲁木齐国际陆港区,located in the administrative territorial entity,乌鲁木齐市
多式联运中心,located in the administrative territorial entity,乌鲁木齐市
科布多省,located in the administrative territorial entity,俄罗斯
查干诺尔口岸,country,俄罗斯
巴尔瑙尔市,country,俄罗斯
新西伯利亚,country,俄罗斯
亚洲公路网3号线,country,俄罗斯
杭州亚运会,location,钱塘江
杭州亚运会,location,杭州奥体中心体育场
北京亚运会,location,钱塘江
广州亚运会,location,钱塘江
奥体中心体育场,located in the administrative territorial entity,杭州
杭州站,located in the administrative territorial entity,杭州
塔怀旸,occupation,统筹
毕东海,member of sports team,中国体育代表团
李隼,member of sports team,中国体育代表团
东方日升新能源,industry,新能源
伏曦,industry,新能源
第19届亚运会,location,杭州
杭州,significant event,第19届亚运会
万千美丽乡村,located in the administrative territorial entity,浙江省
巴沙尔和夫人阿斯玛,country of citizenship,叙利亚
夏纳纳,country of citizenship,东帝汶
韩德洙,country of citizenship,韩国
佐哈里和夫人诺莱妮,country of citizenship,韩国
辛格,spouse,维尼塔
维尼塔,spouse,辛格
费萨尔,country of citizenship,约旦
柬埔寨,head of state,西哈莫尼
东帝汶,head of government,夏纳纳
中国和东帝汶关系,country,东帝汶
第十九届亚洲运动会,location,西子湖
第十九届亚洲运动会,named after,亚运会圣火
亚运会圣火,located in or next to body of water,西子湖
巴沙尔,country of citizenship,叙利亚
巴沙尔,spouse,阿斯玛
阿斯玛,spouse,巴沙尔
东帝汶民主共和国,head of state,习近平
凯·拉拉·夏纳纳·古斯芒,country of citizenship,东帝汶民主共和国
中东关系,participant,东帝汶民主共和国
中东关系,participant,凯·拉拉·夏纳纳·古斯芒
中东关系,participant,中华人民共和国主席
中东关系,participant,习近平
中东关系,participant,夏纳纳总理
中东关系,participant,凯·拉拉拉·夏纳纳·古斯芒
杭州第十九届亚洲运动会开幕式,participant,习近平
尹力,member of political party,中国共产党
瓦赫比,member of political party,现代党
独立党,chairperson,瓦赫比
巴拉卡,member of political party,独立党
阿布迪,member of political party,独立党
中摩关系,country,摩洛哥
摩救灾重建,country,摩洛哥
普连科维奇,country of citizenship,克罗地亚
扬德罗科维奇,country of citizenship,克罗地亚
雷伊奈尔,country of citizenship,克罗地亚
意大利,head of government,塔亚尼
塔亚尼,country of citizenship,意大利
中意关系,country,意大利
中意关系,participant,塔亚尼
巴西,head of state,卢拉
巴西,head of state,阿尔克明
巴西,head of state,帕谢科
巴西,member of,二十国集团
阿尔克明,country of citizenship,巴西
帕谢科,country of citizenship,巴西
霍夫曼,country of citizenship,巴西
钱塘,located in the administrative territorial entity,浙江
亚奥理事会,interested in,亚运会
第十九届亚洲运动会,location,杭州
第十九届亚洲运动会,participant,覃海洋
第十九届亚洲运动会,participant,杨力维
杭州第十九届亚洲运动会,anthem,中华人民共和国国歌
李心萍,member of political party,中国共产党
中国国家铁路集团有限公司,director / manager,沈亦伶
杭州第十九届亚洲运动会,participant,习近平
杭州第十九届亚洲运动会,participant,习近平同志
杭州亚运会,participant,习近平同志
王卫明,employer,工业和信息化部
薛敏,employer,上海联影医疗技术集团有限公司
茅山,located in the administrative territorial entity,江苏
孙培原,sport,太极拳
童心,sport,太极拳
亭子镇,located in the administrative territorial entity,苍溪县
黄陂镇,located in the administrative territorial entity,宁都县
山丹县,located in the administrative territorial entity,张掖市
东乐镇,located in the administrative territorial entity,山丹县
景泰县,located in the administrative territorial entity,白银市
沧州,located in the administrative territorial entity,河北省
黄骅港,located in the administrative territorial entity,沧州
迪拜大学,country,阿联酋
保卫共和联盟,chairperson,阿克莱索·阿朝力
阿克莱索·阿朝力,member of political party,中国共产党
阿克莱索·阿朝力,member of political party,保卫共和联盟
让—克洛德·特里谢,employer,欧洲中央银行
中赞友谊农场,country,赞比亚
习近平主席,employer,亚洲基础设施投资银行
共建“一带一路”,participant,德索萨
共建“一带一路”,participant,亚洲基础设施投资银行
葡萄牙,member of,亚洲基础设施投资银行
亚洲基础设施投资银行,founded by,习近平主席
<unk>县,located in the administrative territorial entity,通州区
于漪,award received,人民教育家
于漪,award received,全国优秀教师代表
国家助学贷款,subclass of,助学贷款
新疆非物质文化遗产,located in the administrative territorial entity,新疆
"让优质医疗资源沉下去,提升基层医疗服务能力",subclass of,医疗卫生服务
德宏傣族景颇族自治州,located in the administrative territorial entity,云南省
芒市,located in the administrative territorial entity,德宏傣族景颇族自治州
山区,located in the administrative territorial entity,云南省
现代科技馆,field of work,科普
山西大学,named after,山西
太原理工大学,located in the administrative territorial entity,山西
山西省,shares border with,江苏
山西省,shares border with,重庆
江苏,shares border with,山西
重庆,shares border with,山西
中国农民丰收节晚会,original broadcaster,中央广播电视总台
中国农民丰收节晚会,original broadcaster,央视综合频道
中国农民丰收节晚会,original broadcaster,农业农村频道
韩东成,educated at,中国科学技术大学
苏州工业园区,located in the administrative territorial entity,苏州市
华龙一号,manufacturer,中国核电工程有限公司
中国核电工程有限公司,member of,中核集团
中核集团,subsidiary,中国核电工程有限公司
杭州亚运会,participant,邹佳琪
杭州亚运会,participant,邱秀萍
黄雨婷,member of sports team,中国体育代表团
韩佳予,member of sports team,中国体育代表团
王芝琳,member of sports team,中国体育代表团
张雨霏,member of sports team,中国体育代表团
覃海洋,member of sports team,中国体育代表团
张雨霏,country of citizenship,中国
汪顺,country of citizenship,中国
李冰洁,country of citizenship,中国
覃海洋,country of citizenship,中国
东京奥运会,participant,张雨霏
东京奥运会,participant,汪顺
东京奥运会,participant,李冰洁
东京奥运会,participant,王浩
王浩,country of citizenship,中国
本期统筹,author,塔怀旸
温州体育中心,located in the administrative territorial entity,杭州
杭州滨江体育馆,located in the administrative territorial entity,杭州
京杭大运河,located in the administrative territorial entity,杭州
孙培原,member of sports team,中国体育代表团
黄继光,military rank,特级英雄
公安部,subsidiary,铁路公安局
铁路公安局,part of,公安部
石门镇,located in the administrative territorial entity,江津区
江津区纪委监委,applies to jurisdiction,重庆
章镇,located in the administrative territorial entity,上虞区
广发银行,instance of,金融央企
中华民族的历史,facet of,中华文明
中央党校,subsidiary,国家行政学院
中国共产党,chair,总书记
杨共乐,notable work,中华文明
新城区,located in the,西安市
京山市,located in the administrative territorial entity,湖北
贺州,located in the administrative territorial entity,广西壮族自治区
贺州市,located in the administrative territorial entity,广西
阿克塞哈萨克族自治县,located in the administrative territorial entity,甘肃省
大漠戈壁,located in the administrative territorial entity,甘肃省
阿克塞汇东新能源光热+光伏试点项目,located in the administrative territorial entity,阿克塞哈萨克族自治县
利比亚,capital,班加西
班加西,country,利比亚
班加西,located in the administrative territorial entity,利东部
利东部,located in the administrative territorial entity,利比亚
利东部,capital,班加西
利比亚红新月会,country,利比亚
利比亚红新月会,headquarters location,班加西
普拉多博物馆,located in the administrative territorial entity,马德里
巴塞罗那,twinned administrative body,马德里
聂海胜,occupation,航天员
张晓光,occupation,航天员
科技部,part of,财政部
谢涛,educated at,浙江大学
赵骞,educated at,浙江大学
宁夏,shares border with,新疆
新疆,shares border with,宁夏
新疆,shares border with,内蒙古
塔克拉玛干,located in the administrative territorial entity,新疆
阿拉善,located in the administrative territorial entity,内蒙古
灵武市,located in the administrative territorial entity,宁夏
毛乌素沙地,located in the administrative territorial entity,宁夏
江苏,located in or next to body of water,长江
如皋,located in the administrative territorial entity,江苏
大渡河,located in the administrative territorial entity,四川
岷江,located in the administrative territorial entity,四川
宜宾,located in or next to body of water,岷江
宜宾,located in or next to body of water,长江
中国农业银行,instance of,农业银行
交通运输部,chairperson,习近平
大运河,instance of,运河
大运河,located in the administrative territorial entity,浙江
浙江,located in or next to body of water,大运河
叙利亚,head of state,巴沙尔
叙利亚,office held by head of state,总统
总统,country,叙利亚
塞西,member of,金砖国家合作机制
金砖国家合作机制,participant,阿卜杜拉齐格
塞西,member of political party,祖国未来党
复兴门,located in the administrative territorial entity,北京市
共建中马命运共同体,country,中马
共建“一带一路”,country,中马
全国政协办公厅,country,中华人民共和国
中共中央统战部,country,中华人民共和国
国务院侨办,country,中华人民共和国
国务院港澳办,country,中华人民共和国
国务院台办,country,中华人民共和国
中国侨联,country,中华人民共和国
中华人民共和国,head of state,习近平同志
中共中央政治局常委,country,中华人民共和国
王沪宁,country of citizenship,中华人民共和国
王沪宁,member of,中共中央政治局常委
习近平新时代中国特色社会主义思想,creator,王沪宁
金砖国家领导人第十五次会晤,participant,沙特
金砖国家领导人第十五次会晤,participant,埃及
金砖国家领导人第十五次会晤,participant,阿联酋
金砖国家领导人第十五次会晤,participant,阿根廷
金砖国家领导人第十五次会晤,participant,伊朗
金砖国家领导人第十五次会晤,participant,埃塞俄比亚
沙特,member of,金砖国家
沙特,part of,新兴市场国家
埃及,member of,金砖国家
埃及,part of,新兴市场国家
阿联酋,member of,金砖国家
阿联酋,part of,新兴市场国家
阿根廷,member of,金砖国家
阿根廷,part of,新兴市场国家
伊朗,member of,金砖国家
伊朗,part of,新兴市场国家
埃塞俄比亚,member of,金砖国家
埃塞俄比亚,part of,新兴市场国家
纳米比亚,founded by,中国共产党
桑克瓦萨·穆比塔,country of citizenship,纳米比亚
脱贫攻坚战,country,纳米比亚
中国共产党,country,纳米比亚
何卫东,award received,航天员授称颁奖大会
东布罗夫斯基斯,position held,欧盟委员会执行副主席
中国国务院新闻办公室,subsidiary,新华社
蒙国,capital,乌兰巴托
乌兰巴托,located in the administrative territorial entity,蒙国
蒙外交部邻国局,country,蒙国
蒙外交部邻国局,located in the administrative territorial entity,乌兰巴托
布木岑德,country of citizenship,蒙国
诺维萨德,country,塞尔维亚
斯梅代雷沃,country,塞尔维亚
东非,part of,非洲
罗马尼亚,capital,布加勒斯特
布加勒斯特,located in the administrative territorial entity,罗马尼亚
2023中国国际智能产业博览会,point in time,2023年
冯筱晴文,field of work,水利
习近平总书记,position held,中共中央总书记
少年儿童生态文明教育,facet of,生态文明
孔子,member of political party,中国共产党
孟子,member of political party,中国共产党
中国共产党,founded by,中国共产党
陈舜,member of political party,人民日报社
王一彪,member of political party,人民日报社
北京日报,owned by,人民日报社
解放日报,owned by,人民日报社
安徽日报,owned by,人民日报社
四川日报,owned by,人民日报社
陕西日报,owned by,人民日报社
坦头镇,located in the administrative territorial entity,台州市
复兴区,located in the administrative territorial entity,邯郸市
陶寺遗址,located in the administrative territorial entity,太原
二里头遗址,located in the administrative territorial entity,太原
良渚遗址,located in the administrative territorial entity,太原
石<unk>遗址,located in the administrative territorial entity,太原
襄汾县,located in the administrative territorial entity,太原
高县,located in the administrative territorial entity,宜宾市
来复镇,located in the administrative territorial entity,高县
天府,located in the administrative territorial entity,四川省
阳原县,located in the administrative territorial entity,石家庄
中国工商银行重庆市分行,headquarters location,重庆市
安徽省,executive body,安徽省人民政府
骆岗公园,located in the administrative territorial entity,合肥市
高浩楠,member of sports team,中国体育代表团
杭州亚运会,participant,高浩楠
杭州亚运会,sport,围棋
杭州亚运会,sport,国际象棋
杭州亚运会,sport,桥牌
杭州亚运会,sport,电子竞技
杭州亚运会,sport,武道
杭州亚运会,sport,柔术
杭州亚运会,sport,空手道
杭州亚运会,sport,板球
杭州亚运会,sport,藤球
杭州亚运会,sport,卡巴迪
杭州亚运会,sport,武术
杭州亚运会,sport,龙舟
杭州亚运会,sport,棒垒球
杭州亚运会,significant event,杭州亚运会
桐庐马术中心,located in the administrative territorial entity,杭州
杭州亚运会,participant,李越宏
杭州第十九届亚洲运动会,country,中国
杭州第十九届亚洲运动会,instance of,亚运会
1990年北京亚运会,country,中国
1990年北京亚运会,instance of,亚运会
2010年广州亚运会,country,中国
2010年广州亚运会,instance of,亚运会
巴赫,country of citizenship,中国
辛格,country of citizenship,中国
