head,relation,tail
鞍山市,located in the administrative territorial entity,辽宁省
千山区,located in the administrative territorial entity,鞍山市
千山区,located in the administrative territorial entity,辽宁省
黑客攻击破坏,subclass of,网络犯罪
阳信县,located in the administrative territorial entity,滨州市
铜梁,located in the administrative territorial entity,重庆市
邹海东,employer,国家疾控局
人力资源社会保障部,part of,财政部
财政部,subsidiary,人力资源社会保障部
肺炎支原体肺炎,subclass of,肺炎
细菌,subclass of,微生物
病毒,subclass of,微生物
黄河,located in the administrative territorial entity,甘肃省
沙特阿拉伯,member of,海湾阿拉伯国家合作委员会
沙特阿拉伯,diplomatic relation,科威特
沙特阿拉伯,diplomatic relation,阿曼
沙特阿拉伯,diplomatic relation,巴林
科威特,diplomatic relation,沙特阿拉伯
阿曼,diplomatic relation,沙特阿拉伯
巴林,diplomatic relation,沙特阿拉伯
所罗门群岛,lowest point,太平洋
所罗门群岛,member of,联合国
日本总务省,country,日本
日本,executive body,日本总务省
日本,central bank,日本央行
日本央行,country,日本
日本工会联合会,country,日本
温哥华,located in the administrative territorial entity,不列颠哥伦比亚省
西北地区,located in the administrative territorial entity,不列颠哥伦比亚省
里尔旧货市场,country,法国
里尔旧货市场,located in the administrative territorial entity,里尔
里尔,country,法国
塞巴斯蒂安·库尔吉,country of citizenship,法国
马尔默,country,瑞典
瑞典电视台,country,瑞典
斯滕库拉,country of citizenship,瑞典
国家行政学院,part of,中央党校
夏甸镇,located in the administrative territorial entity,招远市
郑国渠,located in the administrative territorial entity,成都
关中地区,located in the administrative territorial entity,成都
仰韶遗址,located in the administrative territorial entity,<unk>池县
良渚,located in the administrative territorial entity,浙江
陶寺,located in the administrative territorial entity,山西
石<unk>,located in the administrative territorial entity,山西
二里头,located in the administrative territorial entity,河南
走近最可爱的人,author,宋致新
大江,mouth of the watercourse,长江
滨江,mouth of the watercourse,长江
中国国际智能产业博览会,participant,习近平主席
苏加诺—哈达机场,place served by transport hub,雅加达
陆慷,position held,中国国务院总理
侯艳琪,position held,中国国务院总理
卢胡特,country of citizenship,印度尼西亚
中国国际发展知识中心,located in the administrative territorial entity,北京
北京,instance of,国家
全球发展报告2023,main subject,发展
全球发展报告2023,main,发展
文莱,diplomatic relation,中国
中国,diplomatic relation,文莱
共建“一带一路”倡议,country,文莱
苏丹哈桑纳尔,country of citizenship,文莱
卡利欧玛公司,country,意大利
中国,instance of,负责任大国
葡共,chairperson,雷蒙多
雷蒙多,member of political party,葡共
桑托斯,member of political party,葡共
席尔瓦,member of political party,葡共
伯纳德,member of political party,葡共
泰国正大集团,founded by,谢国民
谢国民,employer,泰国正大集团
波黑,capital,伊利扎
萨拉热窝有轨电车,country,波黑
萨拉热窝有轨电车,located in the administrative territorial entity,伊利扎
伊利扎,country,波黑
国家博物馆,country,波黑
陈静,award received,南丁格尔奖
邢少云,award received,南丁格尔奖
刘小娟,award received,南丁格尔奖
赵雪红,award received,南丁格尔奖
蒋艳,award received,南丁格尔奖
张颖惠,award received,南丁格尔奖
习近平,political ideology,社会主义核心价值观
社会主义核心价值观,discoverer or inventor,习近平
社会主义现代化国家,has quality,社会主义核心价值观
习近平同志,position held,国务委员
国家文物局,headquarters location,北京
盐城市,located in the administrative territorial entity,江苏省
郭兰峰,member of,国家发展改革委
龚全珍,award received,全国道德模范
安徽,part of,长三角
长三角,located in the administrative territorial entity,安徽
长三角,located in the,安徽
青山区,located in the administrative territorial entity,包头市
大雁塔街道,located in the administrative territorial entity,雁塔区
共建“一带一路”倡议,participant,总书记
中国音数协游戏工委,member of,国家新闻出版署
中国科学院,subsidiary,东北地理与农业生态研究所
东北地理与农业生态研究所,part of,中国科学院
郅 延文,field of work,新能源汽车
江苏省,shares border with,浙江省
浙江省,shares border with,江苏省
平谷区,located in the administrative territorial entity,北京市
梦幻阿尔山·北疆露营生活,location,大兴安岭
马达伊索·卡宗博,position held,马拉维共和国议会第一副议长
平山县,located in the administrative territorial entity,石家庄市
西柏坡镇,located in the administrative territorial entity,平山县
缅北,located in the administrative territorial entity,缅甸
G575老爷庙口岸,located in the administrative territorial entity,巴里坤县
G575老巴公路,located in the administrative territorial entity,巴里坤县
2023中国算力大会,point in time,2023年
中小企业,subclass of,实体经济
全国统一新电子税务局,instance of,电子税务局
2023中国产业转移发展对接活动,organizer,工业和信息化部
绿康生物科技,headquarters location,廊坊
长白山度假区,located in the administrative territorial entity,杭州
碧龙潭,located in the administrative territorial entity,庐山市
轨道交通,located in the administrative territorial entity,上海
乌兰牧场,located in the administrative territorial entity,内蒙古自治区
北京市文化和旅游局,located in the administrative territorial entity,北京
先河环保,headquarters location,河北
中国银联,subsidiary,中国银联卡
中国银联卡,owned by,中国银联
上海市,located in the administrative territorial entity,广东省
北京市,located in the administrative territorial entity,广东省
华中农业大学,located in the administrative territorial entity,武汉
水利部,located in the administrative territorial entity,北京
内蒙古自治区,capital,呼和浩特
广东省,shares border with,广西壮族自治区
广西壮族自治区,shares border with,广东省
2023年德国柏林国际消费电子展,part of,柏林国际消费电子展
柏林国际消费电子展,country,德国
格但斯克港,country,波兰
格但斯克港,located in the administrative territorial entity,格但斯克
什切青,country,波兰
希维诺乌伊希切,country,波兰
印尼,office held by head of government,印尼总统
埃及,part of,中东非洲
埃及医药展,country,埃及
埃及医药展,located in the administrative territorial entity,开罗
大英博物馆,country,英国
乔治·奥斯本,employer,大英博物馆
英国广播公司,country,英国
海赛姆·欧哈利,country of citizenship,沙特阿拉伯
吉檀迦利,author,泰戈尔
吉檀迦利,author,泰戈
亨利·马蒂斯,country of citizenship,法国
北方省,country,法国
省立马蒂斯美术馆,country,法国
省立马蒂斯美术馆,located in the administrative territorial entity,勒卡托—康布雷齐
勒卡托—康布雷齐,country,法国
秘鲁,diplomatic relation,危地马拉
秘鲁,diplomatic relation,墨西哥
危地马拉,diplomatic relation,秘鲁
危地马拉,diplomatic relation,墨西哥
墨西哥,diplomatic relation,秘鲁
墨西哥,diplomatic relation,危地马拉
安第斯山,country,秘鲁
安第斯山,country,危地马拉
甘孜藏族自治州,located in the administrative territorial entity,四川
雅江县,located in the administrative territorial entity,甘孜藏族自治州
扎拉托桑山,elevation above sea level,4600
水能,subclass of,清洁能源
太阳能,subclass of,清洁能源
风能,subclass of,清洁能源
北京,located in or next to body of water,南海
京雄高速,located in the administrative territorial entity,北京
南海,located in the administrative territorial entity,北京
青白江,mouth of the watercourse,南海
镇江,mouth of the watercourse,南海
大信家具,headquarters location,宁波
郑村镇,located in the administrative territorial entity,歙县
金融,part of,现代服务业
物流,part of,现代服务业
教育,part of,现代服务业
医疗保健,part of,现代服务业
电冰箱,subclass of,冰箱
马牧池乡,located in the administrative territorial entity,沂南县
婺源县,located in the administrative territorial entity,江西
汶上,located in the administrative territorial entity,济宁
乡野,located in the administrative territorial entity,广州
矿山安全生产,subclass of,安全生产
宋赛,position held,老挝总理
哈桑纳尔,position held,柬埔寨首相
洪玛奈,position held,柬埔寨首相
马科斯,position held,菲律宾总统
夏纳纳纳,position held,东帝汶总理
赵乐际,part of,中共中央政治局常委
桂林,located in the administrative territorial entity,广西
凤凰服务区,located in the administrative territorial entity,桂林
宣城,located in the administrative territorial entity,安徽
佐科总统,country of citizenship,印尼
印尼政府,country,印尼
东帝汶,head of government,夏纳纳总理
夏纳纳总理,country of citizenship,东帝汶
洪玛奈,country of citizenship,柬埔寨
印尼,head of government,佐科总统
习近平主席,position held,佐科总统
哈利姆高铁站,country,印度尼西亚
哈利姆高铁站,connecting line,雅万高铁
卡拉旺站,country,印度尼西亚
卡拉旺站,connecting line,雅万高铁
2023年中国国际服务贸易交易会,instance of,服贸会
2023年中国国际服务贸易交易会,instance of,服
磨憨站,country,老挝
埃帕德咨询公司,country,德国
格林纳达,head of government,安德尔
安德尔,country of citizenship,格林纳达
阮富仲,position held,越共中央总书记
中越关系,country,越南
艾曼·萨亚里,country of citizenship,沙特阿拉伯
埃塞俄比亚,diplomatic relation,厄立特里亚
厄立特里亚,diplomatic relation,埃塞俄比亚
敦煌文化,located in the administrative territorial entity,甘肃省
教育,part of,科学
习近平总书记,notable work,重要指示批示
重要指示批示,author,习近平总书记
龙源坝镇,located in the administrative territorial entity,全南县
中央和国家机关“四强”党支部,significant event,中央和国家机关“四强”党支部建设总论坛
中央和国家机关“四强”党支部,significant event,中央和国家机关“四强”党支部建设
中央和国家机关“四强”党支部,significant event,中央和国家机关“四强
中央和国家机关“四强,significant event,中央和国家机关“四强”党支部建设总论坛
中央和国家机关“四强,significant event,中央和国家机关“四强”党支部建设
国务院国有资产监督管理委员会,part of,国务院
丁赤飚,position held,中国科学院副院长
张姿,position held,中国科学院副院长
李利,position held,中国科学院副院长
张涛,position held,中国科学院副院长
焦红,position held,中国科学院副院长
陈小军,position held,中国科学院副院长
中国历史研究院,subsidiary,中国考古博物馆
中国考古博物馆,part of,中国历史研究院
教育规律,facet of,教育
徐,employer,最高人民法院
兖州区,located in the administrative territorial entity,济宁市
全国文化中心,located in the administrative territorial entity,北京
严 洁,country of citizenship,中国
三江侗族自治县,located in the administrative territorial entity,柳州
林溪镇,located in the administrative territorial entity,三江侗族自治县
世园公园植物馆,located in the administrative territorial entity,北京
新松机器人自动化股份有限公司,headquarters location,沈阳
新松公司,headquarters location,沈阳
新松公司,headquart,沈阳
中国国家铁路集团有限公司,item operated,广深港高铁
广深港高铁,owned by,中国国家铁路集团有限公司
荔波县,located in the administrative territorial entity,黔南布依族苗族自治州
科技部,located in the administrative territorial entity,北京
科技部,located in the administrative,北京
高水平研究型大学,field of work,高水平研究
默克公司,country,德国
江苏省人民政府,applies to jurisdiction,江苏
国际能源变革联盟,headquarters location,苏州
2023中国国际数字经济博览会,located in the administrative territorial entity,石家庄
泰国,diplomatic relation,文莱
印度尼西亚,diplomatic relation,文莱
马来西亚,diplomatic relation,文莱
文莱,diplomatic relation,泰国
文莱,diplomatic relation,印度尼西亚
文莱,diplomatic relation,马来西亚
白山市,located in the administrative territorial entity,吉林省
江源区,located in the administrative territorial entity,白山市
石人镇,located in the administrative territorial entity,江源区
新昌乡,located in the administrative territorial entity,常山县
河北省司法厅,located in the administrative territorial entity,石家庄
崇仁县,located in the administrative territorial entity,江西省
四川省人民政府,capital,成都市
2023世界显示产业大会,point in time,2023
日照市,located in the administrative territorial entity,山东省
莲海学校,located in the administrative territorial entity,日照市
慧眼,instance of,空间X射线
斯特拉斯堡天文台,country,法国
事件视界望远镜,instance of,空间望远镜
<unk>邑区,located in the administrative territorial entity,西安市
西安美术学院,located in the administrative territorial entity,西安市
景德镇,located in the administrative territorial entity,江西省
张家口国家冬季两项运动中心,located in the administrative territorial entity,河北
京津冀,capital,北京
郭崎琪,member of sports team,中国女子冰球队
中国体育博物馆,located in the administrative territorial entity,杭州
黄河源区,located in the administrative territorial entity,西宁
恒星,different from,行星
行星,different from,恒星
贵州省自然资源厅,applies to jurisdiction,贵州省
生态环境部,subsidiary,财政部
中国南水北调集团有限公司,item operated,南水北调中线
全国政协社会和法制委员会,part of,全国政协
农业面源污染治理,subclass of,生态环境保护
高港区,located in the administrative territorial entity,泰州
扬子江小学,located in the administrative territorial entity,高港区
视听APP,subclass of,应用程序
开学第一课,subclass of,开学
劳务派遣合同,participant,劳务派遣单位
围场满族蒙古族自治县,located in the administrative territorial entity,满族蒙古族自治县
满族蒙古族自治县,located in the administrative territorial entity,围场满族蒙古族自治县
2023年暑期档电影,point in time,2023年
2023年中国电影暑期档,point in time,2023年
神舟十五号载人飞船,crew member(s),费俊龙
神舟十五号载人飞船,crew member(s),邓清明
神舟十五号载人飞船,crew member(s),张陆驾
张陆驾,astronaut mission,神舟十五号载人飞船
神舟十五号载人飞行任务,UTC date of spacecraft launch,2022年11月29日
神舟十五号载人飞行任务,crew member(s),费俊龙
神舟十五号载人飞行任务,crew member(s),邓清明
神舟十五号载人飞行任务,crew member(s),张陆驾
全国教育大会,start time,2018年9月10日
吐鲁番,located in the administrative territorial entity,新疆维吾尔自治区
博格达,located in the administrative territorial entity,新疆维吾尔自治区
阿克巴尔·塔什库洛夫,country of citizenship,乌兹别克斯坦
王东伟,position held,财政部副部长
西宁机场,located in the administrative territorial entity,青海省
阿尔巴尼斯,position held,澳大利亚总理
中澳关系,office held by head of government,澳大利亚总理
澳中关系,office held by head of government,澳大利亚总理
椰城,country,印尼
印尼,part of,东亚
东亚,country,印尼
