head,relation,tail
工业和矿产资源部,office held by head of the organization,沙特阿拉伯工业和矿产资源大臣
工业和矿产资源部,country,沙特
亚马孙州,located in the administrative territorial entity,巴西
亚马孙州,capital,马瑙斯
马瑙斯,located in the administrative territorial entity,亚马孙州
斯凯里特,position held,多米尼克总理
也门国家电视台,headquarters location,开罗
哈立德·阿勒延,employer,也门国家电视台
日本广播协会,country,日本
东广岛市,country,日本
东广岛市,located in the administrative territorial entity,广岛县
朝日新闻,country of origin,日本
广岛市,located in the administrative territorial entity,广岛县
张维,educated at,复旦大学
张维,educated,复旦大学
蒂埃里·布雷东,position held,欧盟内部市场委员
德累斯顿,country,德国
春节,part of,中国年节
元宵,part of,中国年节
清明,part of,中国年节
端午,part of,中国年节
中秋,part of,中国年节
重阳,part of,中国年节
冬至,part of,中国年节
中药铺,located in the administrative territorial entity,哈尔滨
但丁,notable work,神曲
神曲,author,但丁
镇江市,located in the administrative territorial entity,江苏
长坝镇,located in the administrative territorial entity,康县
吴城乡,located in the administrative territorial entity,樟树市
西藏自治区,executive body,西藏自治区人民政府
新村港,located in the administrative territorial entity,陵水黎族自治县
新村,located in the administrative territorial entity,陵水黎族自治县
黎安潟湖,located in the administrative territorial entity,陵水黎族自治县
海鹰村,located in the administrative territorial entity,陵水黎族自治县
海鸥村,located in the administrative territorial entity,陵水黎族自治县
定西,located in the administrative territorial entity,甘肃
正月初二,part of,农历
正月初八,part of,农历
政府工作报告,executive body,人力资源社会保障部
柳青,notable work,创业史
创业史,author,柳青
周克芹,notable work,许茂和他的女儿们
许茂和他的女儿们,author,周克芹
陈忠实,notable work,白鹿原
白鹿原,author,陈忠实
杨志军,notable work,雪山大地
雪山大地,author,杨志军
乔叶,notable work,宝水
宝水,author,乔叶
千秋诗颂,production company,中央广播电视总台
千秋诗颂,instance of,动画片
标准化法,instance of,国务院令
国家教育委员会,country,中华人民共和国
中华人民共和国计算机信息网络国际联网管理暂行规定,country,中华人民共和国
邮电部,country,中华人民共和国
李超,position held,中国证监会副主席
严伯进,position held,中国证监会副主席
2024年“清朗”系列专项行动,point in time,2024年
2024年春节网络环境整治,point in time,2024年
2024年暑期未成年人网络环境整治,point in time,2024年
湛江高速铁路,located in the administrative territorial entity,广东
湛江湾海底隧道,located in the administrative territorial entity,广东
湛江湾海底隧道,terminus location,广州
湛江湾海底隧道,carries,湛江高速铁路
湛江城区,located in the administrative territorial entity,广州
国家航天局,item operated,嫦娥六号
国家航天局,item operated,长征五号遥八运载火箭
积石山地震,located in the administrative territorial entity,甘肃省
世界大变局,participant,习近平
坦桑尼亚达累斯萨拉姆大学,country,坦桑尼亚
坦桑尼亚达累斯萨拉姆大学,located in the administrative territorial entity,达累斯萨拉姆
季托夫,position held,中俄友好、和平与发展委员会中方主席
黄晓薇,country of citizenship,中国
点亮,instance of,短片
郁静娴,educated at,中央党校(国家行政学院)
中央党校(国家行政学院),founded by,中国共产党
中国共产党,subsidiary,中央党校(国家行政学院)
太原北齐壁画博物馆,located in the administrative territorial entity,山西
娄睿墓,located in the administrative territorial entity,山西
九原岗墓,located in the administrative territorial entity,山西
朔州,located in the administrative territorial entity,山西
水泉梁墓,located in the administrative territorial entity,山西
粟,subclass of,稻米
仰韶时代,follows,裴李岗时期
玉门,located in the administrative territorial entity,甘肃
玉门,instance of,县级市
祁连山,located in the administrative territorial entity,甘肃
兰新公路,located in the administrative territorial entity,甘肃
玉门镇,located in the administrative territorial entity,玉门
稻穗,made from material,水
早春三月,creator,伍必端
伍必端,notable work,早春三月
黄精,instance of,中药
桓台县,located in the administrative territorial entity,淄博市
隆基绿能,headquarters location,西安市
国家发展改革委,field of work,国家级新区
川西气田,located on terrain feature,四川盆地
江阴市,located in the administrative territorial entity,江苏省
黄山路斜拉桥,located in the administrative territorial entity,江阴市
五盟市,located in the administrative territorial entity,阿拉善盟
陕西,capital,合肥市
岳西,located in the administrative territorial entity,安徽
钱凯港,country,秘鲁
中国将坚持和平发展道路写入宪法,country,中国
帕特雷大学,country,希腊
帕夫洛斯·康托斯,country of citizenship,希腊
帕夫洛斯·康托斯,educated at,帕特雷大学
纽约,occupant,联合国
索契,country,俄罗斯
国际青年教育技能基金会,founded by,穆罕默德·阿基尔
穆罕默德·阿基尔,member of,国际青年教育技能基金会
和平,subclass of,人权
明尼苏达大学,country,美国
孙好勤,employer,农业农村部
中国消费者协会,field of work,消费者
瘦西湖,located in the administrative territorial entity,扬州市
彭菲,educated at,清华大学
上海,shares border with,辽宁
辽宁,shares border with,上海
仲巴县,located in the administrative territorial entity,日喀则市
仲巴县人民医院,located in the administrative territorial entity,日喀则市
平津战役,point in time,1949年1月
十四届全国人大二次会议,participant,习近平主席
十四届全国人大二次会议,country,中国
中国,political ideology,中国式现代化
中国,head of state,习主席
习主席,country of citizenship,中国
我党,country,中国
坚守平凡岗位建功火热军营,instance of,军营
东北某演兵场,located in the administrative territorial entity,沈阳
塞林港遗址联合考古队,part of,共建“一带一路”倡议
塞林港遗址联合考古队,part of,共建“一带一路”
姜波,educated at,山东大学
沅江,located in the administrative territorial entity,湖南省
安江镇,located in the administrative territorial entity,洪江市
岔头乡,located in the administrative territorial entity,洪江市
高庙遗址,located in the administrative territorial entity,怀化市
山水画,subclass of,绘画
如东县,located in the administrative territorial entity,南通市
金山,located in the administrative territorial entity,上海
总书记,notable work,总书记重要讲话
总书记重要讲话,author,总书记
生态环境分区管控,subclass of,生态环境治理
长垣市,located in the administrative territorial entity,河南
黄河滩区,located in the administrative territorial entity,长垣市
归令村,located in the administrative territorial entity,三江侗族自治县
霍尔果斯口岸,located in the administrative territorial entity,新疆
哈萨克斯坦,diplomatic relation,阿塞拜疆
哈萨克斯坦,diplomatic relation,土耳其
阿塞拜疆,diplomatic relation,哈萨克斯坦
阿塞拜疆,diplomatic relation,土耳其
格鲁吉亚,diplomatic relation,土耳其
土耳其,diplomatic relation,哈萨克斯坦
土耳其,diplomatic relation,阿塞拜疆
土耳其,diplomatic relation,格鲁吉亚
土耳其,capital,伊斯坦布尔
伊斯坦布尔,country,土耳其
中国国家铁路集团有限公司,item operated,共建“一带一路”
素里耶·莫那拉,educated at,老挝国立大学
中国—东盟命运共同体,part of,构建人类命运共同体
莫特利,member of political party,工党
法利,member of political party,工党
卡什卡达里亚州,located in the administrative territorial entity,乌兹别克斯坦
布哈拉州,located in the administrative territorial entity,乌兹别克斯坦
卡拉乌巴扎尔区,country,乌兹别克斯坦
卡拉乌巴扎尔区,located in the administrative territorial entity,卡什卡达里亚州
斯蒂拉库姆市中学,country,美国
深圳,country,中国
湖北,country,中国
武当山,country,中国
中国驻旧金山总领馆,located in the administrative territorial entity,旧金山
中国驻旧金山总领馆,located in,旧金山
全国生态环境保护大会,participant,习近平同志
岱山县,located in the administrative territorial entity,舟山市
张萍,member of,对话人
第二产业,part of,国民经济
第三产业,part of,国民经济
廖 沅文,field of work,城市
八角楼,located in the administrative territorial entity,井冈山
井冈山革命,location,井冈山
张江细胞和基因产业园,located in the administrative territorial entity,上海
呷拉镇,located in the administrative territorial entity,雅江县
农民,field of this occupation,劳动
节俭办婚宴,subclass of,节约
周至县,located in the administrative territorial entity,西安市
耿峪河,located in the administrative territorial entity,陕西省
让携号转网更便捷,subclass of,携号转网
娄底市,located in the administrative territorial entity,湖南
中国人民保险集团,subsidiary,中国人保
世界中国学,subclass of,中国学
水稻,instance of,植物
玉米,instance of,植物
辣椒,instance of,植物
甜瓜,instance of,植物
大豆,instance of,植物
丹玉405号,instance of,植物
公安部交通管理局,part of,公安部
宁明县,located in the administrative territorial entity,崇左市
那堪镇,located in the administrative territorial entity,宁明县
绿心森林公园,located in the administrative territorial entity,北京
千年运河,located in the administrative territorial entity,北京
池州,located in the administrative territorial entity,安徽
国家航天局,item operated,鹊桥二号
国家航天局,item operated,长征八号遥三运载火箭
湛江湾海底隧道,carries,广湛高铁
湛江湾海底隧道,located in the administrative territorial entity,湛江
国民经济运行情况,publisher,国家统计局
高技术制造业,subclass of,制造业
浑河,located in the administrative territorial entity,辽宁
清原,located in the administrative territorial entity,辽宁
鞍山市,located in the administrative territorial entity,辽宁
水稻,use,农业
国民经济综合统计司,chief executive officer,刘爱华
刘爱华,employer,国民经济综合统计司
崖州区,located in the administrative territorial entity,三亚市
斯塔韦利镇,country,阿尔及利亚
斯塔韦利镇,located in the administrative territorial entity,阿尔及尔
阿尔及利亚民族解放阵线,country,阿尔及利亚
阿尔及尔第三大学,country,阿尔及利亚
阿尔及尔第三大学,located in the administrative territorial entity,阿尔及尔
伊斯梅尔·德贝什,country of citizenship,阿尔及利亚
伊斯梅尔·德贝什,educated at,阿尔及尔第三大学
习近平主席,country of citizenship,阿尔及利亚
中国高质量发展,subclass of,高质量发展
中国高质量发展,高质量发展,subclass of
中国高质量发展,subclass of,subclass of
卡赫集团,country,德国
常熟市,located in the administrative territorial entity,江苏省
拉克森,position held,新西兰总理
李超,position held,新闻发言人
巴特策策格,position held,外交部长
中央省,located in the administrative territorial entity,蒙古国
额尔登县,country,蒙古国
额尔登县,located in the administrative territorial entity,中央省
蒙古国红十字会,country,蒙古国
中国驻蒙古国使领馆,country,蒙古国
马,capital,瓦莱塔
马,located in or next to body of water,地中海
瓦莱塔,country,马
瓦莱塔,instance of,首都
圣埃尔莫堡,country,马
圣埃尔莫堡,country,马耳他
马耳他,capital,瓦莱塔
邦尼奇,country of citizenship,马
邦尼奇,country of citizenship,马耳他
地中海,basin country,马
地中海,basin country,马耳他
共建“一带一路”倡议,country,孟加拉国
鲁托,member of political party,肯尼亚联合民主同盟
马拉拉,member of political party,肯尼亚联合民主同盟
中共中央台办,office held by head of the organization,总书记
总书记,member of,中共中央台办
总书记,member of,国务院台办
方志敏同志,member of political party,中国共产党
江陵县,located in the administrative territorial entity,荆州市
熊河镇,located in the administrative territorial entity,江陵县
上海市气象局,located in the administrative territorial entity,上海
武清高村客运站,located in the administrative territorial entity,天津
通州次渠,located in the administrative territorial entity,北京
京津冀协同发展,located in the administrative territorial entity,天津
钟楼,located in the administrative territorial entity,西安
吉兴香,educated at,齐鲁工业大学
友谊大桥,located in the administrative territorial entity,氹仔
港珠澳大桥口岸人工岛,located in the administrative territorial entity,氹仔
新城填海A区,located in the administrative territorial entity,氹仔
小沧<unk>族乡,located in the administrative territorial entity,连江县
住房城乡建设部,applies to jurisdiction,海南
交通运输部,office held by head of the organization,交通运输部相关负责人
三峡库区,located in or next to body of water,琼州海峡
交通运输部有关负责人,part of,交通运输部
国家金融监督管理总局,subsidiary,金融监管总局
澧南镇,located in the administrative territorial entity,澧县
雄安站,located in the administrative territorial entity,雄安新区
雄安站,located,雄安新区
扎实推进高水平对外开放更大力度吸引和利用外资行动方案,author,国务院办公厅
幼儿园,subclass of,学校
小学,subclass of,学校
初中,subclass of,学校
高中,subclass of,学校
普通高中学校,subclass of,学校
中华人民共和国消费者权益保护法,applies to jurisdiction,中华人民共和国
京津冀协同发展战略,main subject,京津冀协同发展
2024中关村论坛,point in time,2024年
马耳他,capital,保拉市
保拉市,country,马耳他
马耳他国立圣母医院,country,马耳他
选举民主,subclass of,民主
选举民主,sub,民主
E60高速公路,country,格鲁吉亚
E60高速公路,located on terrain feature,南高加索
政府工作报告,country,中国
比利时,diplomatic relation,中国
比利时,member of,欧盟理事会
中国,member of,欧盟理事会
中国,continent,欧洲
柯肖,employer,澳大利亚联邦警察
闪蒸塔,part of,泰国第七天然气处理厂
闪蒸塔,part of,共建“一带一路”倡议
佩雷拉,country of citizenship,巴西
香港,legislative body,香港特区立法会
香港,office held by head of government,香港特区立法会主席
香港,instance of,香港特别行政区
香港特区立法会,applies to jurisdiction,香港
香港特区立法会,applies to jurisdiction,香港特区
香港特区立法会,applies to jurisdiction,香港特别行政区
香港特区,legislative body,香港特区立法会
香港特区,office held by head of government,香港特区立法会主席
香港特区,instance of,香港特别行政区
香港特区立法会主席,applies to jurisdiction,香港
香港特区立法会主席,applies to jurisdiction,香港特区
香港特区立法会主席,applies to jurisdiction,香港特别行政区
香港基本法,applies to jurisdiction,香港
香港特别行政区立法会,main regulatory text,香港基本法
香港基本法,legislated by,香港特别行政区立法会
香港特区立法会,app,香港
香港特别行政区,country,中华人民共和国
香港特别行政区,executive body,中央人民政府
香港特别行政区,legislative body,全国人民代表大会
香港特别行政区立法会,applies to jurisdiction,香港特别行政区
香港特别行政区立法会,country,中华人民共和国
中央人民政府,applies to jurisdiction,香港特别行政区
中央人民政府,country,中华人民共和国
中央人民政府,app,香港特别行政区
