head,relation,tail
贺一诚,position held,澳门特区行政长官
故宫博物院,located in the administrative territorial entity,上海市
历史博物馆,located in the administrative territorial entity,上海市
珠海高新区,located in the administrative territorial entity,珠海市
2024年中央企业负责人会议,point in time,2023年
2024年中央企业负责人会议,point in time,2023年1
京杭大运河,located in the administrative territorial entity,浙江
海淀街道,located in the administrative territorial entity,海淀区
养老服务体系建设,facet of,养老院
甘肃,instance of,省份
青海,instance of,省份
互助土族自治县,located in the administrative territorial entity,青海省
东乡区,located in the administrative territorial entity,抚州市
孝岗镇,located in the administrative territorial entity,东乡区
苏周到,located in the administrative territorial entity,苏州市
盟威戴卡轮毂公司,headquarters location,滨州
平定县,located in the administrative territorial entity,阳泉市
娘子关镇,located in the administrative territorial entity,平定县
蜡梅,instance of,植物
安徽省,capital,杭州市
中国社会科学院—中国气象局,country,中国
社会科学文献出版社,country,中国
中国,member of,中国社会科学院—中国气象局
中华人民共和国粮食安全保障法,country,中华人民共和国
勿加泗市,country,印度尼西亚
勿加泗市,located in the administrative territorial entity,西爪哇省
芝卡朗镇,country,印度尼西亚
芝卡朗镇,located in the administrative territorial entity,勿加泗市
上汽通用五菱汽车股份有限公司,country,印度尼西亚
巴拉那州,located in the administrative territorial entity,巴西
巴拉那州,capital,库里蒂巴市
库里蒂巴市,country,巴西
库里蒂巴市,located in the administrative territorial entity,巴拉那州
里约热内卢,country,厄瓜多尔
基多,country,厄瓜多尔
厄瓜多尔辛克雷水电站,country,厄瓜多尔
厄瓜多尔埃尔查科市,country,厄瓜多尔
奥斯卡·德拉克鲁斯·卡瓦蒂霍,country of citizenship,厄瓜多尔
容桂街道,located in the administrative territorial entity,顺德区
若尔盖县,located in the administrative territorial entity,阿坝藏族羌族自治州
保护自然,part of,生态文明
石集乡,located in the administrative territorial entity,泗洪县
新余市,located in the administrative territorial entity,江西省
分宜县,located in the administrative territorial entity,新余市
分宜电厂,located in the administrative territorial entity,分宜县
菲利克斯·达帕雷·达科拉,member of,非洲科学院
2024,follows,2023
2024,point in time,2024年
2024,follows,2023年
甘泉堡经济技术开发区,located in the administrative territorial entity,乌鲁木齐
莱芜,located in the administrative territorial entity,山东
独行月球,genre,科幻电影
程婴救孤,instance of,戏曲
清风亭上,instance of,戏曲
苏武牧羊,instance of,戏曲
义薄云天,instance of,戏曲
协和医院,located in the administrative territorial entity,北京
关丹港,country,马来西亚
北部湾港,country,马来西亚
港区,located in the administrative territorial entity,钦州
广西,located in the administrative territorial entity,马来西亚
二〇二四年,point in time,二〇二四年
新年贺词,author,习近平同志
习近平同志,notable work,新年贺词
葛洲坝水利枢纽工程,located in the administrative territorial entity,湖北
三号船闸,located in the administrative territorial entity,湖北
冲沙闸,located in the administrative territorial entity,湖北
三峡水运新通道,located in the administrative territorial entity,湖北
荆汉运河,located in the administrative territorial entity,湖北
新乡市,located in the administrative territorial entity,河南
石羊镇,located in the administrative territorial entity,新田县
国土空间规划局,part of,自然资源部
杨浚,employer,自然资源部
昭通市,located in the administrative territorial entity,贵州
昭阳区,located in the administrative territorial entity,昭通市
金阳县,located in the administrative territorial entity,四川
智能算力,subclass of,算力
劳珊·拉玛扎诺娃,employer,哈萨克斯坦土壤与农业化学研究所
塞内加尔,office held by head of government,塞内加尔总理
塞内加尔总理,country,塞内加尔
阿马杜·巴,country of citizenship,塞内加尔
阿马杜·巴,position held,塞内加尔总理
新时代城市建设者管理者之家,located in the administrative territorial entity,上海市
阿纳斯塔夏赫·凯特林,country of citizenship,印度尼西亚
雅万高铁,participant,阿纳斯塔夏赫·凯特林
雅万高铁,located in the administrative territorial enti,雅加达
2024年经济展望,point in time,2024年
国际港站,located in the administrative territorial entity,西安
中欧班列,terminus,国际港站
<unk>河回族区,located in the administrative territorial entity,洛阳
徐 之文,residence,长三角地区
安志成,educated at,中专学历
面粉,made from material,小麦
麸皮,made from material,小麦
谷<unk>粉,made from material,小麦
常德市,located in the administrative territorial entity,湖南
鼎城区,located in the administrative territorial entity,常德市
草坪镇,located in the administrative territorial entity,鼎城区
丛林镇,located in the administrative territorial entity,重庆市
望奎县,located in the administrative territorial entity,绥化市
火箭镇,located in the administrative territorial entity,望奎县
东丽区,located in the administrative territorial entity,天津市
华明高新区,located in the administrative territorial entity,东丽区
2023广州设计周,point in time,2023年
建设数字中国,subclass of,数字文化
田中秧农业科技股份合作社,headquarters location,重庆
全国国土空间规划纲要,country,中华人民共和国
全面节约战略,country,中华人民共和国
国家卓越工程师学院,affiliation,教育部
金昌市,located in the administrative territorial entity,甘肃省
龙头山革命烈士纪念馆,located in the administrative territorial entity,德兴
新能源汽车,subclass of,消费电子
国家数据局,part of,国家互联网信息办公室
丘北县,located in the administrative territorial entity,文山壮族苗族自治州
国家市场监管总局,subsidiary,国家税务总局
沿江通道,terminus location,合肥
沿江通道,located in the administrative territorial entity,安徽
沿江高铁,located in the administrative territorial entity,安徽
沪宁合段,part of,沿江通道
商合杭,part of,沿江通道
合新,part of,沿江通道
武宜,part of,沿江通道
武西,part of,沿江通道
武汉,located in the administrative territorial entity,安徽
武汉,located in,安徽
象山,located in the administrative territorial entity,浙江
昆明海关,headquarters location,昆明
龙井市,located in the administrative territorial entity,延边朝鲜族自治州
北京市纪委监委,applies to jurisdiction,北京市
北京市政商交往负面清单,applies to jurisdiction,北京市
高青县,located in the administrative territorial entity,淄博市
田镇街道,located in the administrative territorial entity,高青县
滦平县,located in the administrative territorial entity,石家庄
泽口街道,located in the administrative territorial entity,潜江市
龋齿,anatomical location,牙
铁路部门,item operated,铁路12306
茄子河区,located in the administrative territorial entity,七台河市
临平经济技术开发区,located in the administrative territorial entity,杭州市
临平经开区,located in the administrative territorial entity,杭州市
大唐街道,located in the administrative territorial entity,诸暨市
国家林业和草原局,subsidiary,中国科学院东北地理与农业生态研究所
三峡枢纽,located in the administrative territorial entity,武汉
陆生野生动物重要栖息地,subclass of,国家重点保护陆生野生动物种类
林丹,position held,全国人大环资委法案室副主任
刘毅,educated at,中国人民大学
黄锦,educated at,中国人民大学
全国人大常委会,country,新中国
全国政协,country,新中国
最高人民法院,country,新中国
最高人民检察院,country,新中国
习近平新时代中国特色社会主义思想,country,新中国
中央纪委国家监委,instance of,国家监察
财政政策,facet of,宏观调控
泰安里,located in the administrative territorial entity,西城区
泰安里文化艺术中心,located in the administrative territorial entity,西城区
龙滚河大桥,located in the administrative territorial entity,万宁市
2023年中央经济工作会议,point in time,2023年
中国农业银行云南省分行,located in the administrative territorial entity,云南
国家发展改革委,subsidiary,国家数据局
国家数据局,part of,国家发展改革委
罗尼·林斯,country of citizenship,巴西
改革开放,participant,罗尼·林斯
澳大利亚联邦人文学院,country,澳大利亚
马克林,country of citizenship,澳大利亚
马克林,occupation,汉学家
马克林,educated at,剑桥大学
澳大利亚联邦议会,country,澳大利亚
剑桥大学,country,澳大利亚
几内亚比绍,shares border with,巴法塔省
巴法塔省,shares border with,几内亚比绍
巴提县,country,柬埔寨
巴提县,located in the administrative territorial entity,茶胶省
达弄村,country,柬埔寨
达弄村,located in the administrative territorial entity,巴提县
达卡沙迦拉国际机场,country,孟加拉国
达卡沙迦拉国际机场,place served by transport hub,达卡
达卡城区,country,孟加拉国
达卡城区,located in the administrative territorial entity,达卡
克尔曼省,located in the administrative territorial entity,伊朗
苏莱曼尼,country of citizenship,伊朗
南山路街道,located in the administrative territorial entity,阳泉市
秀英区,located in the administrative territorial entity,海口市
长流镇,located in the administrative territorial entity,秀英区
福建,capital,宁德
官亭镇,located in the administrative territorial entity,民和回族土族自治县
国家数据局,field of work,数据产业
中哈霍尔果斯国际边境合作中心,country,哈萨克斯坦
中国,diplomatic relation,哈萨克斯坦
中国,currency,美元
哈萨克斯坦,shares border with,中国
美元,country,中国
美元,country,哈萨克斯坦
梓潼县,located in the administrative territorial entity,四川省
石牛镇,located in the administrative territorial entity,梓潼县
溪南镇,located in the administrative territorial entity,霞浦县
郭 玥文,country of citizenship,中国
就业优先政策,facet of,就业
增城区,located in the administrative territorial entity,广州市
增城区,located in the administrative territorial entity,广东省
新康花园,located in the administrative territorial entity,增城区
大别山革命老区,part of,长三角
西藏自治区自然资源部门,applies to jurisdiction,西藏
仁和镇,located in the administrative territorial entity,南江县
坎墩街道,located in the administrative territorial entity,慈溪市
共建共治共享社会治理,located in the administrative territorial entity,广州
废旧手机,subclass of,电子废弃物
白头镇,located in the administrative territorial entity,崇州市
国家电网,item operated,冀北清洁能源基地
冀北清洁能源基地,instance of,清洁能源基地
沈水之阳,located in the administrative territorial entity,沈阳
交通运输部,industry,邮政快递
兴化湾,located in the administrative territorial entity,莆田市
御窑厂遗址,located in the administrative territorial entity,景德镇
御窑厂遗址,heritage designation,全国重点文物保护单位
御窑博物馆,located in the administrative territorial entity,景德镇
御窑博物馆,heritage designation,全国重点文物保护单位
明清窑作群,located in the administrative territorial entity,景德镇
明清窑作群,heritage designation,全国重点文物保护单位
陶阳里,located in the administrative territorial entity,景德镇
陶阳里,heritage designation,全国重点文物保护单位
陶阳里,located in the administrative territorial entity,全国重点文物保护
上林县,located in the administrative territorial entity,南宁市
明亮镇,located in the administrative territorial entity,上林县
广西壮族自治区政府,located in the administrative territorial entity,南宁市
洪雅县,located in the administrative territorial entity,成都
临淄城区,located in the administrative territorial entity,淄博市
北京市卫生健康委,located in the administrative territorial entity,北京市
厚街,located in the administrative territorial entity,东莞市
东莞公安反诈预警平台,located in the administrative territorial entity,东莞市
拱宸桥街道,located in the administrative territorial entity,拱墅区
专利法,main subject,中华人民共和国专利法
海南藏族自治州,located in the administrative territorial entity,青海
昆仑山国家公园,located in the administrative territorial entity,青海
历史车轮滚滚向前,part of,新时代
二〇二四年,point in time,二〇二年
新时代,creator,习近平主席
三峡大坝,owned by,长江三峡通航管理局
合川区,located in the administrative territorial entity,重庆市
中国共产党,office held by head of the organization,国务院总理
2024年元旦假期,point in time,2024年
数据处理,subclass of,信息技术
国家数据局,field of work,数据处理
文化和旅游部,field of work,文化和旅游
国家发展改革委,subsidiary,工业和信息化部
那曲欧玛亭嘎风电场,number of cylinders,25
欧玛亭嘎风电场,number of cylinders,25
人力资源社会保障部,located in the administrative territorial entity,北京
科伦坡,located in or next to body of water,蔚蓝色海岸
蔚蓝色海岸,country,斯里兰卡
科伦坡港口城,located in the administrative territorial entity,科伦坡
马欣达·拉贾帕克萨,country of citizenship,斯里兰卡
王毅,country of citizenship,中华人民共和国
中华人民共和国,head of state,习近平主席
美利坚合众国,diplomatic relation,中华人民共和国
拜登总统,country of citizenship,中华人民共和国
力拓集团,chief executive officer,石道成
石道成,employer,力拓集团
穆罕默德·穆伊兹,position held,马尔代夫共和国总统
马尔代夫共和国,head of state,习近平
马尔代夫共和国,head of state,穆罕默德·穆伊兹
穆罕默德·穆伊兹,country of citizenship,马尔代夫共和国
孟赛站,connecting line,中老铁路
赤道几内亚,head of state,奥比昂
赤道几内亚,capital,马拉博
奥比昂,country of citizenship,赤道几内亚
马拉博,country,赤道几内亚
彭州市,located in the administrative territorial entity,四川省
汪洋,position held,国务院副秘书长
李保俊,position held,国务院副秘书长
董昕,position held,国务院副秘书长
国家广播电视总局,office held by head of the organization,国务院副秘书长
国家粮食和物资储备局,office held by head of the organization,国务院副秘书长
国家林业和草原局,office held by head of the organization,国务院副秘书长
国家公园管理局,office held by head of the organization,国务院副秘书长
国家档案局,office held by head of the organization,国务院副秘书长
海关总署,office held by head of the organization,国务院副秘书长
杨小伟,position held,国务院副秘书长
魏洪涛,position held,国务院副秘书长
王言彬,position held,国务院副秘书长
王洋,position held,国务院副秘书长
贡山独龙族怒族自治县,located in the administrative territorial entity,云南省
伊吾县,located in the administrative territorial entity,哈密市
中央纪委国家监委,part of,中共中央
姜杰,member of,中央纪委国家监委
肖星严重违纪违法问题,instance of,严重职务违法
肖星严重违反党的政治纪律、组织纪律、廉洁纪律和生活纪律,instance of,严重职务违法
王用生,member of political party,中国共产党
五指山,located in the administrative territorial entity,海南
五指山,located in the administrative territorial entity,海南省
天然染料,use,染色
有机染料,subclass of,天然染料
胜利油田,located in the administrative territorial entity,山东
大北盐碱滩,located in the administrative territorial entity,山东
豆饼,made from material,糯米
沈阳,located in the administrative territorial,辽宁
段玉荣,member of political party,中国共产党
国有独资公司,different from,国有控股
国有控股,different from,国有独资公司
新疆维吾尔自治区党委原副书记李鹏新,member of,中央纪委国家监委
张赤东,employer,中国科学院科技战略咨询研究院
科技部,subsidiary,中国科学院科技战略咨询研究院
国家林草局,item operated,国家森林城市
中国海军,item operated,万吨大驱南昌舰
中国海军,item operated,万吨大驱
太谷区,located in the administrative territorial entity,晋中市
任村乡,located in the administrative territorial entity,太谷区
张家口地质博物馆,located in the administrative territorial entity,北京市
大同土林地质公园,located in the administrative territorial entity,北京市
南昌舰,instance of,055型万吨驱逐舰
055型万吨驱逐舰,subclass of,驱逐舰
海军,item operated,南昌舰
海军,item operated,055型万吨驱逐舰
本源悟空,manufacturer,本源量子计算科技(合肥)股份有限公司
本源天机,manufacturer,本源量子计算科技(合肥)股份有限公司
摩洛哥,located in or next to body of water,大西洋
摩洛哥,located in or next to body of water,地中海
丹吉尔,country,摩洛哥
穆罕默德六世丹吉尔科技城,country,摩洛哥
地中海,basin country,摩洛哥
CJ-1000A,subclass of,民机
ARJ21,subclass of,民机
阿联酋工商联合会,country,阿联酋
阿布扎比工商会,country,阿联酋
阿卜杜拉·穆罕默德·马兹鲁伊,member of political party,阿联酋工商联合会
阿卜杜拉·穆罕默德·马兹鲁伊,country of citizenship,阿联酋
阿联酋,located on terrain feature,中国
中国,different from,阿联酋
中国式现代化建设,country,中国
中国四通八达,country,中国
爱知县,located in the administrative territorial entity,日本
爱知县,capital,名古屋市
名古屋市,country,日本
名古屋市,located in the administrative territorial entity,爱知县
张进华,position held,中国汽车工程学会理事长
