head,relation,tail
水利部,subsidiary,国家发展改革委
国家发展改革委,subsidiary,水利部
浙江省人民政府,applies to jurisdiction,浙江省
浙江省,executive body,浙江省人民政府
自然资源部,part of,国务院
2023,point in time,2023
美国,capital,华盛顿
华盛顿,country,美国
沃克斯新闻网,country,美国
华盛顿警察局,country,美国
华盛顿警察局,headquarters location,华盛顿
华盛顿西北区,country,美国
华盛顿西北区,located in the administrative territorial entity,华盛顿
华盛顿东南区,country,美国
华盛顿东南区,located in the administrative territorial entity,华盛顿
中国海警,country,中国
南沙,territory claimed by,中国
仁爱礁,country,中国
仁爱礁,located in the administrative territorial entity,南沙
南沙群岛,territory claimed by,中国
中国海警局,country,中国
中国外交部,country,中国
南沙群岛,located in the administrative territorial entity,中国
东盟,founded by,中国
吴谦,position held,国防部新闻发言人
奥地利,continent,欧洲
奥地利高速路桥管理公司,country,奥地利
唐人街,country,阿联酋
唐人街,located in the administrative territorial entity,迪拜
潘多尔,position held,南非国际关系与合作部长
巴西矿产与能源部,country,巴西
韩国,legislative body,国会议员
国会议员,country,韩国
三星,country,韩国
梁香子,country of citizenship,韩国
清凉寺街道,located in the administrative territorial entity,涿州市
冲洗街道,located in the administrative territorial entity,涿州市
全面推进乡村振兴,part of,新时代建设农业强国
公安部,subsidiary,公安部党委
赛力斯汽车有限公司,headquarters location,重庆市
重庆大学国家卓越工程师学院,located in the administrative territorial entity,重庆市
渤中19—6凝析气田I期开发项目,located on terrain feature,渤海
茫茫碧海,instance of,大国重器
大国重器,instance of,大国重器
汩汩汉水,instance of,大国重器
神舟十六号,instance of,大国重器
荆门,located in the administrative territorial entity,湖北
荆门市,located in the administrative territorial entity,湖北
沙洋县,located in the administrative territorial entity,荆门市
高阳镇,located in the administrative territorial entity,沙洋县
乐陵市,located in the administrative territorial entity,德州
山东省农业科学院,located in the administrative territorial entity,济南
2021年,follows,2020年
2022年,follows,2021年
2021年,point in time,2020年
住房城乡建设部,item operated,全国住房公积金小程序
住房城乡建设部,item operated,全国住房公积金监管服务平台
塔尔迪库尔干,country,哈萨克斯坦
卡尔巴套,country,哈萨克斯坦
乌斯季,country,哈萨克斯坦
卡缅诺戈尔斯克,country,哈萨克斯坦
共建“一带一路”倡议,part of,共建“一带一路”倡议
比什努·施雷斯塔,country of citizenship,尼泊尔
加德满都内环路,country,尼泊尔
加德满都特里布万国际机场,place served by transport hub,加德满都
加德满都特里布万国际机场,country,尼泊尔
新加坡,diplomatic relation,赞比里
新加坡,diplomatic relation,柬埔寨
马来西亚,diplomatic relation,赞比里
赞比里,diplomatic relation,新加坡
赞比里,diplomatic relation,马来西亚
柬埔寨,diplomatic relation,新加坡
柬埔寨,diplomatic relation,赞比里
布拉索昆,country of citizenship,柬埔寨
商务部,subsidiary,国际司
国际司,part of,商务部
金砖国家第十三次经贸部长会议,participant,五国经贸部长
金砖国家关于加强韧性和可持续发展的供应链合作框架,participant,五国经贸部长
金砖国家关于加强多边贸易体制和世贸组织改革的声明,participant,五国经贸部长
阿克苏,located in the administrative territorial entity,新疆维吾尔自治区
昌平区,located in the administrative territorial entity,北京
开原镇,located in the administrative territorial entity,舒兰市
七里乡,located in the administrative territorial entity,舒兰市
徐汇区,located in the administrative territorial entity,上海市
四川考察,participant,习近平总书记
涿州市,located in the administrative territorial entity,河北
职教中心,located in the administrative territorial entity,涿州市
职教中心,located in the administrative,涿州市
海河流域,located in the administrative territorial entity,天津
海河流域,located in the administrative territorial entity,河北
海河流域,located in the administrative territorial entity,河南
丛林镇,located in the administrative territorial entity,万盛经开区
韩小乔,occupation,对话人
养老保险,subclass of,社会保障
住房保障,subclass of,社会保障
林子夜文,field of work,家电行业
大数据,instance of,新技术
人工智能,instance of,新技术
景区,use,旅游
习近平总书记重要指示精神,author,习近平总书记
全民健身日,main subject,全民健身
顾爱云,military branch,火箭军
北仑港站,located in the administrative territorial entity,宁波
北仑港站,connecting line,舟山港铁路
丰台站,connecting line,沙城铁路
沿河城站,connecting line,沙城铁路
门头沟区,located in the administrative territorial entity,北京
一系列重要讲话,author,习近平总书记
苏州古城,located in the administrative territorial entity,苏州市
平江,located in the administrative territorial entity,苏州市
苏州市,located in or next to body of water,平江
姑苏区,located in the administrative territorial entity,苏州市
山东博物馆,located in the administrative territorial entity,山东
阿克纠宾油田,country,哈萨克斯坦
福岛核事故,has cause,日本核污染水排海计划
外交部发言人,conferred by,新华社
图利亚拉,country,马达加斯加
金贾,country,乌干达
布塔莱贾,located in the administrative territorial entity,乌干达
商务部,office held by head of the organization,新闻发言人
新闻发言人,part of,商务部
五常市,located in the administrative territorial entity,黑龙江省
牡丹江,located in the administrative territorial entity,黑龙江省
穆扬贾·阿莫斯,sport,羽毛球
王正行,sport,羽毛球
国际大体联,sport,羽毛球
潭柘寺镇,located in the administrative territorial entity,门头沟区
中国船舶集团,instance of,国有企业
中国石油,instance of,国有企业
中国一汽,instance of,国有企业
中国中化,instance of,国有企业
中国邮政,instance of,国有企业
山口,located in the administrative territorial entity,广西
红树林生态国家级自然保护区,located in the administrative territorial entity,广西
红树林,located in the administrative territorial entity,广西
丰台,located in the administrative territorial entity,北京
5G,subclass of,5G
林丽<unk>,located in the administrative territorial entity,朝阳区
流浪地球,genre,科幻片
独行月球,genre,科幻片
长津湖,genre,科幻片
金刚川,genre,科幻片
刺杀小说家,genre,科幻片
长空之王,genre,科幻片
万里归途,genre,科幻片
长安三万里,genre,科幻片
深海,genre,科幻片
陕西历史博物馆,instance of,博物馆
成都博物馆,instance of,博物馆
西昌市,located in the administrative territorial entity,凉山彝族自治州
四合乡,located in the administrative territorial entity,西昌市
海南街道,located in the administrative territorial entity,西昌市
甘黔湘,located in the administrative territorial entity,天津
玲龙一号,located in or next to body of water,南昌江
玲龙一号,instance of,核反应堆
谷神星一号运载火箭,start point,酒泉卫星发射中心
安家庄村,located in the administrative territorial entity,门头沟区
一面坡镇,located in the administrative territorial entity,尚志市
住房城乡建设部,office held by head of the organization,住房城乡建设部有关负责人
薛家岛街道,located in the administrative territorial entity,青岛
双峰县,located in the administrative territorial entity,湖南省
任重道,member of political party,中国共产党
国家医保局,field of work,医保谈判
中国科学院新疆天文台,located in the administrative territorial entity,新疆维吾尔自治区
江阳区,located in the administrative territorial entity,泸州市
通滩镇,located in the administrative territorial entity,江阳区
塔吉克斯坦哈特隆州,country,塔吉克斯坦
对外投资审查行政令,country,美国
中美经济关系,country,美国
李显龙,position held,新加坡总理
李光耀,position held,新加坡总理
澳大利亚议会,applies to jurisdiction,新南威尔士州
新南威尔士州,legislative body,澳大利亚议会
美国履行世贸组织规则义务情况报告,author,商务部
美国履行世贸组织规则义务概况,author,商务部
日本,office held by head of government,首相
首相,country,日本
鸠山由纪夫,country of citizenship,日本
鸠山由纪夫,position held,首相
吴江浩,position held,中国驻日本大使
比勒陀利亚,country,南非
帕特尔,country of citizenship,南非
巴基斯坦,currency,卢比
卢比,country,巴基斯坦
东淀,located in the administrative territorial entity,北京
财政部,subsidiary,应急管理部
埃琳娜,country of citizenship,塞浦路斯
国际大体联,founded by,施莱默
施莱默,member of,国际大体联
杨志军,award received,茅盾文学奖
乔叶,award received,茅盾文学奖
刘亮程,award received,茅盾文学奖
孙甘露,award received,茅盾文学奖
金马镇,located in the administrative territorial entity,舒兰市
许大纯,member of,自然资源部
自然资源部,chairperson,许大纯
九堡互通立交桥,located in the administrative territorial entity,杭州
首都医科大学,located in the administrative territorial entity,北京
终身学习,subclass of,高等教育
小学,subclass of,教育
中学,subclass of,教育
应急管理部,subsidiary,国家防总办公室
埃及,head of state,塞西
埃及新行政首都中央商务区,country,埃及
艾哈迈德·瓦利,country of citizenship,埃及
迪叶布,country of citizenship,埃及
黄骅市,located in the administrative territorial entity,沧州
麻章区,located in the administrative territorial entity,湛江
湖光镇,located in the administrative territorial entity,麻章区
黔东南苗族侗族自治州,located in the administrative territorial entity,贵州
黔东南苗族侗族自治州,located in the,贵州
辽宁,head of state,习近平总书记
门源县,located in the administrative territorial entity,海北藏族自治州
陕西宝鸡,located in or next to body of water,渭河
千里嘉陵江,located in the administrative territorial entity,陕西
工业重镇,located in the administrative territorial entity,工业重
宝鸡,located in the administrative territorial entity,工业重
渭河生态体育公园,located in or next to body of water,渭河
“玲龙一号”反应堆,subclass of,模块化小堆
东明县,located in the administrative territorial entity,菏泽市
泰安市,located in the administrative territorial entity,山东
东平县,located in the administrative territorial entity,泰安市
梧州市,located in the administrative territorial entity,广西
首届中国—阿拉伯国家峰会,participant,习近平主席
杜尚别河,country,塔吉克斯坦
塔吉克斯坦技术大学,country,塔吉克斯坦
塔吉克斯坦技术大学,located in the administrative territorial entity,杜尚别
塔吉克斯坦鲁班工坊,country,塔吉克斯坦
塔吉克斯坦鲁班工坊,located in the administrative territorial entity,杜尚别
塔吉克斯坦鲁班工坊,country,杜尚别
阿米娜塔·科伊塔,country of citizenship,几内亚
几内亚达圣铁路,participant,阿米娜塔·科伊塔
几内亚达圣铁路,country,几内亚
科纳克里卡格,country,几内亚
贝伦立交桥,participant,阿米娜塔·科伊塔
贝伦立交桥,country,几内亚
安瓦尔,position held,马来西亚总理
王毅,position held,马来西亚总理
东海岸铁路,country,马来西亚
苗绿,educated at,清华大学
曲星,employer,联合国教科文组织
中日和平友好条约,instance of,和平友好条约
易卜拉欣·帕特尔,country of citizenship,南非
陈晓东,country of citizenship,南非
王平镇,located in the administrative territorial entity,门头沟区
赵丽,military branch,战略支援部队
海河,located in the administrative territorial entity,黑龙江
松花江,located in the administrative territorial entity,黑龙江
山区,located in the administrative territorial entity,北京
金融监管总局,headquarters location,北京
中国铁路沈阳局集团有限公司,headquarters location,沈阳
丹东,located in the administrative territorial entity,辽宁省
敦化,located in the administrative territorial entity,辽宁省
图们,located in the administrative territorial entity,辽宁省
梅河口,located in the administrative territorial entity,辽宁省
集安,located in the administrative territorial entity,辽宁省
大澳,located in the administrative territorial entity,香港
侨批,part of,世界记忆名录
粤港澳大湾区,located in the,广东
刘继岚,educated at,中山大学
广西,located in the administrative territorial entity,中华人民共和国
国家体育总局,country,中华人民共和国
广西壮族自治区人民政府,country,中华人民共和国
广西壮族自治区,located in the administrative territorial entity,中华人民共和国
敦煌壁画,subclass of,壁画
敦煌壁画,sub,壁画
柯城区,located in the administrative territorial entity,衢州市
沟溪乡,located in the administrative territorial entity,柯城区
汉中城区,located in or next to body of water,汉江
汉中城区,located in the administrative territorial entity,陕西
蒲洼乡,located in the administrative territorial entity,房山区
沙河子镇,located in the administrative territorial entity,五常市
知识产权行政保护,facet of,知识产权
