head,relation,tail
谌贻琴,award received,中国政府友谊奖
谌贻琴,award received,中国政府友谊
潮安区,located in the administrative territorial entity,潮州市
中山街道,located in the administrative territorial entity,新田县
广西,office held by head of government,总书记
总书记,applies to jurisdiction,广西
国家卓越工程师学院,different from,国家卓越工程师学院
文水声文,instance of,专精特新
反不正当竞争法,facet of,电商
梅花镇,located in the administrative territorial entity,藁城区
藁城宫灯,located in the administrative territorial entity,藁城区
新春,follows,春节
潍坊市,located in the administrative territorial entity,山东
习近平总书记,position held,总书记
习近平总书记,field of work,马克思主义哲学
毛泽东同志,notable work,实践论
实践论,author,毛泽东同志
最高人民法院关于审理涉彩礼纠纷案件适用法律若干问题,instance of,法律
2023年全国行政复议案件,point in time,2023年
2023年全国行政复议,point in time,2023年
昌吉回族自治州,located in the administrative territorial entity,新疆
五工台镇,located in the administrative territorial entity,呼图壁县
深圳宝安国际机场,place served by transport hub,深圳
深圳机场,place served by transport hub,深圳
百崎湖,located in the administrative territorial entity,福建
吕建华,employer,中山大学
夫子庙,located in the administrative territorial entity,南京市
秦淮河,located in the administrative territorial entity,江苏省
上元灯彩图,movement,明代画
千龙千狮闹新春 欢欢喜过大年,located in the administrative territorial entity,四川省
刘伟,educated at,吉林大学
汉川,located in the administrative territorial entity,湖北
大福,located in the administrative territorial entity,湖北
国铁太原局,item operated,太原站
南部山区,located in the administrative territorial entity,济南市
仲宫街道,located in the administrative territorial entity,南部山区
南山实验小学,located in the administrative territorial entity,济南市
湘西州,located in the administrative territorial entity,湖南
张家界,located in the administrative territorial entity,湖南
湖南交警,applies to jurisdiction,湖南
皖鄂,located in the administrative territorial entity,安徽
鄂尔多斯,located in the administrative territorial entity,安徽
鄂尔多斯,located,安徽
国家林草局,item operated,国家公园
硚口区,located in the administrative territorial entity,武汉
汉阳区,located in the administrative territorial entity,武汉
国务院生态环境主管部门,part of,中华人民共和国国务院
地方人民政府生态环境主管部门,part of,中华人民共和国国务院
沙县区,located in the administrative territorial entity,三明市
高桥镇,located in the administrative territorial entity,沙县区
哥斯达黎加,part of,南美洲
圭亚那,part of,南美洲
芯片,subclass of,半导体
人工智能,subclass of,半导体
穆塔纳比大街,country,伊拉克
穆塔纳比大街,located in the administrative territorial entity,巴格达
奥马尔·哈利勒,country of citizenship,伊拉克
智利总统,country,智利
瓦尔帕莱索,country,智利
托阿,position held,智利总统
托阿,country of citizenship,智利
根哥布,country of citizenship,纳米比亚
姆本巴致唁电,author,习近平
习近平关于中国式现代化论述摘编,author,习近平同志
李希,position held,国务院副总理
刘金国,position held,国务院副总理
全国组织部长会议,participant,蔡奇
全国组织部长会议,follows,全国组织工作会议
玉林市,located in the administrative territorial entity,广西
商务部,subsidiary,消费促进司
中共中央国务院关于学习运用“千村示范、万村整治”工程经验有力有效推进乡村全面振兴的意见,author,总书记
总书记,notable work,中共中央国务院关于学习运用“千村示范、万村整治”工程经验有力有效推进乡村全面振兴的意见
坦桑尼亚,located in or next to body of water,印度洋
马卡通贝岛,country,坦桑尼亚
舒尔茨,position held,欧洲议会前议长
野村控股,country,日本
丸红,country,日本
阪和兴业,country,日本
肯尼亚,diplomatic relation,奥地利
肯尼亚,member of,联合国
联合国工业发展组织,part of,联合国
国务院新闻办,part of,国务院
国家发展改革委,part of,国务院
国家发展改革委会,part of,国务院
韩敬华,position held,交通运输部运输服务司副司长
交通运输部运输服务司副司长,part of,交通运输部
舒星宇,educated at,电子科技大学
广东,part of,珠三角
贵州,part of,珠三角
珠三角,located in the administrative territorial entity,贵州
交通运输部,industry,交通运输
上海市公安局长宁分局北新泾派出所,located in the administrative territorial entity,上海
韩春瑶,member of,中华全国总工会
重庆,public holiday,春节
七宝镇,located in the administrative territorial entity,闵行区
保靖县,located in the administrative territorial entity,湘西土家族苗族自治州
吕洞山镇,located in the administrative territorial entity,保靖县
国家移民管理局,subsidiary,国家移民管理部门
国家移民管理部门,subsidiary,国家移民管理局
世纪大桥,located in the administrative territorial entity,海口市
贵州省委,chairperson,孙志刚
孙志刚,member of political party,贵州省委
习近平总书记在纪念毛泽东同志诞辰130周年座谈会上的重要讲话,author,习近平总书记
红色文化,subclass of,文化
红色文化,sub,文化
珠海市,located in the administrative territorial entity,广东
酒店住宿,subclass of,酒店
中国电商物流指数,publisher,中国物流与采购联合会
上海国际绿色金融枢纽,located in the administrative territorial entity,上海市
潜江市,located in the administrative territorial entity,湖北省
后湖管理区,located in the administrative territorial entity,潜江市
焦景文,military branch,空军航空兵某旅
芦稿镇,located in the administrative territorial entity,金阳县
京东,subsidiary,京东
尉氏县,located in the administrative territorial entity,河南
大桥乡,located in the administrative territorial entity,尉氏县
国铁南宁局,item operated,南宁站
南宁站,connecting line,春运铁路
国铁乌鲁木齐局,item operated,奎屯站
黄河大桥,carries,南同蒲铁路
"国务院日前公布《碳排放权交易管理暂行条例》,从六个方面构建了碳排放权交易管理的基本制度框架,",publisher,国务院
国务院,subsidiary,"国务院日前公布《碳排放权交易管理暂行条例》,从六个方面构建了碳排放权交易管理的基本制度框架,"
2024年5月1日,point in time,2024年5月1日
冻雨,subclass of,降雨
降雨,subclass of,天气
有重要生态、科学、社会价值的陆生野生动物名录,maintained by,国家林草局
汾河,mouth of the watercourse,黄河
溧阳市,located in the administrative territorial entity,江苏
凤凰镇,located in the administrative territorial entity,来宾市
徐兴锋,position held,商务部市场运行和消费促进司司长
经济全球化,instance of,时代潮流
习近平谈治国理政,author,阿巴斯·卡迪米
阿巴斯·卡迪米,country of citizenship,伊拉克
赵兑烈,position held,韩国外长
毛里求斯,capital,路易港
路易港,country,毛里求斯
艾德,position held,挪威外交大臣
舒尔茨,member of political party,德国社民党
2024年春运,instance of,春运
2024年春运,instance of,春
联合国粮农组织,headquarters location,维也纳
新西兰,member of,联合国
新西兰,head of government,拉克森
拉克森,country of citizenship,新西兰
李干杰,member of,中共中央政治局
习近平总书记关于主题教育重要讲话,facet of,习近平新时代中国特色社会主义思想
工业和信息化部,subsidiary,中小企业局
安全生产事故,facet of,安全生产
安全生产事故,face,安全生产
延吉市,located in the administrative territorial entity,吉林省
梦都美滑雪场,located in the administrative territorial entity,延吉市
巡按斩子,located in the administrative territorial entity,岳阳县
三<unk>恨,located in the administrative territorial entity,岳阳县
三子贵,located in the administrative territorial entity,岳阳县
百年大党自我革命,part of,党的十八大
馍馍,subclass of,馒头
馒头,subclass of,面食
安康团圆过大年,part of,春运
人民文学,instance of,杂志
抚今追悼,follows,春节
江苏,located in the administrative territorial entity,中国
宁夏,located in the administrative territorial entity,中国
新疆,located in the administrative territorial entity,中国
沉下去,country of citizenship,中国
贵州,shares border with,浙江
贵州,shares border with,江苏
浙江,shares border with,贵州
浙江,shares border with,江苏
江苏,shares border with,贵州
密云区,located in the administrative territorial entity,北京
冯家峪镇,located in the administrative territorial entity,密云区
南澳街道,located in the administrative territorial entity,大鹏新区
于都工业园区,located in the administrative territorial entity,赣州市
仙人渡镇,located in the administrative territorial entity,老河口市
鸭暖镇,located in the administrative territorial entity,临泽县
文新全,military branch,新疆生产建设兵团
人口老龄化,subclass of,老龄化
基本养老服务,subclass of,养老服务
湾水镇,located in the administrative territorial entity,凯里市
玉屏侗族自治县,located in the administrative territorial entity,黔东南苗族侗族自治州
凯迪拉克V系列,manufacturer,凯迪拉克
上汽通用,subsidiary,凯迪拉克
凯迪拉克,owned by,上汽通用
2025款CT5-V和CT5-V BLACKWING,part of the series,凯迪拉克V系列
2025款CT5-V和CT5-V BLACKWING,manufacturer,凯迪拉克
V-8发动机,manufacturer,上汽通用
汉江,located in the administrative territorial entity,湖北省
天井源乡,located in the administrative territorial entity,南城县
四平街道,located in the administrative territorial entity,普兰店区
嘉陵区,located in the administrative territorial entity,南充
烈性犬,subclass of,危险动物
七家镇,located in the administrative territorial entity,隆化县
阳和楼,located in the administrative territorial entity,石家庄市
绥满通道,located in the administrative territorial entity,黑龙江省
中国铁路哈尔滨局集团有限公司,item operated,绥满通道
银基,located in the administrative territorial entity,郑州市
海昌,located in the administrative territorial entity,郑州市
方特,located in the administrative territorial entity,郑州市
建业电影小镇,located in the administrative territorial entity,郑州市
寮步镇,located in the administrative territorial entity,东莞市
丹噶尔古城,located in the administrative territorial entity,湟源县
吉阳区,located in the administrative territorial entity,三亚市
亚龙湾,located in the administrative territorial entity,海南省
海南省人民医院,located in the administrative territorial entity,海南
定安分院,located in the administrative territorial entity,海南
定安全县,located in the administrative territorial entity,海南
辛店镇,located in the administrative territorial entity,禹城市
第一人民医院,located in the administrative territorial entity,普洱市
中央气象台,industry,气象
农业农村部,subsidiary,农业农村部植物新品种保护办公室
农业农村部植物新品种保护办公室,part of,农业农村部
最高人民检察院,instance of,检察院
磅湛省,shares border with,磅通省
磅通省,shares border with,磅湛省
科威特科学俱乐部,country,科威特
斯洛文尼亚,member of,联合国教科文组织
克拉尼市,country,斯洛文尼亚
埃米利娅·斯托伊梅诺娃·杜赫,country of citizenship,斯洛文尼亚
王嘉毅,employer,中国教育部
伊格尔帕斯城,country,美国
伊格尔帕斯城,located in the administrative territorial entity,得克萨斯州
伊格尔帕斯城,located in or next to body of water,格兰德河
美墨边境,country,美国
美墨边境,country,墨西哥
格兰德河,country,美国
格兰德河,located in the administrative territorial entity,得克萨斯州
格兰德河,country,墨西哥
美国,highest judicial authority,美国最高法院
墨西哥,shares border with,美国
美国民主党,country,美国
共和党,country,美国
阿博特,country of citizenship,美国
阿博特,member of political party,共和党
美国最高法院,country,美国
巴布油田综合设施项目,country,阿联酋
巴布油田综合设施项目,located in the administrative territorial entity,阿布扎比
伊拉克,part of,中东
阿联酋巴布油田综合设施项目,country,阿联酋
阿联酋巴布油田综合设施项目,located in the administrative territorial entity,阿布扎比
阿布扎比,located on terrain feature,阿联酋巴布油田综合设施项目
西南沙漠,country,阿联酋
西南沙漠,capital,阿布扎比
西南沙漠,located on terrain feature,阿联酋巴布油田综合设施项目
2024年春运大幕,point in time,2024年
虚拟现实,different from,增强现实
新城区,located in the administrative territorial entity,厦门
金顺安号,instance of,货轮
改革开放,time period,上世纪90年代
嘉峪关草湖国家湿地公园,located in the administrative territorial entity,甘肃
百花齐放,creator,宋省予
西安大兴善寺,located in the administrative territorial entity,西安市
胡锦涛,position held,中共中央总书记
胡锦涛,position held,国家主席
朱镕基,position held,中共中央总书记
朱镕基,position held,国家主席
李瑞环,position held,中共中央总书记
李瑞环,position held,国家主席
吴邦国,position held,中共中央总书记
吴邦国,position held,国家主席
温家宝,position held,中共中央总书记
温家宝,position held,国家主席
贾庆林,position held,中共中央总书记
贾庆林,position held,国家主席
张德江,position held,中共中央总书记
张德江,position held,国家主席
俞正声,position held,中共中央总书记
俞正声,position held,国家主席
栗战书,position held,中共中央总书记
栗战书,position held,国家主席
汪洋,position held,中共中央总书记
汪洋,position held,国家
纳伊布·布克尔,position held,萨尔瓦多共和国总统
南戈洛·姆本巴,position held,纳米比亚总统
皮涅拉,country of citizenship,智利
中国南极秦岭站,owned by,国家海洋局
国家海洋局,item operated,中国南极秦岭站
黄河站,part of,中国南极秦岭站
南极长城站,part of,中国南极秦岭站
中山站,part of,中国南极秦岭站
十四届全国人大常委会,instance of,全国人大常委会
十四届全国人大常委会,instance,全国人大常委会
戚发<unk>,member of,中国工程院
春节,follows,春节
城镇化,subclass of,城镇化
秦岭站,inception,1984年11月20日
