head,relation,tail
财政部,located in the administrative territorial entity,北京
茂名,located in the administrative territorial entity,广东
中国科学院昆明植物研究所,located in the administrative territorial entity,昆明
中共中央办公厅,subsidiary,国务院办公厅
国务院办公厅,subsidiary,中共中央办公厅
民政部养老服务司,field of work,养老服务
民政部养老服务司,field,养老服务
肖捷,position held,全国人大常委会副委员长
宜昌,located in the administrative territorial entity,湖北
全国政协副主席,member of,全国妇联
沈跃跃,member of,全国妇联
黄晓薇,position held,全国政协副主席
黄晓薇,member of,全国妇联
马克思主义,discoverer or inventor,马克思
马克思主义,discoverer or inventor,恩格斯
马克思,movement,马克思主义
恩格斯,movement,马克思主义
毛泽东同志,member of political party,中国共产党
邓小平同志,member of political party,中国共产党
教育教学,part of,高等教育
音乐院校,field of work,高等教育
贵州,instance of,省份
国家邮政局,industry,邮政
上海财经大学滴水湖高级金融学院,located in the administrative territorial entity,上海
广安市,located in the administrative territorial entity,四川省
广安区,located in the administrative territorial entity,广安市
大龙镇,located in the administrative territorial entity,广安区
干<unk>村,located in the administrative territorial entity,广安区
何维,member of political party,农工党中央
杨震,member of political party,农工党中央
康平县,located in the administrative territorial entity,沈阳市
沈阳农业大学,located in the administrative territorial entity,沈阳市
新庄镇,located in the administrative territorial entity,宿豫区
最高人民检察院,instance of,人民检察院
中国海警局,part of,公安部
人民检察院,part of,最高人民检察院
三环主路,located in the administrative territorial entity,北京市
三环路,located in the administrative territorial entity,北京市
城市快速路,located in the administrative territorial entity,北京市
主干路,located in the administrative territorial entity,北京市
公交专用车道,subclass of,公交专用车道
自然指数,publisher,施普林格·自然出版集团
自然指数,inception,2022年1月1日
自然指数,in,2022年1月1日
中国载人航天工程办公室,item operated,神舟十六号载人飞船
中国载人航天工程办公室,item operated,长征二号F遥十六运载火箭
2023年珠穆朗玛峰极高海拔地区综合科学考察研究,point in time,2023年
2023年珠峰科考,point in time,2023年
美术经典中的党史,publisher,中央广播电视总台
美术经典中的党史,publisher,浙江出版联合集团
国网陕西电力,located in the administrative territorial entity,陕西
少子化,subclass of,人口结构
老龄化,subclass of,人口结构
赞皇县,located in the administrative territorial entity,石家庄市
解决好就业结构性矛盾,subclass of,就业结构性矛盾
中国医学科学院北京协和医院,located in the administrative territorial entity,杭州
吉安市,located in the administrative territorial entity,江西省
遂川县,located in the administrative territorial entity,吉安市
故宫博物院,located in the administrative territorial entity,北京
盐湖,located in the administrative territorial entity,山西
运城盐湖,located in the administrative territorial entity,山西
运城市,located in the administrative territorial entity,山西
生态环境部,subsidiary,中国科学院
中国科学院,subsidiary,生态环境部
国家林业和草原局,item operated,国家重点保护野生动植物单位
盐湖,subclass of,湖泊
内江市,located in the administrative territorial entity,四川省
东兴区,located in the administrative territorial entity,内江市
田家镇,located in the administrative territorial entity,东兴区
四川农业大学,located in the administrative territorial entity,内江市
雅礼中学,located in the administrative territorial entity,长沙
雅礼中学,located in the administrative territorial enti,长沙
中国篮球名人堂,located in the administrative territorial entity,天津
重庆市,located in or next to body of water,黄沙溪
渝中区,located in the administrative territorial entity,重庆市
黄沙溪,located in the administrative territorial entity,重庆市
北京冬奥会,organizer,国际奥委会
北京2022,main subject,北京冬奥会
北京2022,director,张艺谋
北京2022,director,陆川
北京2022,production company,北京冬奥组委
北京2022,production company,国际奥委会
环萨卡利亚自行车赛,country,土耳其
环萨卡利亚自行车赛,organizer,UCI
2023赛季世界田联洲际巡回赛,point in time,2023年
东京奥运会,participant,朱亚明
2023年国际篮联三人篮球女子系列赛,point in time,2023年
2023年国际篮联三人篮球女子系列赛,sports season of league or competition,国际篮联三人篮球女子系列赛
2023年国际篮联三人篮球女子系列赛,organizer,国际篮联
国际篮联三人篮球女子系列赛,organizer,国际篮联
审计,part of,国家治理体系
习近平主席,significant person,普京总统
普京总统,significant person,习近平主席
以学增智,part of,习近平新时代中国特色社会主义思想
上海市,shares border with,浙江
浙江,shares border with,上海市
阿德汉·赛义德,employer,浙江工商大学
世卫大会,main regulatory text,联合国大会第2758号决议
世卫大会,main regulatory text,世界卫生大会25.1号决议
世卫大会,main regulatory text,世界卫生
穆赫里丁,country of citizenship,塔吉克斯坦
穆赫里丁,country of citizenship,塔吉
胡克斯特拉,position held,外交大臣
第七十六届世界卫生大会,part of the series,世界卫生大会
第七十六届世界卫生大会,location,日内瓦
世界卫生大会,organizer,世界卫生组织
国际原子能机构,chairperson,格罗西
格罗西,employer,国际原子能机构
柬埔寨,office held by head of government,柬埔寨首相
西哈努克港经济特区,country,柬埔寨
柬埔寨首相,country,柬埔寨
洪森,country of citizenship,柬埔寨
洪森,position held,柬埔寨首相
伯克利音乐学院,country,美国
穆尔,country of citizenship,美国
穆尔,educated at,伯克利音乐学院
埃塞俄比亚,head of government,德梅克
德梅克,country of citizenship,埃塞俄比亚
李书磊,member of,中共中央政治局
西藏自治区人民政府,applies to jurisdiction,西藏
启泰传感科技有限公司,headquarters location,长沙
北京新国展,located in the administrative territorial entity,北京市
上海市公共资源交易中心,located in the administrative territorial entity,上海市
伊犁哈萨克自治州,located in the administrative territorial entity,新疆
霍尔果斯公路口岸,located in the administrative territorial entity,伊犁哈萨克自治州
陈旭,date of death,2022年5月22日
张家港,located in or next to body of water,长江
沪苏通长江公铁大桥,crosses,长江
常州,located in the administrative territorial entity,江苏
<unk>湖,located in the administrative territorial entity,常州
第一码头,located in the administrative territorial entity,厦门
消防员,field of this occupation,消防
柳 青文,field of work,外贸
国家邮政局,industry,快递业
王君,member of political party,中国共产党
聂子瑞,member of political party,中国共产党
巴西,diplomatic relation,索马里
索马里,diplomatic relation,巴西
姚檀栋,significant event,珠峰科考
淄博,located in the administrative territorial entity,山东
广东省人民政府,applies to jurisdiction,粤港澳大湾区
广州市人民政府,applies to jurisdiction,粤港澳大湾区
粤港澳大湾区,executive body,广东省人民政府
粤港澳大湾区,executive body,广州市人民政府
中国人民银行,country,中国
中国,central bank,中国人民银行
杨灵芝,field of work,花艺
杨浦区,located in the administrative territorial entity,上海
杨浦社会福利院,located in the administrative territorial entity,上海市
上海农林职业技术学院,located in the administrative territorial entity,上海
中国共产党,political ideology,中国特色社会主义
习近平新时代中国特色社会主义思想,part of,中国特色社会主义
中国特色社会主义,discoverer or inventor,中国共产党
思想政治教育,subclass of,教育
崂山区,located in the administrative territorial entity,青岛
崂山区,located in the administrative territorial entity,青岛市
丹东工业射线仪器厂,headquarters location,丹东
丹东仪表元件厂,headquarters location,丹东
丹东奥龙射线仪器集团有限公司,headquarters location,丹东
贺州市,located in the administrative territorial entity,广西壮族自治区
八步区,located in the administrative territorial entity,贺州市
梧州市,located in the administrative territorial entity,广西壮族自治区
苍梧县,located in the administrative territorial entity,梧州市
沙头镇,located in the administrative territorial entity,苍梧县
旺甫镇,located in the administrative territorial entity,苍梧县
常州市,located in the administrative territorial entity,江苏省
武进区,located in the administrative territorial entity,常州市
黑龙江,instance of,省份
江西,instance of,省份
黄文俊,position held,最高法执行局
高淳区,located in the administrative territorial entity,南京市
漆桥街道,located in the administrative territorial entity,高淳区
高淳区,located,南京市
朝阳馆,located in the administrative territorial entity,北京
高平,located in the administrative territorial entity,山西
北京会馆,located in the administrative territorial entity,北京市
草厂二条胡同,located in the administrative territorial entity,东城区
韶关市,located in the administrative territorial entity,广东
第十九届中国电影华表奖,follows,第十八届华表奖
第十九届中国电影华表奖,follows,第十八届
汉中,located in the administrative territorial entity,陕西
中国教育科学研究院,chairperson,李永智
李永智,member of,中国教育科学研究院
中山市,located in the administrative territorial entity,广东
中山,located in the administrative territorial entity,广东
山区,located in the administrative territorial entity,贵州
温州,located in the administrative territorial entity,浙江
乐清市,located in the administrative territorial entity,温州
乐清湾,located in the administrative territorial entity,浙江
西门岛,located in the administrative territorial entity,浙江
生态环境部,subsidiary,国家核安全局
甘肃省政府,located in the administrative territorial entity,兰州
淇河,located in the administrative territorial entity,鹤壁
中石化,instance of,央企
国家能源集团,instance of,央企
米舒斯京,position held,俄罗斯总理
习近平主席,position held,国务院总理
普京,position held,俄罗斯总理
共建“一带一路”倡议,founded by,习近平主席
喀什,located in the administrative territorial entity,新疆
吾斯塘博依街道,located in the administrative territorial entity,喀什
疏附县,located in the administrative territorial entity,喀什
李强,member of political party,党中央
李强,member of political party,国务院
党中央,office held by head of the organization,国务院总理
国务院,office held by head of the organization,国务院总理
工业和信息化部,part of,国家发展改革委
农业农村部,part of,国家发展改革委
商务部,part of,国家发展改革委
国家能源局,part of,国家发展改革委
数字经济,instance of,科技革命
淮安,located in the administrative territorial entity,江苏
三明沙县,located in the administrative territorial entity,福建
沙县,located in the administrative territorial entity,福建
改革开放,country,中华人民共和国
中国共产党,country,中国人民
中国人民,instance of,国家
国家,model item,中国共产党
中国—中亚峰会,participant,阿扎马特·苏里曼诺夫
中国—中亚峰会,participant,习近平主席
阿扎马特·苏里曼诺夫,participant,中国—中亚峰会
米尔济约耶夫总统,country of citizenship,中国
中国,located on terrain feature,中国
刘建超,member of political party,中国共产党
万象,country,老挝
老挝,capital,万象
中老友好农冰村小学,country,老挝
法鲁克·汗,position held,议会外事委员会主席
宁夏回族自治区,capital,沙
梁言顺,position held,中共中央委员
沙,located in the administrative territorial entity,宁夏回族自治区
米沙勒,position held,中共中央委员
胡莱夫,position held,中共中央委员
利雅得省,capital,沙
习近平主席,position held,中共中央委员
黄南州,located in the administrative territorial entity,青海省
海东市,located in the administrative territorial entity,甘肃省
中宣部,part of,中共中央政治局
李书磊,member of,中宣部
习近平主席,member of,中共中央政治局
习近平主席,member of,中宣部
中国—中亚峰会,participant,李书磊
2023年全球贸易投资促进峰会,point in time,2023年
2023中关村论坛,located in the administrative territorial entity,北京
中关村论坛,located in the administrative territorial entity,北京
李锋,position held,审计署副审计长
塔城地区,located in the administrative territorial entity,新疆
和田地区,located in the administrative territorial entity,新疆
塔城市,located in the administrative territorial entity,塔城地区
新城街道,located in the administrative territorial entity,塔城市
教育部,subsidiary,教育部办公厅
国家植物园,located in the administrative territorial entity,北京
太浦河,mouth of the watercourse,长江
人工智能,subclass of,新一代信息技术
云计算,subclass of,新一代信息技术
刘温馨文,member of political party,中国共产党
科技小院,part of,中国农业大学
甘登乡,located in the administrative territorial entity,墨脱县
劳动创造幸福,subclass of,劳动
倪弋,employer,最高人民检察院
最高人民检察院,affiliation,全国妇联
阜阳市,located in the administrative territorial entity,安徽省
太和县,located in the administrative territorial entity,阜阳市
路丙辉,educated at,安徽师范大学
新时代最美家书,editor,全国妇联
陕西,capital,西安市
西安市,located in the administrative territorial entity,陕西
高技能人才,subclass of,人才
万家丽,located in the administrative territorial entity,长沙
梅溪湖,located in the administrative territorial entity,长沙
松雅湖,located in the administrative territorial entity,长沙
大王山,located in the administrative territorial entity,长沙
马栏山,located in the administrative territorial entity,长沙
铜官窑,located in the administrative territorial entity,长沙
耐盐碱水稻,subclass of,水稻
耐盐碱小麦,subclass of,水稻
聊城市,located in the administrative territorial entity,山东省
东昌府区,located in the administrative territorial entity,聊城市
侯营镇,located in the administrative territorial entity,东昌府区
呼和浩特,located in the administrative territorial entity,内蒙古自治区
内蒙古自治区,shares border with,天津
内蒙古自治区,shares border with,山西
内蒙古自治区,shares border with,江苏
内蒙古自治区,shares border with,山东
天津,shares border with,内蒙古自治区
山西,shares border with,内蒙古自治区
山西,share,内蒙古自治区
贺兰山东麓,located in the administrative territorial entity,宁夏回族自治区
中国电子,owned by,中国电子信息产业集团有限公司
上海市,part of,长三角
松江区,located in the administrative territorial entity,上海市
长三角,located in the administrative territorial entity,上海
习近平新时代中国特色社会主义思想,main subject,马克思主义
以学铸魂,facet of,习近平新时代中国特色社会主义思想
教育,part of,社会进步
十四届全国人大一次会议江苏代表团审议,participant,习近平总书记
十四届全国人大一次会议江苏代表团审议,participant,总书记
人民空军,instance of,空军
欧阳昌琼,member of political party,中国共产党
中华人民共和国密码法,country,中华人民共和国
国家安全观,country,中华人民共和国
国家密码管理部门,country,中华人民共和国
市场监督管理,country,中华人民共和国
武安市,located in the administrative territorial entity,河北省
武安平调落子,heritage designation,国家级非物质文化遗产
"山歌舞蹈滋味浓,东西南北齐上阵",instance of,文化馆
中华优秀传统文化,instance of,文化遗产
中华文明,instance of,文化遗产
武安平调,subclass of,中华优秀传统文化
张掖市,located in the administrative territorial entity,甘肃
西藏自治区党委,applies to jurisdiction,西藏自治区
广东,capital,广州市
广州,located in the administrative territorial entity,广东省
大剧院,located in the administrative territorial entity,广州
大剧院,located in the administrative territorial entity,广州市
广东省,capital,广州
深圳市,located in the administrative territorial entity,广东省
广州市,located in the administrative territorial entity,广东
新疆维吾尔自治区人民政府,applies to jurisdiction,新疆
