head,relation,tail
永济市,located in the administrative territorial entity,山西
雄安新区,country,中华人民共和国
粤港澳大湾区,country,中华人民共和国
深中通道,country,中华人民共和国
宁波,country,中华人民共和国
舟山港,country,中华人民共和国
梅山港区,country,中华人民共和国
全国政协十四届一次会议,follows,全国政协十四届二次会议
习近平总书记,position held,全国妇联主席
十四届全国人大二次会议,part of,十四届全国人大
阿布扎比部长宣言,country,阿联酋
观察中国全国两会,part of,中国全国两会
玛多县,located in the administrative territorial entity,果洛藏族自治州
花石峡镇,located in the administrative territorial entity,玛多县
吴代赦,position held,全国政协委员
苏尼特左旗,located in the administrative territorial entity,内蒙古自治区
社会主义现代化,part of,新时代
新能源汽车,subclass of,科技
2023年国民经济和社会发展统计公报,publisher,国家统计局
张锁江,educated at,河南大学
个旧市,located in the administrative territorial entity,云南省
物质富足、精神富有,part of,社会主义现代化
南水北调,country,中国
杨光斌委员,educated at,中国人民大学
经开区,located in the administrative territorial entity,武汉市
海信集团控股股份有限公司,founded by,贾少谦代表
集装箱码头,subclass of,码头
全国人大代表,different from,全国政协委员
全国政协委员,different from,全国人大代表
全国两会,participant,全国人大代表
全国两会,participant,全国政协委员
龙腾虎跃,position held,全国人大代表
龙腾虎跃,position held,全国政协委员
鱼跃龙门,position held,全国人大代表
鱼跃龙门,position held,全国政协委员
金山,located in the administrative territorial entity,贵州省
银山,located in the administrative territorial entity,贵州省
高质量发展,part of,马克思主义
风物长宜放眼量,presenter,习近平总书记
孙秀艳,employer,国家医保局
红棉,located in the administrative territorial entity,广州市
国家林业和草原局,subsidiary,国家林草局
蓉江新区,located in the administrative territorial entity,赣州市
沈跃跃,position held,全国政协主席
周强,position held,全国政协主席
帕巴拉·格列朗杰,position held,全国政协主席
梁振英,position held,全国政协主席
巴特尔,position held,全国政协主席
苏辉,position held,全国政协主席
邵鸿,position held,全国政协主席
高云龙,position held,全国政协主席
陈武,position held,全国政协主席
十四届全国人大二次会议,location,人民大会堂
刘奇,position held,全国人大常委会委员长
刘俊臣,position held,全国人大常委会委员长
信春鹰,position held,全国人大常委会委员长
娄勤俭,position,全国人大常委会委员长
娄勤俭,position held,全国人大常委会委员长
孔绍逊,position held,全国人大常委会委员长
刘建波,position held,全国人大常委会委员长
十四届全国人大二次会议,part of,全国人大常委会
十四届全国人大二次会议,country,中华人民共和国
娄勤俭,country of citizenship,中华人民共和国
中华人民共和国,legislative body,全国人民代表大会
全国人民代表大会,country,中华人民共和国
十四届全国人大及其常委会,country,中华人民共和国
雪克来提·扎克尔,ethnic group,维吾尔族
万立骏,relative,习近平
习近平,relative,万立骏
习近平,child,马兴瑞
习近平,child,马逢国
马兴瑞,relative,习近平
马逢国,relative,习近平
王东明,relative,习近平
王宁,relative,习近平
王刚,relative,习近平
王志民,relative,习近平
王希勤,relative,习近平
王君正,relative,习近平
王炯,relative,习近平
王莉霞,relative,习近平
王晓晖,relative,习近平
王蒙徽,relative,习近平
王巍,relative,习近平
水庆霞,relative,习近平
巴音朝鲁,relative,习近平
艾尔肯·吐尼亚孜,relative,习近平
娄勤俭,child,刘建波
奋进正当时,follows,人勤春来早
2024年国民经济和社会发展计划草案,follows,2023年国民经济和社会发展计划执行情况与2024年国民经济和社会发展计划草案的报告
2024年中央和地方预算执行情况与2024年中央和地方预算草案的报告,follows,2023年国民经济和社会发展计划执行情况与2024年国民经济和社会发展计划草案的报告
2024年中央和地方预算草案,follows,2023年国民经济和社会发展计划执行情况与2024年国民经济和社会发展计划草案的报告
中国石油塔里木油田深地塔科1井,located in the administrative territorial entity,新疆
塔里木盆地,located in the administrative territorial entity,新疆
2019年全国两会,instance of,全国两会
王沪宁,member of,全国政协常委会
全国政协十四届二次会议,chairperson,王沪宁
全国政协常委会,office held by head of the organization,全国政协主席
习近平法治思想研究与实践,publisher,中国法学会
政协第十四届全国委员会第二次会议,follows,政协第十四届全国委员会第二次会议
高云龙,position,全国政协副主席
丹·斯泰恩博克,country of citizenship,美国
管仲,member of political party,中国共产党
加卢津,position held,俄罗斯副外长
中俄关系,office held by head of government,俄罗斯副外长
伊比乌纳市,country,巴西
伊比乌纳市,located in the administrative territorial entity,圣保罗州
大瓦尔任—保利斯塔市,country,巴西
大瓦尔任—保利斯塔市,located in the administrative territorial entity,圣保罗州
圣诺伦索供水系统,country,巴西
圣诺伦索供水系统,located in the administrative territorial entity,圣保罗州
蒙古国,office held by head of government,蒙古国总理
蒙古国总理,country,蒙古国
内蒙古自治区,located in the administrative territorial entity,蒙古国
雅万高铁,date of official opening,2023年10月17日
塔兰塔体育城项目,country,肯尼亚
塔兰塔体育城项目,located in the administrative territorial entity,内罗毕
肯尼亚,office held by head of government,肯尼亚总统
肯尼亚总统,country,肯尼亚
习近平,movement,高质量发展
黄勇平,educated at,上海交通大学
安庭委员,position held,民建北京市委副主委
十四届全国人大二次会议,part of,全国人大
尤政代表,member of,中国工程院
尤政代表,educated at,华中科技大学
高子程代表,member of,中国工程院
高子程代表,educated at,华中科技大学
湖南师范大学,chairperson,谢资清
谢资清,educated at,湖南师范大学
中国建设银行,owned by,中国人民银行
勤俭节约,subclass of,节约
交通银行,instance of,国有大行
巴布亚新几内亚,diplomatic relation,乌兹别克斯坦
乌兹别克斯坦,diplomatic relation,巴布亚新几内亚
赞克尔迪,country,乌兹别克斯坦
经楼镇,located in the administrative territorial entity,樟树市
两会大幕,part of,两会
两会,significant event,两会大幕
蔡牛镇,located in the administrative territorial entity,铁岭县
贾家口镇,located in the administrative territorial entity,宁晋县
洋河股份,chief executive officer,张联东
中国出口信用保险公司,chief executive officer,宋曙光
扬子江药业集团有限公司,instance of,企业
艾灸,part of,中医药
革命老区,located in the administrative territorial entity,江西
赣州瑞金机场,place served by transport hub,瑞金
徐礼华,educated at,武汉大学
京东集团,industry,数字经济
新征程,creator,习近平
启阳汽车集团,headquarters location,四川
吴为山委员,member of political party,民盟
人民民主,subclass of,民主
人民民主,sub,民主
黔南,located in the administrative territorial entity,贵州省
十四届全国人大二次会议,part of,全国两会
十四届全国人大二次会议,location,北京人民大会堂
杏花岭区,located in the administrative territorial entity,太原市
赵长龙,country of citizenship,中华人民共和国
邮储银行北京分行,instance of,邮政储蓄银行
蒲江县,located in the administrative territorial entity,成都市
江苏,capital,苏州
节约粮食,sub,节约
长江文化,subclass of,文化
新街口街道,located in the administrative territorial entity,西城区
宇通,instance of,客服热线
金篆GoldenDB,instance of,分布式数据库
第十四届全国人民代表大会,applies to jurisdiction,中华人民共和国
北京人民大会堂,country,中华人民共和国
李鸿忠,country of citizenship,中华人民共和国
王东明,country of citizenship,中华人民共和国
肖捷,country of citizenship,中华人民共和国
郑建邦,country of citizenship,中华人民共和国
丁仲礼,country of citizenship,中华人民共和国
郝明金,country of citizenship,中华人民共和国
蔡达峰,country of citizenship,中华人民共和国
何维,country of citizenship,中华人民共和国
武维华,country of citizenship,中华人民共和国
铁凝,country of citizenship,中华人民共和国
彭清华,country of citizenship,中华人民共和国
张庆伟,country of citizenship,中华人民共和国
雪克来提·扎克尔,country of,中华人民共和国
无锡市,located in the administrative territorial entity,江苏
崔铁军,educated at,东南大学
十四届全国人大二次会议,participant,习近平
十四届全国人大二次会议,participant,李强
十四届全国人大二次会议,participant,王沪宁
十四届全国人大二次会议,participant,蔡奇
十四届全国人大二次会议,participant,丁薛祥
十四届全国人大二次会议,participant,李希
十四届全国人大二次会议,participant,韩正和
十四届全国人大二次会议,participant,赵乐际
十四届全国人大二次会议,participant,习近平同志
王沪宁,position held,国务院总理
蔡奇,position held,国务院总理
丁薛祥,position held,国务院总理
李希,position held,国务院总理
韩正和,position held,国务院总理
赵乐际,position held,国务院总理
中华人民共和国第十四届全国人民代表大会第二次会议,follows,十四届全国人大二次会议
中华人民共和国第十四届全国人民代表大会第二次会议,location,北京人民大会堂
中华人民共和国第十四届全国人民代表大会第二次会议,participant,习近平
中华人民共和国第十四届全国人民代表大会第二次会议,participant,王沪宁
政府工作报告,author,李强
苏永忠,position held,国务院总理
徐安策,position held,国务院总理
李文辉,position held,国务院总理
习近平同志,position held,全国人大常委会委员长
政府工作报告,author,丁薛祥
罗珊珊,member of,国务院新闻办
政府工作报告,author,罗珊珊
黄守宏,member of,国务院新闻办
十四届全国人大二次会议,point in time,2023年
马兴瑞,position held,中共中央政治局委员
石泰峰,position held,中共中央政治局委员
陈吉宁,position held,中共中央政治局委员
陈敏尔,position held,中共中央政治局委员
黄坤明,position held,中共中央政治局委员
刘金国,position held,中共中央政治局委员
王小洪,position held,中共中央政治局委员
邵鸿,position held,全国政协副主席
蒋作君,position held,全国政协副主席
杨震,position held,全国政协副主席
国务院组织法,instance of,法律
中华人民共和国国务院,instance,国务院
中国铁路沈阳局集团有限公司,item operated,沈阳站
沈阳站,owned by,中国铁路沈阳局集团有限公司
元宝山区,located in the administrative territorial entity,赤峰市
于振江,located in the administrative territorial entity,黑龙江省
嫩江市,located in the administrative territorial entity,黑龙江省
新华社北京3月5日电,located in the administrative territorial entity,北京
学雷锋纪念日,commemorates,雷锋精神
全国文明实践巾帼志愿阳光站,field of work,巾帼志愿服务
2024年春运,number of participants,40
沈鼓集团股份有限公司,headquarters location,沈阳市
发展新质生产力,part of,高质量发展
河西镇,located in the administrative territorial entity,高平市
寺庄镇,located in the administrative territorial entity,高平市
科学技术部,headquarters location,人民大会堂
阴和俊,member of,科学技术部
水利部,headquarters location,人民大会堂
李国英,member of,科学技术部
唐仁健,member of,科学技术部
张玉卓,member of,科学技术部
新能源汽车,subclass of,清洁能源
氢能,subclass of,清洁能源
舒晓刚,employer,华中科技大学同济医学院
吴兴,located in the administrative territorial entity,湖州市
雷锋,movement,社会主义核心价值观
雷锋精神,named after,雷锋
中船集团,headquarters location,潍柴
潍柴,located in the administrative territorial entity,山东
中国(山东)自由贸易试验区,located in the administrative territorial entity,山东
科教强区,located in the administrative territorial entity,山东
中国的 世界的 五粮液,based on,五粮液
微众银行,industry,金融
新中国,head of government,习近平总书记
新中国,head of government,总书记
新中国,head of,总书记
南京市博物总馆,located in the administrative territorial entity,南京
杨毅周,position held,全国台联副会长
夏先鹏,member of political party,民革
赵宇亮,employer,中国科学院
十四届全国人大二次会议江苏代表团审议,part of,全国两会
政府工作报告,part of,全国两会
王毅,member of political party,中共中央
咸辉,position held,全国政协副主席
解放军和武警部队代表团,part of,十四届全国人大二次会议
政府工作报告,part of,十四届全国人大二次会议
蓝佛安,member of,国家发展和改革委员会
王文涛,member of,国家发展和改革委员会
奥列格·季莫费耶夫,educated at,俄罗斯人民友谊大学
宋蓬,member of political party,老挝人民革命党
美国商会,chairperson,克拉克
克拉克,member of,美国商会
卢富马,position held,赞比亚国防部长
十四届全国人大二次会议,participant,习近平总书记
科大讯飞,industry,人工智能
严纯华,educated at,兰州大学
韩保江,educated at,中央党校
马珺委员,educated at,洛阳理工学院
金李委员,educated at,南方科技大学
人工智能,part of,大数据
王永澄,member of political party,中国残联
新吴区,located in the administrative territorial entity,无锡市
滨海城市,part of,长三角
丁世忠委员,position held,全国工商联副主席
香山街道,located in the administrative territorial entity,北京
长安汽车股份有限公司,headquarters location,重庆
长安汽车,headquarters location,重庆
中国农业银行,subsidiary,国家粮食安全大局
春风浩荡,part of,社会主义现代化
施华君,employer,中国电子科技集团公司
程学源,member of political party,中国共产党
京津冀协同发展,located in the administrative territorial entity,天津市
<unk>阳市,located in the administrative territorial entity,郑州市
高山镇,located in the administrative territorial entity,<unk>阳市
高山村,located in the administrative territorial entity,高山镇
孝感市,located in the administrative territorial entity,烟台
孝南区,located in the administrative territorial entity,孝感市
