head,relation,tail
伊洛河,mouth of the watercourse,黄河
伊洛河,located in the administrative territorial entity,郑州
景德镇市,located in the administrative territorial entity,黎川县
猫头鹰,occupation,护林员
冬日,follows,秋色
越南,head of state,习近平
越南,office held by head of state,国家主席
抚仙湖,located in the administrative territorial entity,玉溪市
星云湖,located in the administrative territorial entity,玉溪市
杞麓湖,located in the administrative territorial entity,玉溪市
河西镇,located in the administrative territorial entity,通海县
青浦,located in the administrative territorial entity,上海
吴江,located in the administrative territorial entity,江苏
中国船舶工业行业协会,industry,船舶工业
共建党,country,中华人民共和国
佟辉刚,member of political party,中国共产党
阿联酋,diplomatic relation,哈萨克斯坦
阿联酋,diplomatic relation,阿尔及利亚
阿联酋,diplomatic relation,乍得
哈萨克斯坦,diplomatic relation,阿联酋
哈萨克斯坦,diplomatic relation,阿尔及利亚
哈萨克斯坦,diplomatic relation,乍得
阿尔及利亚,diplomatic relation,阿联酋
阿尔及利亚,diplomatic relation,哈萨克斯坦
阿尔及利亚,diplomatic relation,乍得
乍得,diplomatic relation,阿联酋
乍得,diplomatic relation,哈萨克斯坦
乍得,diplomatic relation,阿尔及利亚
深圳改革开放展览馆,located in the administrative territorial entity,广东
港珠澳大桥,instance of,跨海大桥
阿布罗尔,country of citizenship,哈萨克斯坦
河内,located in the administrative territorial entity,越南
东英站,country,越南
东英站,located in the administrative territorial entity,河内
古巴,head of government,佩尔多莫
洛萨达,country of citizenship,古巴
老挝人民军,country,老挝
广州,twinned administrative body,上海
上海,twinned administrative body,广州
戴高乐机场,country,法国
戴高乐机场,place served by transport hub,巴黎
陇南市,located in the administrative territorial entity,甘肃省
徽县,located in the administrative territorial entity,陇南市
水阳镇,located in the administrative territorial entity,徽县
洪山区,located in the administrative territorial entity,武汉市
国家文物局,item operated,中华文明探源工程
牛河梁遗址,located in the administrative territorial entity,兴县
新冠,has cause,呼吸道传染病
新冠,has,呼吸道传染病
苗得雨,position held,外交部部长
朱鹤新,position held,中国人民银行副行长
胡静林,position held,国家税务总局局长
杨伟群,position held,国家税务总局局长
赵芮,member of,中国社会科学院
姚力,member of,中国社会科学院
王军,member of,中国社会科学院
胡静林,position held,国家税务总
第78集团军,instance of,部队
谢彬蓉,educated at,退役空军大校
李江,occupation,政治教员
波兰,capital,华沙市郊
华沙市郊,country,波兰
波兹南,country,波兰
支付宝,subsidiary,支付宝搜
支付宝搜,owned by,支付宝
新时代美术,subclass of,美术
2023年的中国经济发展历程,point in time,2023年
希尔,member of,国际狮子会
达芬奇庄园,located in the administrative territorial entity,波司登
镇坪县,located in the administrative territorial entity,安康
科右前旗,located in the administrative territorial entity,兴安盟
高质量发展,has cause,结构调整
高质量发展,facet of,结构调整
中越红河公路大桥,country,中国
中越红河公路大桥,country,越南
河口口岸,country,中国
香蕉,country of origin,中国
红毛丹,country of origin,中国
西瓜,country of origin,中国
越南农业与农村发展部,country,中国
俄中友好协会,chairperson,伊万·梅利尼科夫
伊万·梅利尼科夫,member of,俄中友好协会
共建“一带一路”,participant,伊万·梅利尼科夫
孟加拉国,located on terrain feature,南亚
中国生态环境部,country,中国
黄润秋,country of citizenship,中国
中国,executive body,中国生态环境部
科特迪瓦阿比让四桥,located in the administrative territorial entity,阿比让市
西昌卫星发射中心,space launch vehicle,遥感三十九号
遥感三十九号,start point,西昌卫星发射中心
何维,member of political party,中国农工民主党
杨绚九,member of political party,中国农工民主党
第七届区议会一般选举,applies to jurisdiction,香港特别行政区
地区委员会界别议员,applies to jurisdiction,香港特别行政区
区议会地方选区议员,applies to jurisdiction,香港特别行政区
香港特区行政长官,applies to jurisdiction,香港特别行政区
中卫下河沿黄河公路大桥,located in the administrative territorial entity,沙坡头区
永康,located in the administrative territorial entity,浙江
晋中市,located in the administrative territorial entity,山西
介休市,located in the administrative territorial entity,晋中市
住房和城乡建设部,country,中华人民共和国
米锋,occupation,新闻发言人
祁连北麓,elevation above sea level,3108
郑州东站,located on terrain feature,祁连北麓
郑州东站,part of,全国“米”字形铁路网核心枢纽
鲁望农场,located in the administrative territorial entity,平原县
农业农村部,part of,国家统计局
阮富仲,position held,中共中央总书记
阮富仲,position held,国家主席
阮富仲,position held,中华人民共和国主席
武文赏,position held,国家主席
毛泽东,position held,中共中央总书记
毛泽东,position held,国家主席
毛泽东,position held,中华人民共和国主席
胡志明,position held,中共中央总书记
胡志明,position held,国家主席
胡志明,position held,中华人民共和国主席
习近平喜欢的典故,presenter,习近平
桑国卫同志,member of political party,中国农工民主党
桑国卫同志,date of death,2023年12月7日
李强,member of political party,中国农工民主党
赵乐际,member of political party,中国农工民主党
王沪宁,member of political party,中国农工民主党
蔡奇,member of political party,中国农工民主党
丁薛祥,member of political party,中国农工民主党
李希,member of political party,中国农工民主党
韩正,member of political party,中国农工民主党
胡锦涛,member of political party,中国农工民主党
爱达·魔都号,instance of,邮轮
越南共产党中央委员会总书记,appointed by,中共中央总书记
武文,position held,越南社会主义共和国主席
阮黄英,position held,越南共产党中央委员会总书记
毛泽东,member of political party,共产党
胡志明,member of political party,共产党
阮富仲,member of political party,共产党
阮富仲,country of citizenship,越南
河内,instance of,首都
2022年中国经济发展新动能指数,point in time,2022年
加沙,territory claimed by,伊朗
伊中关系,country,伊朗
伊中关系,country,沙特
加沙停火止战,location,加沙
中共中央总书记,appointed by,国家主席
越南,official language,越南语
越南语,country,越南
共建“一带一路”,participant,新华社
区域全面经济伙伴关系协定,participant,新华社
生态环境部,chairperson,刘炳江
刘炳江,member of,生态环境部
桑国卫同志,member of political party,中国共产党
桑国卫同志,place of death,北京
桑国卫同志,date of birth,1941年11月
桑国卫同志,educated at,上海第一医学院
上海第一医学院,located in the administrative territorial entity,上海
南皮县,located in the administrative territorial entity,沧州
莱西市,located in the administrative territorial entity,山东省
水集街道,located in the administrative territorial entity,莱西市
院士,subclass of,科学家
科学家,field of this occupation,科学
货币政策,subclass of,宏观政策
秀屿区,located in the administrative territorial entity,莆田市
人民城市,subclass of,城市
应用型大学,subclass of,高等教育
香港特别行政区第七届区议会选举,applies to jurisdiction,香港
跑马地,located in the administrative territorial entity,香港
黄泥涌体育馆,located in the administrative territorial entity,香港
香港特区第七届区议会选举,applies to jurisdiction,香港特区
香港回归祖国25周年大会暨香港特区第六届政府就职典礼,location,香港特区
香港特区第六届政府就职典礼,applies to jurisdiction,香港特区
香港特区重塑区议会制度,applies to jurisdiction,香港特区
海关统计,part of,海关总署
中央人民政府驻香港特别行政区联络办公室,located in the administrative territorial entity,香港特区
地区委员会界别议员,applies to jurisdiction,香港特区
地方选区议员,applies to jurisdiction,香港特区
香港基本法,applies to jurisdiction,香港特区
特区政府,applies to jurisdiction,香港特区
中国国家铁路集团有限公司,item operated,大兴国际机场铁路
中国国家铁路集团有限公司,item operated,南昌至景德镇至黄山高铁
中国国家铁路集团有限公司,item operated,成都至宜宾高铁
中国国家铁路集团有限公司,item operated,汕头至汕尾高铁
中国国家铁路集团有限公司,item operated,延安至榆林高铁
中国国家铁路集团有限公司,item operated,百色铁路
丽江至香格里拉铁路,owned by,中国国家铁路集团有限公司
川青铁路,owned by,中国国家铁路集团有限公司
大兴国际机场铁路,owned by,中国国家铁路集团有限公司
南昌至景德镇至黄山高铁,owned by,中国国家铁路集团有限公司
成都至宜宾高铁,owned by,中国国家铁路集团有限公司
汕头至汕尾高铁,owned by,中国国家铁路集团有限公司
延安至榆林高铁,owned by,中国国家铁路集团有限公司
香港特区第七届区议会选举,applies to jurisdiction,香港特别行政区
香港特区重塑区议会制度,applies to jurisdiction,香港特别行政区
立法会,applies to jurisdiction,香港特别行政区
区议会换届选举,applies to jurisdiction,香港特别行政区
特区政府,applies to jurisdiction,香港特别行政区
香港特别行政区,executive body,特区政府
第七届区议会选举,applies to jurisdiction,香港特别行政区
香港基本法第九十七条,applies to jurisdiction,香港特别行政区
巨云鹏,place of birth,上海
香港特区第七届区议会选举,applies to jurisdiction,香港
香港国安法,applies to jurisdiction,香港
张新科,date of birth,1959年8月
张新科,educated at,陕西师范大学
钱清街道,located in the administrative territorial entity,柯桥区
联兴村,located in the administrative territorial entity,钱清街道
星巴克,country,美国
宁德时代重卡骐骥换电全球总部,country,美国
复星医药集团,country,美国
罗河镇,located in the administrative territorial entity,庐江县
丰台站,located in the administrative territorial entity,丰台区
马散村,located in the administrative territorial entity,西盟佤族自治县
中华人民共和国爱国主义教育法,instance of,法律
爱国主义教育法,instance of,法律
魏哲哲,place of birth,北京
最高人民法院关于审理涉彩礼纠纷案件适用法律问题的规定,located in the administrative territorial entity,北京
安子岭乡,located in the administrative territorial entity,兴隆县
隋春德,occupation,法官
第二人民医院,located in the administrative territorial entity,无锡市
无锡二院,located in the administrative territorial entity,无锡市
江北,located in the administrative territorial entity,重庆
符阳街道,located in the administrative territorial entity,合江县
夏镇街道,located in the administrative territorial entity,微山县
黄合少镇,located in the administrative territorial entity,赛罕区
短道速滑世界杯,organizer,国际滑联
刘少昂,sports discipline competed in,短道速滑
李文龙,sports discipline competed in,短道速滑
丹麦,diplomatic relation,加拿大
加拿大,diplomatic relation,加拿大
蔡雪桐,sport,单板滑雪
刘佳宇,sport,单板滑雪
永乐店镇,located in the administrative territorial entity,通州区
第二批主题教育,subclass of,主题教育
济宁市,located in the administrative territorial entity,山东
鱼台县,located in the administrative territorial entity,济宁市
鱼城镇,located in the administrative territorial entity,鱼台县
达来呼布镇,located in the administrative territorial entity,额济纳旗
达西敖包河,located in the administrative territorial entity,内蒙古
巴彦博古都河,located in the administrative territorial entity,内蒙古
西游记,author,吴承恩
吴承恩,notable work,西游记
曹雪芹,notable work,西游记
微短剧,subclass of,网络影视
张之路,occupation,作家
雨燕飞越中轴线,author,张之路
田馥榛,occupation,创业
广汽集团,headquarters location,广东省
广州建筑集团,headquarters location,广东省
广药集团,headquarters location,广东省
广州工控,headquarters location,广东省
李强,part of,中共中央政治局常委
丁薛祥,part of,中共中央政治局常委
李希,part of,中共中央政治局常委
阮富仲,spouse,彭丽媛
彭丽媛,spouse,阮富仲
范明政,member of political party,越南共产党
潘庭濯,position held,越南总理
潘庭濯,member of political party,越南共产党
黎怀忠,member of political party,越南共产党
彭丽媛,member of political party,越南共产党
社会主义市场经济,part of,社会主义
习近平夫人,position held,中共中央总书记
彭丽媛,position held,中共中央总书记
彭丽媛,spouse,习近平夫人
阮富仲夫人,child,习近平夫人
彭丽媛,position held,国家
河内大学,country,越南
河内大学,located in the administrative territorial entity,河内
广西师范大学,country,越南
金砖合作机制,part of,金砖
金砖合作,part of,金砖
阿根廷,head of state,习近平主席
阿根廷,capital,布宜诺斯艾利斯
武维华,country of citizenship,阿根廷
阿,diplomatic relation,阿根廷
阿,capital,布宜诺斯艾利斯
布宜诺斯艾利斯,country,阿
阿,head of state,习近平主席
阿,head of,习近平主席
瑞士,member of,联合国
联合国,founded by,瑞士
马马杜·姆巴耶,country of citizenship,刚果(布)
新冠疫情,country,刚果(布)
彭亨州,capital,关丹市
关丹市,located in the administrative territorial entity,彭亨州
阿卜杜拉,position held,马来西亚最高元首
陆兆福,position held,马来西亚交通部长
阮富仲,position held,阮富仲总书记
阮富仲总书记,position held,阮富仲总书记
鲍达民,country of citizenship,英国
2023年水利基础设施建设进展和成效新闻发布会,organizer,国务院新闻办
陈敏,member of,水利部
长沙兴联路大通道项目双塔斜拉桥,crosses,湘江
张江,located in the administrative territorial entity,上海
张江高新区,located in the administrative territorial entity,上海
