head,relation,tail
苏绣,subclass of,刺绣
湘绣,subclass of,刺绣
湖南省湘绣研究所,located in the administrative territorial entity,长沙市
镇湖苏绣小镇,located in the administrative territorial entity,苏州市
杨 暄,occupation,统筹
马克思主义,discoverer or inventor,习近平总书记
晋宁区,located in the administrative territorial entity,昆明市
呈贡区,located in the administrative territorial entity,昆明市
实体经济,part of,社会主义现代化
吕梁山,located in the administrative territorial entity,山西
安业乡,located in the administrative territorial entity,临县
天台县,located in the administrative territorial entity,台州
林芝市,located in the administrative territorial entity,西藏自治区
米林县,located in the administrative territorial entity,林芝市
白云机场口岸,located in the administrative territorial entity,广州
白云出入境边防检查站,located in the administrative territorial entity,广州
白云边检站,located in the administrative territorial entity,广州
莲湖区,located in the administrative territorial entity,西安市
红庙坡街道,located in the administrative territorial entity,莲湖区
<unk>经县,located in the administrative territorial entity,雅安
银河镇,located in the administrative territorial entity,芦溪县
宿城区,located in the administrative territorial entity,宿迁市
河滨街道,located in the administrative territorial entity,宿城区
武汉大学化学与分子科学学院,part of,武汉大学
湖南大众传媒职业技术学院,located in the administrative territorial entity,湖南
中南大学航空航天学院,located in the administrative territorial entity,湖南
中国记协网,subsidiary,中国记协微信公众号
中国记协微信公众号,part of,中国记协网
中国记协评奖办公室,subsidiary,中国记协网
黄公望,notable work,富春山居图
富春山居图,creator,黄公望
秦皇岛市,located in the administrative territorial entity,河北省
北戴河区,located in the administrative territorial entity,秦皇岛市
伽师县,located in the administrative territorial entity,喀什地区
夏阿瓦提镇,located in the administrative territorial entity,伽师县
永顺,located in the administrative territorial entity,湖南
黄山,located in the administrative territorial entity,安徽
界首,located in the administrative territorial entity,安徽
三亚市,located in the administrative territorial entity,海口市
儋州市,located in the administrative territorial entity,海口市
汉沽街道,located in the administrative territorial entity,滨海新区
天津市地震局,applies to jurisdiction,天津市
二道区,located in the administrative territorial entity,长春市
宁夏,shares border with,宁夏回族自治区
宁夏回族自治区,shares border with,宁夏
中卫火车站,located in the administrative territorial entity,中卫市
四川盆地,located in the administrative territorial entity,四川
中国长江三峡集团有限公司,item operated,三峡工程
三峡工程,owned by,中国长江三峡集团有限公司
三峡大坝,owned by,中国长江三峡集团有限公司
三峡大坝,part of,三峡工程
三峡水库,owned by,中国长江三峡集团有限公司
三峡水库,part of,三峡工程
三峡水库,owned by,三峡
山东省人民政府,applies to jurisdiction,山东
2023布达佩斯世锦赛,point in time,2023
2023布达佩斯田径世锦赛,point in time,2023
2022俄勒冈田径世锦赛,point in time,2022年
篮球,subclass of,运动
跑步,subclass of,运动
攀岩,subclass of,运动
2023年女足世界杯,point in time,2023年
2023年女足世界杯,participant,吴海燕
2023年女足世界杯,participant,张睿
2023年女足世界杯,participant,古雅沙
2023年女足世界杯,participant,王霜
2023年女足世界杯,participant,娄佳惠
2023年女足世界杯,participant,徐欢
2023年女足世界杯,participant,姚伟
2023年女足世界杯,participant,唐佳丽
吴海燕,member of sports team,中国女足
张睿,member of sports team,中国女足
古雅沙,member of sports team,中国女足
王霜,member of sports team,中国女足
娄佳惠,member of sports team,中国女足
徐欢,member of sports team,中国女足
姚伟,member of sports team,中国女足
唐佳丽,member of sports team,中国女足
张晓欢,sport,花样游泳
震泽镇,located in the administrative territorial entity,吴江区
戴家湾,located in the administrative territorial entity,苏州市
姚明,member of sports team,中国篮球协会
杭州亚运会,organizer,中国篮球协会
杭州,located in the administrative territorial entity,浙江省
朱利叶斯·马达·比奥,position held,塞拉利昂共和国总统
中国航空工业集团,subsidiary,航空工业沈阳飞机工业(集团)有限公司
中国航空工业集团,subsidiary,航空工业沈飞
习近平同志,position held,国务院总理
杰克·佩里,country of citizenship,英国
见长的影眸科技,headquarters location,上海
见长的影眸科技,head,上海
兰考县,located in the administrative territorial entity,兰考
兰考,located in the administrative territorial entity,河南省
习近平主席,member of political party,上海合作组织
河野洋平,country of citizenship,日本
中日和平友好条约,signatory,日本
雪克来提·扎克尔,position held,全国人大常委会副委员长
弗拉季斯拉夫·米科沙,country of citizenship,苏联
梅纳西·索加瓦雷,position held,所罗门群岛总理
尼泊尔博克拉国际机场,country,尼泊尔
教育部,office held by head of the organization,教育部部长
怀进鹏,position held,教育部部长
吴岩,position held,教育部部长
崖州湾种子实验室,located in the administrative territorial entity,三亚
怀宁县,located in the administrative territorial entity,安庆市
浙江,shares border with,安徽省
银行,industry,金融服务
银行业金融机构,industry,金融服务
涧西区,located in the administrative territorial entity,洛阳
五桥街道,located in the administrative territorial entity,万州区
习近平总书记,movement,马克思主义
洪水防御IV级应急响应,located in the administrative territorial entity,江苏
洪水防御IV级应急响应,located in the administrative territorial entity,安徽
洪水防御IV级应急响应,located in the administrative territorial entity,重庆
洪水防御IV级应急响应,located in the administrative territorial entity,贵州
洪水防御IV级应急响应,located in the administrative territorial entity,湖北
洪水防御IV级应急响应,located in the administrative territorial entity,辽宁
北斗三号全球卫星导航系统,part of,北斗工程
新城区,located in the administrative territorial entity,呼和浩特市
西街街道,located in the administrative territorial entity,新城区
周珊珊,member of,对话人
2023年百日千万招聘专项行动,organizer,人力资源社会保障部
雪山,located in the administrative territorial entity,西藏
群山碧水,located in the administrative territorial entity,石文
设施农业,subclass of,农业
顺河回族区,located in the administrative territorial entity,开封市
平江路,located in the administrative territorial entity,苏州
孔宝忠,place of birth,天津市
江澄波,place of birth,苏州
好运桥,crosses,亮马河
昭觉县,located in the administrative territorial entity,凉山彝族自治州
凉山彝族自治州,located in the administrative territorial entity,四川省
运输装备,use,运输
亓希国,employer,公安部治安管理局
全国重大事故隐患专项排查整治2023行动,authority,应急管理部
温岭市,located in the administrative territorial entity,浙江省
王雪峰,member of political party,中国共产党
何泽华,employer,国家烟草专卖局
秦皇岛港,owned by,秦皇岛港股份有限公司
秦皇岛港股份有限公司,headquarters location,河北
海洋经济,subclass of,经济
青岛胶东国际机场,place served by transport hub,青岛市
党的二十大报告,main subject,中国式现代化
中国式现代化,described by source,中国共产党二十大报告
国产大飞机C919,subclass of,C919
中国人民,instance of,民族
公安部,subsidiary,公安部网络安全保卫局
公安部网络安全保卫局,part of,公安部
兴国县,located in the administrative territorial entity,赣州市
江背镇,located in the administrative territorial entity,兴国县
烟台,located in the administrative territorial entity,山东
黄渤海新区,located in the administrative territorial entity,烟台
临岐镇,located in the administrative territorial entity,淳安县
泗洪县,located in the administrative territorial entity,宿迁市
车门乡,located in the administrative territorial entity,泗洪县
流动儿童,subclass of,特殊儿童
城北区,located in the administrative territorial entity,西宁市
玉泉区,located in the administrative territorial entity,呼和浩特市
梵净山,located in the administrative territorial entity,贵州
黄果树瀑布,heritage designation,世界自然遗产
凤冈,located in the administrative territorial entity,遵义
凤冈县,located in the administrative territorial entity,遵义
赤水河,located in the administrative territorial entity,贵州省
英雄河,mouth of the watercourse,长江
英雄河,located in the administrative territorial entity,贵州省
美酒河,mouth of the watercourse,长江
美酒河,located in the administrative territorial entity,贵州省
贵州省,located in or next to body of water,长江
赤水河,mouth,长江
恩施土家族苗族自治州,located in the administrative territorial entity,湖北省
恩施市,located in the administrative territorial entity,恩施土家族苗族自治州
芭蕉侗族乡,located in the administrative territorial entity,恩施市
武陵山区,located in the administrative territorial entity,恩施市
恩施玉露,located in the administrative territorial entity,湖北省
田庙乡,located in the administrative territorial entity,虞城县
韩旭,member of sports team,中国女篮
台儿庄古城,located in the administrative territorial entity,枣庄市
枣庄市人民政府,located in the administrative territorial entity,枣庄市
阜阳市,located in the administrative territorial entity,安徽
颍上县,located in the administrative territorial entity,阜阳市
耿棚镇,located in the administrative territorial entity,颍上县
国际原子能机构,country,日本
日本,located in or next to body of water,太平洋
福岛核污染水处置综合评估报告,author,国际原子能机构
福岛核污染水处置综合评估报告,country,日本
福岛核污染水处置,author,国际原子能机构
福岛核污染水处置,country,日本
2022年加州仇恨犯罪报告,point in time,2022年
春武里府,located in the administrative territorial entity,泰国
春武里府,country,泰国
班邦县,country,泰国
班邦县,located in the administrative territorial entity,春武里府
加勒比共同体,founded by,特立尼达和多巴哥
加勒比共同体,chairperson,古特雷斯
加勒比共同体,chairperson,巴尼特
特立尼达和多巴哥,member of,加勒比共同体
古特雷斯,member of,加勒比共同体
韩德洙,member of,加勒比共同体
卡加梅,member of,加勒比共同体
巴尼特,member of,加勒比共同体
罗利,member of,加勒比共同体
虞城县,located in the administrative territorial entity,河南省
苏鲁豫皖,part of,皖
虞城,located in the administrative territorial entity,虞城县
鼓岭,located in the administrative territorial entity,福建
德州,located in the administrative territorial entity,山东
禹城市,located in the administrative territorial entity,德州
安仁镇,located in the administrative territorial entity,禹城市
临沧市,located in the administrative territorial entity,云南
临翔区,located in the administrative territorial entity,临沧市
马台乡,located in the administrative territorial entity,临翔区
赣南,located in the administrative territorial entity,国家
川陕,located in the administrative territorial entity,国家
沂蒙,located in the administrative territorial entity,国家
太行,located in the administrative territorial entity,国家
甘宁,located in the administrative territorial entity,国家
湘,located in the administrative territorial entity,国家
赣边,located in the administrative territorial entity,国家
大连,located in the administrative territorial entity,辽宁
金普新区,located in the administrative territorial entity,大连
七顶山街道,located in the administrative territorial entity,金普新区
宜兴爱德培训学校,located in the administrative territorial entity,江苏
宜兴市,located in the administrative territorial entity,江苏
先兆中暑,subclass of,中暑
轻症中暑,subclass of,中暑
新城未来科技城,located in the administrative territorial entity,武汉
东湖高新区,located in the administrative territorial entity,武汉
盐碱地,located in the administrative territorial entity,河北
第十五次缔约方大会,participant,习近平
第十五次缔约方大会,facet of,生物多样性公约
生物多样性,subclass of,生态文明
生物多样性,sub,生态文明
赵德发,notable work,黄海传
黄海传,author,赵德发
江苏,country,中华人民共和国
江苏,located in the administrative territorial entity,中华人民共和国
陈文源,place of birth,苏州
耶伦,position held,美国财政部长
巴厘岛,located in the administrative territorial entity,印尼
京津冀协同发展,creator,习近平总书记
国家高新技术产业开发区,located in the administrative territorial entity,海南
国家高新技术产业开发区,located in the administrative territorial entity,海南省
国家生态文明试验区,located in the administrative territorial entity,海南
国家生态文明试验区,located in the administrative territorial entity,海南省
安化县,located in the administrative territorial entity,益阳
雪峰湖大桥,located in the administrative territorial entity,湖南
呼和浩特至北海高速公路,highway system,国家高速公路网
怀化,located in the administrative territorial entity,湖南
沅陵县,located in the administrative territorial entity,怀化
官庄镇,located in the administrative territorial entity,沅陵县
娄底,located in the administrative territorial entity,湖南
机械工业,subclass of,制造业
中国机械工业联合会,industry,机械工业
马克林,member of,澳大利亚联邦人文学院
习近平主席,country,巴基斯坦
汽车,manufacturer,宝马集团
古巴,capital,哈瓦那
哈瓦那,country,古巴
扎尼别科夫,country of citizenship,哈萨克斯坦
尤里安娜,country of citizenship,印度尼西亚
世界知识产权组织,headquarters location,日内瓦
崧泽文化,located in the administrative territorial entity,常州
良渚文化,located in the administrative territorial entity,常州
中国人民抗日战争纪念馆,located in the administrative territorial entity,北京
卢沟桥,located in the administrative territorial entity,北京
社会主义市场经济,part of,社会主义经济体制
中国气象局,subsidiary,中央气象台
吴政隆,position held,国务委员
中国人民抗日战争纪念馆,located in the administrative territorial entity,沈阳
东北烈士纪念馆,located in the administrative territorial entity,哈尔滨
长滩镇,located in the administrative territorial entity,万州区
郧阳湖国家湿地公园,located in the administrative territorial entity,郧阳区
翟王镇,located in the administrative territorial entity,阳信县
西朱村,located in the administrative territorial entity,翟王镇
阿尔山市,located in the administrative territorial entity,内蒙古自治区
察右前旗,located in the administrative territorial entity,乌兰察布市
乌兰察布市,located in the administrative territorial entity,内蒙古自治区
信春鹰,position held,全国人大常委会委员
黄埔区,located in the administrative territorial entity,广州
大吉沙岛,located in the administrative territorial entity,黄埔区
2021“协同未来”自动驾驶未来城市嘉年华活动开幕式,point in time,2021年4月
旧寨乡,located in the administrative territorial entity,蒙阴县
生态文明贵阳国际论坛,instance of,论坛
王陵区,located in the administrative territorial entity,河南
小屯宫殿宗庙区,located in the administrative territorial entity,河南
<unk>北手工业作坊区,located in the administrative territorial entity,河南
中国农业科学院,located in the administrative territorial entity,北京
纣王,family,商朝
临汾市,located in the administrative territorial entity,山西省
襄汾县,located in the administrative territorial entity,临汾市
古城镇,located in the administrative territorial entity,襄汾县
烟台市,located in the administrative territorial entity,山东
牟平区,located in the administrative territorial entity,烟台市
昆<unk>山,located in the administrative territorial entity,烟台市
十四届全国人大一次会议,participant,中国共产党
徐光辉,member of,江苏省科技厅
杏花岭街道,located in the administrative territorial entity,太原市
梵净山,heritage designation,世界自然遗产地
黔金丝猴,IUCN conservation status,濒危物种
印江土家族苗族自治县,located in the administrative territorial entity,贵州
松桃苗族自治县,located in the administrative territorial entity,贵州
江口县,located in the administrative territorial entity,贵州
乌蒙山区,located in the administrative territorial entity,贵州
武陵山区,located in the administrative territorial entity,贵州
乌江流域,located in the administrative territorial entity,贵州
