head,relation,tail
伊萨亚斯,position held,厄立特里亚总统
中国石油大学,located in the administrative territorial entity,北京
总书记,member of political party,中国共产党
厄立特里亚,head of state,伊萨亚斯
伊萨亚斯,country of citizenship,厄立特里亚
阿拉米,position held,摩洛哥众议长
赵乐际,position held,中国全国人大常委会委员长
阿赫努什,position held,摩洛哥众议长
习近平新时代中国特色社会主义思想,main subject,中国共产党
中国—中亚外长会晤,part of,中国—中亚峰会
中国—中亚外长第四次会晤,part of,中国—中亚峰会
中国同中亚五国建交,participant,习近平主席
张骞,country of citizenship,汉朝
中欧班列(西安)集结中心,located in the administrative territorial entity,西安市
阿卜杜加尼·马达齐莫夫,country of citizenship,塔吉克斯坦
塔吉克斯坦,part of,中亚
匈牙利,head of government,西雅尔多
匈牙利,diplomatic relation,欧盟
西雅尔多,country of citizenship,匈牙利
欧盟,diplomatic relation,匈牙利
乌克兰危机,country,匈牙利
习近平,position held,塔吉克斯坦总统
塔吉克斯坦总统,country,塔吉克斯坦共和国
拉赫蒙,date of birth,1952年10月5日
拉赫蒙,country of citizenship,塔吉克斯坦共和国
拉赫蒙,educated at,塔吉克斯坦国立大学
塔吉克斯坦共和国,office held by head of state,塔吉克斯坦总统
塔吉克斯坦共和国,head of state,习近平
丹加拉区,located in the administrative territorial entity,塔吉克斯坦共和国
萨尔班德,country,塔吉克斯坦共和国
塔吉克斯坦国立大学,country,塔吉克斯坦共和国
奥什市,country,吉尔吉斯斯坦
奥什医院,country,吉尔吉斯斯坦
奥什医院,located in the administrative territorial entity,奥什市
欧尔班,country of citizenship,匈牙利
拉赫蒙总统,country of citizenship,塔吉克斯坦
福建省,capital,福州市
福州市,located in the administrative territorial entity,福建省
福建省人民政府,applies to jurisdiction,福建省
李干杰,position held,中共中央政治局委员
刘金国,position held,中共中央书记处书记
现代化,facet of,现代化建设
现代化建设,facet of,现代化
现代化,facet of,现代化
陈希,educated at,中央党校(国家行政学院)
<unk>阳县,located in the administrative territorial entity,江苏省
国际家庭日,organizer,全国妇联
全国妇联,subsidiary,中央宣传部
国家发展和改革委员会,part of,国务院
交通运输部,part of,国务院
国家广播电视总局,part of,国务院
国家互联网信息办公室,part of,国务院
吉林,capital,长春
长春,located in the administrative territorial entity,吉林
皓月集团,headquarters location,长春
沃金黑牛养殖示范基地,located in the administrative territorial entity,长春
长龙,instance of,古镇
吃播,subclass of,直播
徐,member of,全国妇联
中国科协,field of work,科学文化
科学普及,subclass of,科学文化
湖南,instance of,省份
天津,instance of,省份
安徽,instance of,省份
朝阳区,located in the administrative territorial entity,北京
曲周县,located in the administrative territorial entity,曲周
曲周,located in the administrative territorial entity,河北省
曲周,located in the administrative territorial entity,北京
教育部,chairperson,蔡华伟
介休市,located in the administrative territorial entity,山西
王亚平,occupation,航天员
王亚平,astronaut mission,神舟十号
王亚平,astronaut mission,神舟十三号载人
神舟十号,crew member(s),王亚平
神舟十三号载人,crew member(s),王亚平
洪东村,located in the administrative territorial entity,上栗县
版式设计,developer,蔡华伟
吴朝晖,member of,科技部
于英杰,employer,北京市人民政府
工业和信息化部,part of,国务院
国务院国资委,part of,国务院
石屏县,located in the administrative territorial entity,红河哈尼族彝族自治州
中国海油,headquarters location,香港
香港液化天然气项目,located in the administrative territorial entity,香港
2023年第一季度中国货币政策执行报告,author,中国人民银行
国网兰州国家级新区能源互联网融创园大数据中心,instance of,数据中心
甘肃国网云数据中心,instance of,数据中心
长兴县,located in the administrative territorial entity,湖州市
新的战略机遇,facet of,社会主义现代化
马克思主义学院,field of work,马克思主义
马克思主义学院,field,马克思主义
移动互联网,subclass of,互联网
泉州市,located in the administrative territorial entity,福建省
大万山岛,located in the administrative territorial entity,粤港澳大湾区
伶仃洋,located in the administrative territorial entity,粤港澳大湾区
桂山,located in the administrative territorial entity,粤港澳大湾区
大屿山,located in the administrative territorial entity,粤港澳大湾区
三门岛,located in the administrative territorial entity,粤港澳大湾区
钱塘区,located in the administrative territorial entity,杭州市
钱塘区,located in the administrative,杭州市
李昌禹,occupation,退休教师
章贡区,located in the administrative territorial entity,赣州市
赣州,located in the administrative territorial entity,江西省
巴马,located in the administrative territorial entity,广西
永定,located in the administrative territorial entity,福建
黄梅戏,subclass of,戏曲
罗帕记,instance of,戏曲
玉簪记,instance of,戏曲
苏秦,instance of,戏曲
夫人城,instance of,戏曲
陈毅在上海,instance of,戏曲
抉择,instance of,戏曲
涪江,located in the administrative territorial entity,四川省
萧山国际机场,place served by transport hub,杭州
安踏集团,chief executive officer,李 玲
2022—2023赛季中国高中篮球联赛全国总决赛男子组决赛,winner,回浦中学队
北京大学邱德拔体育馆,located in the administrative territorial entity,北京
北京航空航天大学,located in the administrative territorial entity,北京
赵继伟,member of sports team,辽宁队
成都大运会,organizer,国际大体联
成都大运会,organizer,国际体育记者协会
锦屏县,located in the administrative territorial entity,黔东南苗族侗族自治州
倪会忠,employer,国家体育总局
2023年世界泳联花样游泳世界杯,point in time,2023年
中国杭州(桐庐)国际马术公开赛,location,杭州
杭州亚运会,follows,中国杭州(桐庐)国际马术公开赛
黄河,mouth of the watercourse,长江
长江,mouth of the watercourse,长江
科技部,subsidiary,中国科学技术信息研究所
中国科学技术信息研究所,part of,科技部
帖木儿家族历史博物馆,country,乌兹别克斯坦
中国与中亚国家关系,participant,习近平主席
吕特,position held,荷兰首相
威廉,sibling,亚历山大
亚历山大,sibling,威廉
习近平新时代中国特色社会主义思想,signatory,王沪宁
北京经济技术开发区,located in the administrative territorial entity,北京
中共中央政治局常委,office held by head of the organization,国务院副总理
国务院副总理,part of,中共中央政治局常委
黄循财,position held,新加坡副总理
习近平主席,position held,国务院副总理
中新关系,instance of,中新互为友好近邻和重要合作伙伴
中新双边合作机制,instance of,中新互为友好近邻和重要合作伙伴
一带一路,instance of,中新互为友好近邻和重要合作伙伴
若贺曼,educated at,中国石油大学(北京)
若贺曼,educated,中国石油大学(北京)
卡瑟姆若马尔特·托卡耶夫,date of birth,1953年5月17日
卡瑟姆若马尔特·托卡耶夫,place of birth,阿拉木图
卡瑟姆若马尔特·托卡耶夫,educated at,莫斯科国际关系学院
卡瑟姆若马尔特·克梅列维奇·托卡耶夫,date of birth,1953年5月17日
卡瑟姆若马尔特·克梅列维奇·托卡耶夫,place of birth,阿拉木图
卡瑟姆若马尔特·克梅列维奇·托卡耶夫,educated at,莫斯科国际关系学院
萨德尔·扎帕罗夫,date of birth,1968年12月6日
萨德尔·扎帕罗夫,country of citizenship,吉尔吉斯斯坦
萨德尔·扎帕罗夫,educated at,吉尔吉斯国立体育学院
萨德尔·扎帕罗夫,educated at,吉尔吉斯—俄罗斯斯拉夫大学
吉尔吉斯斯坦,head of state,习近平
伊塞克湖州,located in the administrative territorial entity,吉尔吉斯斯坦
吉尔吉斯族,country,吉尔吉斯斯坦
吉尔吉斯国立体育学院,country,吉尔吉斯斯坦
吉尔吉斯—俄罗斯斯拉夫大学,country,吉尔吉斯斯坦
李尚福,position held,国务委员
李尚福,position held,国防部长
浜田靖一,position held,日本防卫大臣
塞拉利昂,diplomatic relation,达比奥
达比奥,diplomatic relation,塞拉利昂
西安,country,中国
于骏,country of citizenship,中国
土库曼斯坦,head of state,谢尔达尔·别尔德穆哈梅多夫
谢尔达尔·别尔德穆哈梅多夫,country of citizenship,土库曼斯坦
中国,member of,联合国
中国,member of,上海合作组织
中国,member of,亚信
中国,diplomatic relation,阿富汗
古城西安,country,中国
阿尔济耶夫,country of citizenship,中国
古丝绸之路,country,中国
上海合作组织,located in the administrative territorial entity,中国
亚信,country,中国
阿富汗,diplomatic relation,中国
长安城,located in the administrative territorial entity,西安
西安,instance of,副省级城市
南京,located in or next to body of water,长江
长江,located in the administrative territorial entity,江苏
江苏,capital,南京市
南京市,located in or next to body of water,长江
南京市,located in the administrative territorial entity,江苏
浦口区,located in the administrative territorial entity,南京
张国清,position held,国务院副总理
丽江市,located in the administrative territorial entity,云南省
芜湖市,located in the administrative territorial entity,安徽省
繁昌区,located in the administrative territorial entity,芜湖市
孙村镇,located in the administrative territorial entity,繁昌区
国家大学生就业服务平台,located in the administrative territorial entity,北京
中国载人航天工程办公室,item operated,空间站
山东,shares border with,广东
广东,shares border with,山东
霍尔果斯,located in the administrative territorial entity,新疆
传统村落,subclass of,遗产
大同市,located in the administrative territorial entity,山西省
北京半程马拉松,sport,马拉松
上海半程马拉松,sport,马拉松
上海半程马拉松,sport 马拉松,马拉松
上海半程马拉松,马拉松,sport
上海半程马拉松,马拉,sport
亦庄,instance of,国家级经济技术开发区
回望亦庄,located in the administrative territorial entity,亦庄
回望亦庄,located in the,亦庄
西城区,located in the administrative territorial entity,北京市
京冀,shares border with,河北
河北,shares border with,京冀
滦平县,located in the administrative territorial entity,北京
北京,part of,京冀
王勇,position held,全国政协副主席
绍兴市,located in the administrative territorial entity,浙江省
绍兴,located in the administrative territorial entity,浙江省
全面推进乡村振兴,main regulatory text,习近平新时代中国特色社会主义思想
全面推进乡村振兴,creator,习近平总书记
湿地保护法,instance of,法律
共青团中央,headquarters location,北京
中国探月工程,subsidiary,嫦娥奔月航天科技有限公司
中国探月工程,subsidiary,嫦娥公司
中国探月工程,subsidiary,嫦
学习贯彻习近平新时代中国特色社会主义思想主题教育,facet of,习近平新时代中国特色社会主义思想
高质量发展,part of,高质量发展
金山银山,located in the administrative territorial entity,陕西省
城镇调查失业率连续两个月下降,follows,城镇调查失业率连续两个月下降
国家能源局,subsidiary,中国电力企业联合会
中国电力企业联合会,part of,国家能源局
中国民航局,headquarters location,北京
区域全面经济伙伴关系协定,signatory,菲律宾
东盟秘书处,country,菲律宾
菲律宾,member of,东盟秘书处
新疆,capital,乌鲁木齐
乌鲁木齐,located in the administrative territorial entity,新疆
尉犁县,located in the administrative territorial entity,乌鲁木齐
人民银行,headquarters location,北京
西双版纳傣族自治州,located in the administrative territorial entity,云南省
勐腊县,located in the administrative territorial entity,西双版纳傣族自治州
满洲里公路口岸试行24小时货运通关,instance of,口岸
老年教育,subclass of,老年教育
中卫,located in the administrative territorial entity,宁夏回族自治区
邯郸,located in the administrative territorial entity,河北
李心草,genre,交响乐
张小清,genre,交响乐
民宿,instance of,产业
河北区,located in the administrative territorial entity,天津市
河北区人民政府,located in the administrative territorial entity,河北区
京津,located in the administrative territorial entity,天津市
广东,capital,广州
刑场上的婚礼,cast member,倪惠英
南越宫词,cast member,倪惠英
范蠡献西施,cast member,倪惠英
黄飞虎反五关,cast member,倪惠英
刁蛮公主<unk>马,cast member,倪惠英
搜书院,cast member,倪惠英
鸳鸯剑,cast member,倪惠英
三家巷,cast member,倪惠英
花<unk>记,cast member,倪惠英
生态保护红线,subclass of,红线
鳌山,mountain range,秦岭
太白山,mountain range,秦岭
自然资源部,subsidiary,自然资源部办公厅
风云三号G星,instance of,低倾角轨道降水测量卫星
北京<unk>水河湿地,instance of,湿地
北京<unk>水河湿地,located in the administrative territorial entity,北京
那曲市,located in the administrative territorial entity,西藏自治区
尼玛,located in the administrative territorial entity,那曲市
双湖,located in the administrative territorial entity,那曲市
安多,located in the administrative territorial entity,那曲市
湖南省,capital,长沙
长沙,located in the administrative territorial entity,湖南省
云南省人民政府,located in the administrative territorial entity,云南省
丽江,located in the administrative territorial entity,云南省
玉龙纳西族自治县,located in the administrative territorial entity,丽江
白沙镇,located in the administrative territorial entity,玉龙纳西族自治县
大理,located in the administrative territorial entity,云南省
昭通,located in the administrative territorial entity,云南省
纪国刚,member of political party,中国共产党
四川省,shares border with,甘肃省
谷歌,subsidiary,亚马逊
字母表,owned by,亚马逊
微软,subsidiary,亚马逊
推特,owned by,亚马逊
亚马逊,owned by,谷歌
亚马逊,owned by,微软
云计算,manufacturer,亚马逊
香港,located in or next to body of water,南海
新疆,located in or next to body of water,南海
南海,located in the administrative territorial entity,新疆
